parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.4730959521603326,970,498
1,1,2,2,0.668208175531454,498,19
1,1,3,2,0.6501972745695379,498,118
1,1,4,2,0.6388227723015989,498,8
0,0,5,1,0.6492698172223442,970,11
1,1,10,2,0.632794563552452,498,13
0,0,14,1,0.6287694469254959,970,14
0,0,25,1,0.6362659047687396,970,11
1,1,29,2,0.6046625371286164,498,14
1,1,39,2,0.6277707712263861,498,15
1,1,45,2,0.6054647765266186,498,5
1,1,50,2,0.6241033768646048,498,7
0,0,51,1,0.6477693187481144,970,20
0,0,57,1,0.6321909222558565,970,16
0,0,59,1,0.6223483112526591,970,16
0,0,62,1,0.6193175125715784,970,20
62,1,68,2,0.524918096795008,20,6
0,0,73,1,0.6063893962276833,970,9
1,1,75,2,0.6146972424959781,498,14
1,1,76,2,0.6282941721860092,498,7
0,0,81,1,0.6274699568711166,970,17
0,0,101,1,0.6559099619870743,970,25
1,1,125,2,0.6461704407339446,498,8
1,1,148,2,0.6222989514708106,498,7
1,1,168,2,0.6529904172001907,498,14
1,1,174,2,0.64478809698017,498,9
1,1,178,2,0.6427115366717385,498,6
1,1,181,2,0.632239661189505,498,6
1,1,183,2,0.6631625823952373,498,13
1,1,197,2,0.6367460845168045,498,9
101,1,206,2,0.5962196796657815,25,8
1,1,232,2,0.6353708760893926,498,16
1,1,241,2,0.6384876802285463,498,9
1,1,250,2,0.6502047977156593,498,11
0,0,260,1,0.6238298016334437,970,10
0,0,297,1,0.6030953706801726,970,10
0,0,322,1,0.6468539328510705,970,15
0,0,330,1,0.6257702113269954,970,10
0,0,369,1,0.6416749859800157,970,23
1,1,415,2,0.6331024094005971,498,6
59,1,452,2,0.45523400020809757,16,5
81,1,516,2,0.5491453246410031,17,8
59,1,552,2,0.5077280768310282,16,10
1,1,622,2,0.630387850324445,498,4
1,1,631,2,0.66743045644978,498,18
1,1,645,2,0.6648094811132927,498,10
1,1,660,2,0.6506162859601169,498,17
369,1,662,2,0.5431058205221779,23,7
297,1,719,2,0.4793960204008199,10,9
1,1,826,2,0.6311722424347394,498,5
0,0,843,1,0.6282969599306257,970,15
0,0,862,1,0.657072979165468,970,24
260,1,946,2,0.5362928305017579,10,6
0,0,1024,1,0.6159009418361471,970,7
1,1,1076,2,0.6301575640727235,498,11
57,1,1172,2,0.5231306158813972,16,8
14,1,1214,2,0.5152168600257685,14,5
0,0,1239,1,0.6281848559153153,970,5
0,0,1262,1,0.6235972406996606,970,12
0,0,1403,1,0.6156426006744915,970,9
0,0,1417,1,0.6424640019216569,970,15
0,0,1571,1,0.6227052085817324,970,11
1,1,1634,2,0.6122889582905152,498,6
1,1,1673,2,0.6114517512149364,498,5
1,1,1711,2,0.6336707957318142,498,7
0,0,1725,1,0.6404550190169658,970,18
81,1,1773,2,0.46264431545650936,17,6
1239,1,1828,2,0.536046006764446,5,5
1,1,1874,2,0.6488160850560727,498,12
330,1,2189,2,0.5060632541315402,10,6
0,0,2199,1,0.6127923413324162,970,17
369,1,2201,2,0.5353813545137234,23,7
1,1,2213,2,0.613824588589287,498,9
2199,1,2419,2,0.4262461200813047,17,5
0,0,2512,1,0.598407653287705,970,7
1,1,2599,2,0.6273562598584556,498,6
0,0,2777,1,0.596688824695482,970,9
101,1,2785,2,0.5926173319353183,25,9
322,1,2837,2,0.5881092910547763,15,6
862,1,2838,2,0.5565049525818404,24,13
0,0,2883,1,0.6161925431245756,970,2
1571,1,2963,2,0.5415101971313097,11,8
369,1,3041,2,0.4740657003422129,23,4
1,1,3143,2,0.6189330076362894,498,7
0,0,3156,1,0.621652173170593,970,8
3156,1,3157,2,0.4581811537831641,8,3
0,0,3259,1,0.5936416714694852,970,1
