node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_used,alpha_folder,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,5.011663535962277,789,1490,0.5295302013422819,0.05,0.05,2.0,175,970,0,,"[1,9,160,312,114,1293,2182,1551,1843,7,288,266,211,1192,4976,3396,4182,181,400,6291,6385,6400,2480,3284,6089,5068,6355,6582,4337,864,206,6949,7149,6638,3876,6833,6490,314,2238,6938,6554,6209,978,3565,425,6250,8395,35,8421,7934,6893,5620,8545,8580,8572,7208,8349,8586,6305,8186]",60
1,4.8675817426144015,628,1490,0.4214765100671141,0.05,0.05,2.0,175,472,1,0.0,"[2,246,262,311,353,715,745,757,855,908,914,1082,1095,1142,1147,1232,1259,1285,1414,1522,1561,1767,1780,1806,2280,2551,2899,3240,3300,3374,3513,3912,4527,4563,4745,5755,5802,5904,5979,6220,6252,6576,6646,7251,7384,7471,7737,7844,7905,8051,8332,8353,8367,8413,8461,8478,8518,8525,8526,8529,8571,8688,8692,8693,8695,8697]",66
2,5.049426132989518,559,1490,0.3751677852348993,0.05,0.05,2.0,175,107,2,1.0,,0
7,4.2504396573753045,55,1490,0.0369127516778523,0.05,0.05,2.0,175,12,1,0.0,"[3365,8222,8668]",3
9,4.260239651570832,138,1490,0.0926174496644295,0.05,0.05,2.0,175,13,1,0.0,"[127,8237,8507,8570]",4
35,4.036405181496875,51,1490,0.034228187919463,0.05,0.05,2.0,175,9,1,0.0,"[8402,8499,8602,8608,8700]",5
114,4.568447928963596,39,1490,0.0261744966442953,0.05,0.05,2.0,175,10,1,0.0,"[708,8655]",2
127,4.253642684942755,60,1490,0.0402684563758389,0.05,0.05,2.0,175,3,2,9.0,,0
160,4.371457873669138,34,1490,0.0228187919463087,0.05,0.05,2.0,175,12,1,0.0,"[168,8265,8689,8708]",4
168,4.320237462026373,92,1490,0.061744966442953,0.05,0.05,2.0,175,6,2,160.0,,0
181,4.1498142512955365,48,1490,0.0322147651006711,0.05,0.05,2.0,175,8,1,0.0,"[6373,7501,8682]",3
206,4.656352618235828,69,1490,0.0463087248322147,0.05,0.05,2.0,175,7,1,0.0,"[7453,8629]",2
211,4.730547025575207,73,1490,0.048993288590604,0.05,0.05,2.0,175,11,1,0.0,"[5381,5662]",2
246,4.091480295369977,83,1490,0.0557046979865771,0.05,0.05,2.0,175,9,2,1.0,,0
262,4.151792841066042,93,1490,0.0624161073825503,0.05,0.05,2.0,175,7,2,1.0,,0
266,4.668815880068466,64,1490,0.0429530201342281,0.05,0.05,2.0,175,7,1,0.0,"[4489,6379]",2
288,5.051601474327956,38,1490,0.0255033557046979,0.05,0.05,2.0,175,10,1,0.0,"[3748,7796]",2
311,4.378108472853305,122,1490,0.0818791946308724,0.05,0.05,2.0,175,7,2,1.0,,0
312,4.649845749824337,47,1490,0.0315436241610738,0.05,0.05,2.0,175,8,1,0.0,"[630,8627,8683]",3
314,4.125468413124219,64,1490,0.0429530201342281,0.05,0.05,2.0,175,15,1,0.0,"[7901,8017,8659,8696,8713]",5
353,4.272467625940901,130,1490,0.087248322147651,0.05,0.05,2.0,175,12,2,1.0,,0
400,4.655207722900471,71,1490,0.0476510067114094,0.05,0.05,2.0,175,13,1,0.0,"[6381,8308,8463,8604]",4
425,4.073596080243147,45,1490,0.0302013422818791,0.05,0.05,2.0,175,9,1,0.0,"[8328,8596,8719]",3
630,3.63016996551045,49,1490,0.0328859060402684,0.05,0.05,2.0,175,2,2,312.0,,0
708,4.611002079676092,153,1490,0.1026845637583892,0.05,0.05,2.0,175,8,2,114.0,,0
715,4.375933746077387,97,1490,0.0651006711409395,0.05,0.05,2.0,175,9,2,1.0,,0
745,4.313549521543887,85,1490,0.0570469798657718,0.05,0.05,2.0,175,10,2,1.0,,0
757,4.33708021707436,95,1490,0.0637583892617449,0.05,0.05,2.0,175,8,2,1.0,,0
855,4.193825759543763,76,1490,0.0510067114093959,0.05,0.05,2.0,175,7,2,1.0,,0
864,4.745504937103646,55,1490,0.0369127516778523,0.05,0.05,2.0,175,12,1,0.0,"[7381,7676,8131,8554,8709]",5
908,4.364969075351329,113,1490,0.0758389261744966,0.05,0.05,2.0,175,9,2,1.0,,0
914,3.982171151117888,68,1490,0.0456375838926174,0.05,0.05,2.0,175,3,2,1.0,,0
978,4.497262168687177,47,1490,0.0315436241610738,0.05,0.05,2.0,175,11,1,0.0,"[8264,8686]",2
1082,4.540862592330884,58,1490,0.0389261744966442,0.05,0.05,2.0,175,3,2,1.0,,0
1095,4.524045889727663,72,1490,0.0483221476510067,0.05,0.05,2.0,175,4,2,1.0,,0
1142,4.915034738459618,35,1490,0.023489932885906,0.05,0.05,2.0,175,5,2,1.0,,0
1147,3.837417132672004,254,1490,0.1704697986577181,0.05,0.05,2.0,175,20,2,1.0,,0
1192,4.15046896989251,43,1490,0.0288590604026845,0.05,0.05,2.0,175,7,1,0.0,"[5709,8712,8715]",3
1232,4.454961361806182,95,1490,0.0637583892617449,0.05,0.05,2.0,175,8,2,1.0,,0
1259,4.244736055298521,81,1490,0.0543624161073825,0.05,0.05,2.0,175,6,2,1.0,,0
1285,4.604223226647587,61,1490,0.0409395973154362,0.05,0.05,2.0,175,5,2,1.0,,0
1293,4.969031416025759,39,1490,0.0261744966442953,0.05,0.05,2.0,175,8,1,0.0,"[1411,8621]",2
1411,4.28783622355244,77,1490,0.0516778523489932,0.05,0.05,2.0,175,5,2,1293.0,,0
1414,4.44624979390352,97,1490,0.0651006711409395,0.05,0.05,2.0,175,6,2,1.0,,0
1522,4.733177383816023,107,1490,0.0718120805369127,0.05,0.05,2.0,175,5,2,1.0,,0
1551,5.048628325545258,33,1490,0.0221476510067114,0.05,0.05,2.0,175,11,1,0.0,"[2223,8278,8612,8674,8716,8729]",6
1561,3.810305319530309,101,1490,0.0677852348993288,0.05,0.05,2.0,175,9,2,1.0,,0
1767,3.824480683709985,106,1490,0.0711409395973154,0.05,0.05,2.0,175,13,2,1.0,,0
1780,4.380312917707831,98,1490,0.0657718120805369,0.05,0.05,2.0,175,8,2,1.0,,0
1806,4.240307324548269,86,1490,0.0577181208053691,0.05,0.05,2.0,175,10,2,1.0,,0
1843,5.132937061971595,35,1490,0.023489932885906,0.05,0.05,2.0,175,10,1,0.0,"[3244,7064,8694]",3
2182,4.695093555645836,105,1490,0.0704697986577181,0.05,0.05,2.0,175,19,1,0.0,"[2183,4374,6160,6677,8441]",5
2183,4.217996953283086,73,1490,0.048993288590604,0.05,0.05,2.0,175,7,2,2182.0,,0
2223,4.571333689283883,58,1490,0.0389261744966442,0.05,0.05,2.0,175,4,2,1551.0,,0
2238,4.830871673642206,80,1490,0.0536912751677852,0.05,0.05,2.0,175,13,1,0.0,"[7902,8298,8714]",3
2280,4.194068645244043,54,1490,0.036241610738255,0.05,0.05,2.0,175,5,2,1.0,,0
2480,4.53628554433253,41,1490,0.0275167785234899,0.05,0.05,2.0,175,8,1,0.0,"[6772,8391,8710]",3
2551,4.427237637898055,97,1490,0.0651006711409395,0.05,0.05,2.0,175,10,2,1.0,,0
2899,4.467939507929324,90,1490,0.0604026845637583,0.05,0.05,2.0,175,6,2,1.0,,0
3240,4.250776819192091,100,1490,0.0671140939597315,0.05,0.05,2.0,175,7,2,1.0,,0
3244,4.459467067585208,79,1490,0.0530201342281879,0.05,0.05,2.0,175,5,2,1843.0,,0
3284,3.9024766100206327,61,1490,0.0409395973154362,0.05,0.05,2.0,175,13,1,0.0,"[6777,8452,8567,8685]",4
3300,4.044655393993918,42,1490,0.0281879194630872,0.05,0.05,2.0,175,3,2,1.0,,0
3365,4.016240271303068,74,1490,0.0496644295302013,0.05,0.05,2.0,175,6,2,7.0,,0
3374,4.738576724738518,42,1490,0.0281879194630872,0.05,0.05,2.0,175,3,2,1.0,,0
3396,4.737863971337207,23,1490,0.0154362416107382,0.05,0.05,2.0,175,7,1,0.0,"[5985,8385,8687]",3
3513,4.279911047528072,76,1490,0.0510067114093959,0.05,0.05,2.0,175,8,2,1.0,,0
3565,5.057950749253403,29,1490,0.0194630872483221,0.05,0.05,2.0,175,5,1,0.0,"[8314,8727]",2
3748,4.416136925589587,116,1490,0.0778523489932885,0.05,0.05,2.0,175,7,2,288.0,,0
3876,4.492000935220261,83,1490,0.0557046979865771,0.05,0.05,2.0,175,14,1,0.0,"[7754,8595,8650,8669,8675,8717]",6
3912,5.014773427855296,162,1490,0.1087248322147651,0.05,0.05,2.0,175,8,2,1.0,,0
4182,5.1304222004498685,21,1490,0.0140939597315436,0.05,0.05,2.0,175,9,1,0.0,"[6205,7418,8660]",3
4337,5.114778151929248,36,1490,0.0241610738255033,0.05,0.05,2.0,175,8,1,0.0,"[7118,8704]",2
4374,4.59184772182743,72,1490,0.0483221476510067,0.05,0.05,2.0,175,4,2,2182.0,,0
