depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.05,0.05,0,0,,5.008017175397513,970,1490,36715,
3,0.05,0.05,0.05,1,6833,,3.318336618398839,8,292,65,
3,0.05,0.05,0.05,1,2182,,4.0780745152685585,19,583,193,
3,0.05,0.05,0.05,1,6385,,2.7850112422383386,10,337,18,
3,0.05,0.05,0.05,1,1,,4.855008689826736,472,1454,10786,
3,0.05,0.05,0.05,1,425,,2.933856869835902,9,410,94,
3,0.05,0.05,0.05,1,400,,3.7522509212694217,13,409,123,
3,0.05,0.05,0.05,1,6938,,2.854255246237645,11,413,86,
3,0.05,0.05,0.05,1,3396,,2.735796251179472,7,262,41,
3,0.05,0.05,0.05,1,6400,,3.251778827477402,13,480,94,
3,0.05,0.05,0.05,1,114,,3.1550070301527313,10,395,69,
3,0.05,0.05,0.05,1,7,,3.106774293276729,12,389,93,
3,0.05,0.05,0.05,1,6250,,3.669275947393086,7,272,117,
3,0.05,0.05,0.05,1,3876,,3.7895896754617295,14,500,168,
3,0.05,0.05,0.05,1,3284,,3.0432064316114644,13,459,135,
3,0.05,0.05,0.05,1,8349,,0.0,1,83,0,
3,0.05,0.05,0.05,1,3565,,3.083338711554932,5,236,41,
3,0.05,0.05,0.05,1,1843,,3.360375387141901,10,400,48,
3,0.05,0.05,0.05,1,1551,,3.16166002057227,11,466,44,
3,0.05,0.05,0.05,1,288,,3.3867069355037036,10,369,53,
3,0.05,0.05,0.05,1,181,,3.2291071126293867,8,281,123,
3,0.05,0.05,0.05,1,8572,,3.6664385180792993,3,181,59,
3,0.05,0.05,0.05,1,6554,,3.867043182741509,8,353,151,
3,0.05,0.05,0.05,1,8580,,2.7741900036067557,5,286,50,
3,0.05,0.05,0.05,1,6893,,3.019685514576483,5,257,52,
3,0.05,0.05,0.05,1,978,,3.1092593518782103,11,404,71,
3,0.05,0.05,0.05,1,5068,,3.6258567496134897,12,445,112,
3,0.05,0.05,0.05,1,8421,,3.2958368660043282,6,280,36,
3,0.05,0.05,0.05,1,9,,3.9910186018791225,13,439,494,
3,0.05,0.05,0.05,1,211,,3.8129321027839147,11,398,120,
3,0.05,0.05,0.05,1,7208,,3.1784098923064867,2,127,53,
3,0.05,0.05,0.05,1,6209,,3.1065948663658,6,301,72,
3,0.05,0.05,0.05,1,312,,3.4740347056144216,8,251,88,
3,0.05,0.05,0.05,1,266,,3.667168967743034,7,292,108,
3,0.05,0.05,0.05,1,160,,2.9336838744198497,12,373,68,
