parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.511218435417718,970,524
1,1,2,2,0.6573246661628588,524,179
0,0,4,1,0.6286445171039439,970,15
0,0,10,1,0.6219193543429038,970,21
4,1,12,2,0.55562204314258,15,10
1,1,14,2,0.6120583410298864,524,12
0,0,36,1,0.617972834694828,970,14
36,1,37,2,0.49330573348421436,14,3
0,0,42,1,0.6125015633664329,970,9
1,1,48,2,0.6252850172169636,524,5
0,0,56,1,0.659088853701472,970,15
0,0,59,1,0.6301349681027895,970,15
1,1,81,2,0.6253263631771802,524,14
1,1,82,2,0.6348123089604538,524,14
0,0,95,1,0.6250582330968029,970,21
1,1,104,2,0.6254695091368481,524,7
0,0,106,1,0.632606234877417,970,10
0,0,144,1,0.6361623896094383,970,23
0,0,197,1,0.6426859537868213,970,20
0,0,199,1,0.6296003950953798,970,7
1,1,202,2,0.6426563495624543,524,13
1,1,223,2,0.6149813966379599,524,7
0,0,241,1,0.6341567745250571,970,17
1,1,257,2,0.6721039375244843,524,15
95,1,260,2,0.5668134315392276,21,14
1,1,288,2,0.6114478818523921,524,7
0,0,325,1,0.6410906565485087,970,10
0,0,352,1,0.6063281617383179,970,9
1,1,358,2,0.6445668110069411,524,6
1,1,397,2,0.6018131679384957,524,3
1,1,400,2,0.6335679221189551,524,12
197,1,488,2,0.5280413358764263,20,4
1,1,566,2,0.6188825437192566,524,11
1,1,616,2,0.6447712842766331,524,12
1,1,640,2,0.6194845732025512,524,14
144,1,657,2,0.5435487477845965,23,6
352,1,661,2,0.456139914609378,9,5
0,0,736,1,0.6276615522071148,970,27
0,0,908,1,0.6093725607865514,970,17
908,1,1262,2,0.5553022777871112,17,15
0,0,1274,1,0.659856345376735,970,16
0,0,1308,1,0.63694906914626,970,10
0,0,1438,1,0.6369217328255687,970,22
1,1,1458,2,0.6247174504453121,524,7
736,1,1567,2,0.5655275868137626,27,11
0,0,1740,1,0.6177224145146347,970,15
0,0,1931,1,0.6116032716559094,970,10
1,1,2232,2,0.6322829267771617,524,9
1,1,2266,2,0.6524023341469432,524,17
1,1,2388,2,0.6608732585322569,524,9
197,1,2466,2,0.5477679422414415,20,7
1438,1,2940,2,0.535990263013389,22,6
0,0,2970,1,0.6293057218910821,970,21
2970,1,3124,2,0.5742192707489393,21,10
199,1,3168,2,0.36014333670249266,7,4
325,1,3204,2,0.5533691340769938,10,7
1,1,3228,2,0.6161042572902027,524,3
0,0,3398,1,0.6269880045187421,970,5
3398,1,3399,2,0.4678739645882794,5,5
0,0,3539,1,0.6313185653139375,970,7
36,1,3709,2,0.46010734952797644,14,4
1,1,3722,2,0.5994203678917284,524,3
3539,1,3764,2,0.5165961446820083,7,6
0,0,3795,1,0.6117859498198502,970,8
1308,1,3811,2,0.5277762223321707,10,8
1,1,3828,2,0.6658425409791409,524,13
197,1,3852,2,0.57170292074428,20,8
1,1,3901,2,0.6279389097325847,524,4
1,1,3907,2,0.6025550400851358,524,10
1,1,3914,2,0.6122053834227024,524,8
1274,1,3932,2,0.5533357974050273,16,5
0,0,4252,1,0.6347016706548047,970,11
1,1,4261,2,0.6173265138467111,524,8
144,1,4320,2,0.5719271494072669,23,2
144,1,4377,2,0.5660623821535069,23,3
56,1,4411,2,0.5904957713779619,15,9
1740,1,4641,2,0.5377503042850482,15,6
4252,1,4657,2,0.5371557249873017,11,7
0,0,4694,1,0.6162795283004525,970,8
10,1,4723,2,0.5993181841769011,21,8
0,0,4728,1,0.5888637729886037,970,3
1,1,4769,2,0.644449070618495,524,5
1,1,4896,2,0.6213910881810021,524,7
0,0,4915,1,0.6233821360210752,970,7
736,1,4947,2,0.501565630880845,27,2
1,1,5004,2,0.6103392582346231,524,5
1,1,5067,2,0.635846282407369,524,6
1,1,5134,2,0.6072204223836533,524,5
144,1,5196,2,0.585127126056985,23,10
1274,1,5214,2,0.5431222889758095,16,5
0,0,5221,1,0.6023714397635552,970,6
106,1,5277,2,0.5758593125039976,10,10
95,1,5304,2,0.47965429676155,21,4
3795,1,5351,2,0.4924553094657144,8,6
1,1,5501,2,0.6163111389049865,524,8
1,1,5510,2,0.6415449905632409,524,10
1,1,5568,2,0.6140549178258775,524,6
1,1,5636,2,0.6319595679727499,524,10
0,0,5642,1,0.6247248191149701,970,6
4728,1,5644,2,0.3300247398807249,3,2
0,0,5658,1,0.6196003389750256,970,2
144,1,5828,2,0.5057423022918506,23,2
2970,1,5856,2,0.5320320723909898,21,5
2970,1,5860,2,0.5161939012877323,21,3
10,1,5894,2,0.5178894427173417,21,5
56,1,5926,2,0.5410421461885562,15,3
56,1,5935,2,0.4939246687118895,15,1
0,0,5964,1,0.622867139054729,970,9
1,1,6016,2,0.5983733365303027,524,3
1438,1,6020,2,0.4470090529833171,22,2
241,1,6021,2,0.48167729883957777,17,3
1438,1,6041,2,0.48217231937188554,22,4
1438,1,6043,2,0.4857831406842258,22,4
1,1,6046,2,0.629338329250808,524,5
241,1,6120,2,0.517564732360217,17,6
5642,1,6123,2,0.4830546745008489,6,4
59,1,6125,2,0.5107263135026433,15,5
42,1,6129,2,0.4170944715443899,9,4
0,0,6132,1,0.6247863894469373,970,6
6132,1,6133,2,0.48524151673267124,6,3
5221,1,6138,2,0.3738241812594179,6,3
0,0,6150,1,0.6064545077816836,970,2
1,1,6155,2,0.6072816838529952,524,4
0,0,6163,1,0.6078441191362215,970,8
1,1,6165,2,0.6038938909367667,524,2
