depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.1,0.1,0.1,0,4.926045717659527,0.0,1
3,0.1,0.1,0.1,1,4.379468974288502,0.608422366921406,40
3,0.1,0.1,0.1,2,4.091361719680386,0.6269788775005709,178
