node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.821342968263432,677,1490,0.4543624161073825,0.1,2.0,315,970,0,,"[1,66,1020,353,1809,31,104,6151,9742,11,2155,13719,5144,13367,12701,13163]",16
1,4.73330225898837,571,1490,0.3832214765100671,0.1,2.0,315,740,1,0.0,"[2,4,675,250,1412,1539,36,54,2081,3742,6617,1830,8135,3146,2896,166,6224,6178,4005,11418,753,13004,7344,13577,6333,13860,12864,11518,613]",29
2,4.860237264625702,155,1490,0.1040268456375839,0.1,2.0,315,50,2,1.0,"[3,242,427,847,14091,14281,14329]",7
3,5.375547581116302,79,1490,0.0530201342281879,0.1,2.0,315,4,3,2.0,,0
4,4.702770502805268,418,1490,0.2805369127516778,0.1,2.0,315,296,2,1.0,"[5,316,377,395,572,1227,1293,1337,1432,1459,1701,1748,1916,1937,2489,2641,3690,3757,3828,4464,5119,8473,10062,11195,12377,13329,13628,14001,14048,14318,14368]",31
5,5.330534700493677,421,1490,0.2825503355704698,0.1,2.0,315,32,3,4.0,,0
11,4.275918058268882,118,1490,0.0791946308724832,0.1,2.0,315,11,1,0.0,"[12739,13465]",2
31,5.331275138732421,72,1490,0.0483221476510067,0.1,2.0,315,28,1,0.0,"[3515,1346,13568,14343,14371]",5
36,6.194405391104672,35,1490,0.023489932885906,0.1,2.0,315,9,2,1.0,[1697],1
54,4.961485523593087,163,1490,0.1093959731543624,0.1,2.0,315,24,2,1.0,"[1753,14059,14314,14328]",4
66,4.950734413352199,79,1490,0.0530201342281879,0.1,2.0,315,21,1,0.0,"[67,11855,10321]",3
67,5.494034481547345,64,1490,0.0429530201342281,0.1,2.0,315,11,2,66.0,"[405,14354,14367]",3
104,5.298726432952655,100,1490,0.0671140939597315,0.1,2.0,315,20,1,0.0,"[5746,12128,11703]",3
166,5.33771860666584,108,1490,0.07248322147651,0.1,2.0,315,12,2,1.0,"[9516,14277]",2
242,4.316028765851504,164,1490,0.1100671140939597,0.1,2.0,315,12,3,2.0,,0
250,4.844288406470183,146,1490,0.097986577181208,0.1,2.0,315,27,2,1.0,"[763,8260,9087]",3
316,5.29675202046133,129,1490,0.0865771812080536,0.1,2.0,315,11,3,4.0,,0
353,4.670159502787627,98,1490,0.0657718120805369,0.1,2.0,315,19,1,0.0,[2285],1
377,4.649692210438152,138,1490,0.0926174496644295,0.1,2.0,315,14,3,4.0,,0
395,4.955609344459235,177,1490,0.1187919463087248,0.1,2.0,315,17,3,4.0,,0
405,4.891627071421987,157,1490,0.1053691275167785,0.1,2.0,315,9,3,67.0,,0
427,4.73155725120893,110,1490,0.0738255033557047,0.1,2.0,315,9,3,2.0,,0
572,4.503575241363046,178,1490,0.1194630872483221,0.1,2.0,315,10,3,4.0,,0
613,5.517527302498468,52,1490,0.0348993288590604,0.1,2.0,315,7,2,1.0,[14209],1
675,4.225045998647667,130,1490,0.087248322147651,0.1,2.0,315,27,2,1.0,"[676,11057,14273,14301,14351,14352]",6
676,4.669670446455714,153,1490,0.1026845637583892,0.1,2.0,315,15,3,675.0,,0
753,4.759791700644561,116,1490,0.0778523489932885,0.1,2.0,315,19,2,1.0,"[12676,14093,14117,14244,14349,14376]",6
763,4.993135941694128,110,1490,0.0738255033557047,0.1,2.0,315,8,3,250.0,,0
847,4.909971505097349,164,1490,0.1100671140939597,0.1,2.0,315,15,3,2.0,,0
1020,6.009640893349682,37,1490,0.0248322147651006,0.1,2.0,315,19,1,0.0,"[1328,14339]",2
1227,4.9408713046219725,189,1490,0.1268456375838926,0.1,2.0,315,16,3,4.0,,0
1293,5.030520335074403,177,1490,0.1187919463087248,0.1,2.0,315,10,3,4.0,,0
1328,5.394637728005111,28,1490,0.0187919463087248,0.1,2.0,315,14,2,1020.0,"[1888,13863]",2
1337,4.343141099300076,201,1490,0.1348993288590604,0.1,2.0,315,18,3,4.0,,0
1346,5.055522924885177,79,1490,0.0530201342281879,0.1,2.0,315,11,2,31.0,"[7748,14366,14381]",3
1412,5.448221796333798,73,1490,0.048993288590604,0.1,2.0,315,12,2,1.0,"[1429,14327,14350,14373]",4
1429,4.763296767182573,115,1490,0.0771812080536912,0.1,2.0,315,8,3,1412.0,,0
1432,4.934232833604841,75,1490,0.0503355704697986,0.1,2.0,315,3,3,4.0,,0
1459,5.072031818691272,151,1490,0.1013422818791946,0.1,2.0,315,11,3,4.0,,0
1539,5.790367698490361,55,1490,0.0369127516778523,0.1,2.0,315,11,2,1.0,"[1540,14305]",2
1540,5.209622736242583,117,1490,0.0785234899328859,0.1,2.0,315,7,3,1539.0,,0
1697,4.141095635169862,109,1490,0.0731543624161073,0.1,2.0,315,9,3,36.0,,0
1701,4.825854634539711,55,1490,0.0369127516778523,0.1,2.0,315,3,3,4.0,,0
1748,4.491246921048284,126,1490,0.0845637583892617,0.1,2.0,315,8,3,4.0,,0
1753,4.711747494404741,145,1490,0.0973154362416107,0.1,2.0,315,14,3,54.0,,0
1809,5.458956848586952,97,1490,0.0651006711409395,0.1,2.0,315,32,1,0.0,"[2500,1810,14321,14357]",4
1810,4.718085090247615,104,1490,0.0697986577181208,0.1,2.0,315,18,2,1809.0,"[4071,14307]",2
1830,4.4992186557269545,93,1490,0.0624161073825503,0.1,2.0,315,19,2,1.0,"[7836,9320,14269,14303]",4
1888,5.103129187268348,135,1490,0.0906040268456375,0.1,2.0,315,8,3,1328.0,,0
1916,3.9177072256823,92,1490,0.061744966442953,0.1,2.0,315,6,3,4.0,,0
1937,4.940490364182375,170,1490,0.1140939597315436,0.1,2.0,315,12,3,4.0,,0
2081,4.446543586330318,132,1490,0.0885906040268456,0.1,2.0,315,24,2,1.0,"[2082,10253,14369]",3
2082,5.3353253620192085,99,1490,0.0664429530201342,0.1,2.0,315,11,3,2081.0,,0
2155,4.772178079812946,97,1490,0.0651006711409395,0.1,2.0,315,14,1,0.0,"[13779,13586,14213,13939]",4
2285,4.804884738378944,91,1490,0.0610738255033557,0.1,2.0,315,19,2,353.0,"[2507,12358,14319]",3
2489,4.830916700986005,195,1490,0.1308724832214765,0.1,2.0,315,14,3,4.0,,0
2500,5.660465222839726,70,1490,0.046979865771812,0.1,2.0,315,10,2,1809.0,[2572],1
2507,4.930965474796715,136,1490,0.0912751677852349,0.1,2.0,315,15,3,2285.0,,0
2572,4.913742219292507,143,1490,0.0959731543624161,0.1,2.0,315,10,3,2500.0,,0
2641,5.153274330619779,102,1490,0.0684563758389261,0.1,2.0,315,7,3,4.0,,0
2896,5.298383484436256,86,1490,0.0577181208053691,0.1,2.0,315,19,2,1.0,"[9007,14099,14108,14211]",4
3146,5.636487716784852,39,1490,0.0261744966442953,0.1,2.0,315,16,2,1.0,"[8982,13839,14046]",3
3515,7.080257207040928,4,1490,0.0026845637583892,0.1,2.0,315,5,2,31.0,[3681],1
3681,5.08789105259714,114,1490,0.0765100671140939,0.1,2.0,315,5,3,3515.0,,0
3690,5.127083054640065,104,1490,0.0697986577181208,0.1,2.0,315,5,3,4.0,,0
3742,5.225547312840044,81,1490,0.0543624161073825,0.1,2.0,315,13,2,1.0,"[4358,14342,14383]",3
3757,5.1018890661855085,192,1490,0.1288590604026845,0.1,2.0,315,11,3,4.0,,0
3828,4.639902814666081,190,1490,0.1275167785234899,0.1,2.0,315,16,3,4.0,,0
4005,5.214009651646586,130,1490,0.087248322147651,0.1,2.0,315,28,2,1.0,"[11559,12412,13444,14263]",4
4071,4.371786438723666,127,1490,0.085234899328859,0.1,2.0,315,13,3,1810.0,,0
4358,5.277599221157291,111,1490,0.074496644295302,0.1,2.0,315,11,3,3742.0,,0
4464,5.08317250944765,115,1490,0.0771812080536912,0.1,2.0,315,6,3,4.0,,0
5119,4.6507818347386936,197,1490,0.1322147651006711,0.1,2.0,315,16,3,4.0,,0
5144,4.827698518858693,131,1490,0.0879194630872483,0.1,2.0,315,14,1,0.0,"[14202,14086]",2
5746,5.429144758222815,36,1490,0.0241610738255033,0.1,2.0,315,8,2,104.0,"[6083,14323]",2
6083,4.771979135918644,73,1490,0.048993288590604,0.1,2.0,315,5,3,5746.0,,0
6151,5.440935421957601,65,1490,0.0436241610738255,0.1,2.0,315,23,1,0.0,"[7237,9679,14315,14332]",4
6178,5.75383054963532,45,1490,0.0302013422818791,0.1,2.0,315,12,2,1.0,"[10382,12612,14164]",3
6224,5.469281997214027,65,1490,0.0436241610738255,0.1,2.0,315,9,2,1.0,[10240],1
6333,5.272199878393182,108,1490,0.07248322147651,0.1,2.0,315,14,2,1.0,"[13614,13662,14251,14311,14341]",5
6617,5.246332808739732,89,1490,0.059731543624161,0.1,2.0,315,14,2,1.0,[6648],1
6648,4.774728756341179,153,1490,0.1026845637583892,0.1,2.0,315,14,3,6617.0,,0
7237,5.070939941012015,123,1490,0.0825503355704698,0.1,2.0,315,13,2,6151.0,[7238],1
7238,4.908983437654928,115,1490,0.0771812080536912,0.1,2.0,315,13,3,7237.0,,0
7344,5.317276981905792,54,1490,0.036241610738255,0.1,2.0,315,11,2,1.0,"[13456,13675,14109]",3
7748,4.911117006378943,86,1490,0.0577181208053691,0.1,2.0,315,8,3,1346.0,,0
7836,5.081589666952482,139,1490,0.0932885906040268,0.1,2.0,315,9,3,1830.0,,0
8135,5.638815514435703,44,1490,0.0295302013422818,0.1,2.0,315,18,2,1.0,"[8136,14245]",2
8136,4.568345589427874,179,1490,0.1201342281879194,0.1,2.0,315,15,3,8135.0,,0
8260,4.774486280201375,215,1490,0.1442953020134228,0.1,2.0,315,16,3,250.0,,0
8473,4.582646826360865,142,1490,0.0953020134228188,0.1,2.0,315,11,3,4.0,,0
