layer,node1_id,node2_id,js_distance,node1_doc_count,node2_doc_count
1,1,11,0.6290449766468691,740,11
1,1,31,0.6257997737928501,740,28
1,1,66,0.6664266005571298,740,21
1,1,104,0.6048804562815401,740,20
1,1,353,0.6624093558044103,740,19
1,1,1020,0.6317741250802317,740,19
1,1,1809,0.6319373613473771,740,32
1,1,2155,0.6400428960728403,740,14
1,1,5144,0.6564818585820622,740,14
1,1,6151,0.6236320071869584,740,23
1,1,9742,0.6186511954639725,740,9
1,1,12701,0.6372611480093031,740,4
1,1,13163,0.6143085151956219,740,4
1,1,13367,0.6161148636520928,740,3
1,1,13719,0.6420170989324908,740,9
1,11,31,0.606799871638852,11,28
1,11,66,0.5852989139201143,11,21
1,11,104,0.6061624470982307,11,20
1,11,353,0.6240165694129931,11,19
1,11,1020,0.5796260717298256,11,19
1,11,1809,0.6187290776386895,11,32
1,11,2155,0.601696743354395,11,14
1,11,5144,0.6216820968631704,11,14
1,11,6151,0.5968523229194446,11,23
1,11,9742,0.5505065385226199,11,9
1,11,12701,0.5717332388118783,11,4
1,11,13163,0.548676328406097,11,4
1,11,13367,0.5504846212986347,11,3
1,11,13719,0.5937831194431578,11,9
1,31,66,0.49712415050543585,28,21
1,31,104,0.5051079290952473,28,20
1,31,353,0.5175654556903551,28,19
1,31,1020,0.4122216552323527,28,19
1,31,1809,0.48529171909376756,28,32
1,31,2155,0.5069182102294985,28,14
1,31,5144,0.5413113469359545,28,14
1,31,6151,0.45281226067339647,28,23
1,31,9742,0.37811256157045525,28,9
1,31,12701,0.40770606666900366,28,4
1,31,13163,0.3692446807979206,28,4
1,31,13367,0.3728741792839056,28,3
1,31,13719,0.4799073483020106,28,9
1,66,104,0.4958023972338411,21,20
1,66,353,0.5367063607255539,21,19
1,66,1020,0.43746060434594664,21,19
1,66,1809,0.5144448231884271,21,32
1,66,2155,0.5175781840649373,21,14
1,66,5144,0.5493724151114129,21,14
1,66,6151,0.48645704519434135,21,23
1,66,9742,0.39063886024569167,21,9
1,66,12701,0.41277733185752397,21,4
1,66,13163,0.38219524640948976,21,4
1,66,13367,0.3856489173622076,21,3
