parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.391775321827857,970,740
1,1,2,2,0.6980696444984534,740,50
2,2,3,3,0.5635246179836148,50,4
1,1,4,2,0.5394807473906899,740,296
4,2,5,3,0.6730219952326459,296,32
0,0,11,1,0.6410449482311275,970,11
0,0,31,1,0.6295782203992865,970,28
1,1,36,2,0.6224643058972519,740,9
1,1,54,2,0.6842838751728952,740,24
0,0,66,1,0.6479488474233545,970,21
66,1,67,2,0.4816498071009901,21,11
0,0,104,1,0.6114252174788734,970,20
1,1,166,2,0.6486264664867193,740,12
2,2,242,3,0.6341291284131662,50,12
1,1,250,2,0.6689396455104193,740,27
4,2,316,3,0.6511397851769891,296,11
0,0,353,1,0.648855615616298,970,19
4,2,377,3,0.6842846528026949,296,14
4,2,395,3,0.6673523839296707,296,17
67,2,405,3,0.5630590510787064,11,9
2,2,427,3,0.5976373213970352,50,9
4,2,572,3,0.6504062059501929,296,10
1,1,613,2,0.6491264954617323,740,7
1,1,675,2,0.6634943551150406,740,27
675,2,676,3,0.5992919314583252,27,15
1,1,753,2,0.6552888425781849,740,19
250,2,763,3,0.5603024078854951,27,8
2,2,847,3,0.622144779663603,50,15
0,0,1020,1,0.6221615542534552,970,19
4,2,1227,3,0.6645340731963232,296,16
4,2,1293,3,0.6520027542583084,296,10
1020,1,1328,2,0.3478005108251642,19,14
4,2,1337,3,0.6780879752465148,296,18
31,1,1346,2,0.5002236492088851,28,11
1,1,1412,2,0.66011823370063,740,12
1412,2,1429,3,0.5263882051226897,12,8
4,2,1432,3,0.6335160600698824,296,3
4,2,1459,3,0.6438915233673228,296,11
1,1,1539,2,0.6463346268876632,740,11
1539,2,1540,3,0.4975701898545623,11,7
36,2,1697,3,0.5072677872901131,9,9
4,2,1701,3,0.63383143527055,296,3
4,2,1748,3,0.6454109513013866,296,8
54,2,1753,3,0.6183597334872214,24,14
0,0,1809,1,0.6423405330352007,970,32
1809,1,1810,2,0.5197708830106261,32,18
1,1,1830,2,0.6395459971599814,740,19
1328,2,1888,3,0.497705747469907,14,8
4,2,1916,3,0.6486145398177123,296,6
4,2,1937,3,0.67294596608136,296,12
1,1,2081,2,0.629492827149577,740,24
2081,2,2082,3,0.5852113604733467,24,11
0,0,2155,1,0.6389978789818389,970,14
353,1,2285,2,0.5184579782120439,19,19
4,2,2489,3,0.6655206665324113,296,14
1809,1,2500,2,0.48574117571037256,32,10
2285,2,2507,3,0.5605541940472542,19,15
2500,2,2572,3,0.5586700685412085,10,10
4,2,2641,3,0.6608719628833953,296,7
1,1,2896,2,0.6582995565192534,740,19
1,1,3146,2,0.6269381550218921,740,16
31,1,3515,2,0.37639299667557186,28,5
3515,2,3681,3,0.4502926894729535,5,5
4,2,3690,3,0.6506090748763691,296,5
1,1,3742,2,0.651878190224616,740,13
4,2,3757,3,0.6303155434474611,296,11
4,2,3828,3,0.6682998942375513,296,16
1,1,4005,2,0.6658839603803194,740,28
1810,2,4071,3,0.5979184142295904,18,13
3742,2,4358,3,0.5315636153963944,13,11
4,2,4464,3,0.6177535659577288,296,6
4,2,5119,3,0.679583776282187,296,16
0,0,5144,1,0.6282015757649675,970,14
104,1,5746,2,0.47675519445505643,20,8
5746,2,6083,3,0.4788579354868901,8,5
0,0,6151,1,0.6301286861831057,970,23
1,1,6178,2,0.6460194505201411,740,12
1,1,6224,2,0.6530624512305876,740,9
1,1,6333,2,0.6382964799996087,740,14
1,1,6617,2,0.6503779180490495,740,14
6617,2,6648,3,0.5851396425921165,14,14
6151,1,7237,2,0.5072646428648299,23,13
7237,2,7238,3,0.5681522232028099,13,13
1,1,7344,2,0.6336851213505105,740,11
1346,2,7748,3,0.5144077443495275,11,8
1830,2,7836,3,0.5692235894565325,19,9
1,1,8135,2,0.6450734525221811,740,18
8135,2,8136,3,0.5689212400122741,18,15
250,2,8260,3,0.6218229338958317,27,16
4,2,8473,3,0.6508176462214335,296,11
3146,2,8982,3,0.5039344493558111,16,7
2896,2,9007,3,0.5456597993240061,19,10
250,2,9087,3,0.5235726839680759,27,3
1830,2,9320,3,0.5752265505237117,19,6
