record_time,len_stable_docs,jaccard_mean,jaccard_std,ratio_mean,ratio_std,jaccard_list,ratio_list
0,"[497, 502, 502, 513, 520, 516, 506, 502, 515, 522, 518, 517, 522, 524, 520, 513, 534, 551, 549, 558, 552]",0.9264126015884575,0.00942630953129532,0.20000000000000004,2.7755575615628914e-17,"[0.9211538461538461, 0.927063339731286, 0.9150943396226415, 0.9200743494423792, 0.9185185185185185, 0.9210526315789473, 0.9347408829174664, 0.9261363636363636, 0.9347014925373134, 0.922365988909427, 0.9309701492537313, 0.9205175600739371, 0.9263351749539595, 0.9261992619926199, 0.9453860640301318, 0.9353049907578558, 0.9169611307420494, 0.9064124783362218, 0.9387040280210157, 0.9405594405594405]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
1,"[552, 534, 543, 537, 546, 541, 546, 562, 553, 558, 566, 559, 555, 571, 571, 575, 582, 586, 586, 580, 574]",0.9292832307070057,0.010116954073266729,0.20000000000000004,2.7755575615628914e-17,"[0.9289520426287744, 0.9301075268817204, 0.9354838709677419, 0.9373881932021467, 0.9171075837742504, 0.9273049645390071, 0.916955017301038, 0.9357638888888888, 0.925476603119584, 0.9246575342465754, 0.9363166953528399, 0.9075342465753424, 0.9413793103448276, 0.9290540540540541, 0.91, 0.9380234505862647, 0.9369817578772802, 0.946843853820598, 0.9240924092409241, 0.9362416107382551]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[574, 574, 561, 561, 573, 579, 579, 586, 582, 570, 566, 570, 571, 577, 580, 582, 581, 578, 587, 585, 585]",0.9306014766983349,0.012112789111292325,0.20000000000000004,2.7755575615628914e-17,"[0.9359190556492412, 0.907563025210084, 0.9245283018867925, 0.9384615384615385, 0.9361344537815126, 0.9267886855241264, 0.9256198347107438, 0.9242174629324547, 0.9264214046822743, 0.9385665529010239, 0.9352640545144804, 0.9338983050847458, 0.9326599326599326, 0.9029605263157895, 0.9463986599664992, 0.9448160535117057, 0.925249169435216, 0.9192751235584844, 0.9565943238731218, 0.9306930693069307]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
3,"[585, 590, 590, 591, 601, 595, 585, 578, 584, 591, 584, 589, 587, 578, 588, 585, 579, 580, 581, 579, 579]",0.9364640271785527,0.00978289688460627,0.20000000000000004,2.7755575615628914e-17,"[0.9293924466338259, 0.9407894736842105, 0.9360655737704918, 0.9102564102564102, 0.9228295819935691, 0.9376026272577996, 0.948073701842546, 0.9463986599664992, 0.9518272425249169, 0.9421487603305785, 0.9261083743842364, 0.9405940594059405, 0.9514237855946399, 0.940099833610649, 0.9388429752066115, 0.9303482587064676, 0.9381270903010034, 0.9317803660565723, 0.930116472545757, 0.9364548494983278]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
4,"[579, 574, 571, 580, 583, 589, 585, 583, 582, 592, 596, 611, 606, 617, 624, 613, 611, 597, 588, 589, 594]",0.9305543713984685,0.008141248966289908,0.20000000000000004,2.7755575615628914e-17,"[0.9410774410774411, 0.9276094276094277, 0.9377104377104377, 0.9351081530782029, 0.9181669394435352, 0.930921052631579, 0.9337748344370861, 0.9352159468438538, 0.9183006535947712, 0.9317073170731708, 0.9250398724082934, 0.9472, 0.9169278996865203, 0.9390625, 0.9388714733542319, 0.9184952978056427, 0.9297124600638977, 0.9299674267100977, 0.9295081967213115, 0.9267100977198697]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
5,"[594, 581, 577, 576, 573, 571, 575, 584, 587, 587, 587, 598, 612, 615, 611, 616, 604, 608, 604, 611, 610]",0.9343160556902183,0.007760146754999185,0.20000000000000004,2.7755575615628914e-17,"[0.9357495881383855, 0.9396984924623115, 0.9216666666666666, 0.9214046822742475, 0.9259259259259259, 0.9390862944162437, 0.9348914858096828, 0.929159802306425, 0.9341021416803954, 0.9214402618657938, 0.9490131578947368, 0.9298245614035088, 0.9414556962025317, 0.946031746031746, 0.9353312302839116, 0.9457735247208932, 0.9330143540669856, 0.9330143540669856, 0.9347133757961783, 0.9350237717908082]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
6,"[610, 609, 600, 607, 598, 600, 593, 587, 590, 589, 596, 591, 593, 586, 602, 599, 594, 600, 614, 601, 600]",0.9408035683114155,0.008076788388304425,0.20000000000000004,2.7755575615628914e-17,"[0.9441786283891547, 0.9406099518459069, 0.9158730158730158, 0.9404186795491143, 0.932258064516129, 0.93354943273906, 0.956882255389718, 0.9454545454545454, 0.9391447368421053, 0.939443535188216, 0.9459016393442623, 0.940983606557377, 0.9487603305785124, 0.9380097879282219, 0.9496753246753247, 0.9366883116883117, 0.9446254071661238, 0.9362041467304625, 0.9408945686900958, 0.946515397082658]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
7,"[600, 593, 592, 591, 597, 608, 610, 610, 598, 602, 598, 603, 604, 606, 608, 604, 614, 611, 606, 608, 605]",0.9340677972921736,0.00872576913611213,0.20000000000000004,2.7755575615628914e-17,"[0.93354943273906, 0.9362745098039216, 0.9235772357723577, 0.9380097879282219, 0.9341894060995185, 0.9456869009584664, 0.9242902208201893, 0.9297124600638977, 0.9261637239165329, 0.9323671497584541, 0.946515397082658, 0.918918918918919, 0.9175911251980983, 0.9424, 0.9423076923076923, 0.9394904458598726, 0.9261006289308176, 0.9378980891719745, 0.9455128205128205, 0.9408]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
8,"[605, 613, 608, 613, 616, 624, 630, 628, 627, 613, 604, 603, 609, 610, 613, 612, 606, 613, 589, 598, 605]",0.9408945381511369,0.00865996585012259,0.20000000000000004,2.7755575615628914e-17,"[0.9456869009584664, 0.9411764705882353, 0.9289099526066351, 0.9538950715421304, 0.9435736677115988, 0.9472049689440993, 0.9443585780525502, 0.9278033794162827, 0.9224806201550387, 0.9317460317460318, 0.9499192245557351, 0.9485530546623794, 0.9441786283891547, 0.9320695102685624, 0.9382911392405063, 0.9425837320574163, 0.9504, 0.9449838187702265, 0.9490968801313628, 0.9309791332263242]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
9,"[605, 605, 605, 605, 593, 604, 598, 599, 603, 601, 596, 581, 582, 587, 592, 592, 587, 589, 593, 595, 603]",0.9339383822081146,0.009954286649292864,0.20000000000000004,2.7755575615628914e-17,"[0.9298245614035088, 0.936, 0.936, 0.932258064516129, 0.9495114006514658, 0.9449838187702265, 0.940032414910859, 0.9201277955271565, 0.948220064724919, 0.9337641357027464, 0.9422442244224423, 0.9318936877076412, 0.9418604651162791, 0.9233278955954323, 0.934640522875817, 0.9077669902912622, 0.9215686274509803, 0.9282218597063622, 0.9380097879282219, 0.9385113268608414]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
