depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.005,0.1,0.1,0,4.91469047381874,0.0,1
3,0.005,0.1,0.1,1,4.384078550541476,0.5959650721516639,46
3,0.005,0.1,0.1,2,4.042700725019593,0.6341435269327609,167
