parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.47774853086535546,970,477
1,1,2,2,0.6566268161278046,477,143
1,1,12,2,0.6376621054718602,477,21
0,0,14,1,0.6230957203182276,970,12
1,1,17,2,0.6347158149894525,477,24
0,0,19,1,0.6191423259880872,970,10
1,1,29,2,0.6334906950911667,477,12
0,0,39,1,0.6327209866351223,970,13
0,0,42,1,0.6210180784828312,970,18
0,0,55,1,0.6172904963318221,970,9
1,1,69,2,0.6107419944423463,477,12
0,0,70,1,0.5991854985184617,970,18
0,0,73,1,0.6157276131717748,970,10
0,0,76,1,0.6326394833237026,970,12
0,0,81,1,0.6379057616646696,970,22
0,0,85,1,0.6371342689984768,970,11
1,1,87,2,0.6270483920391149,477,11
0,0,98,1,0.623619287927497,970,11
0,0,100,1,0.6619298342998275,970,21
1,1,125,2,0.6554967658793037,477,17
1,1,130,2,0.6473712339494174,477,10
0,0,142,1,0.6324330981337722,970,8
1,1,149,2,0.657170865725819,477,10
1,1,178,2,0.6163422636948533,477,9
1,1,186,2,0.6135506200638393,477,8
0,0,224,1,0.619418405684985,970,16
1,1,244,2,0.6239648726376383,477,7
0,0,245,1,0.6322454347025532,970,5
1,1,253,2,0.5963232926179347,477,6
0,0,257,1,0.6416496294910373,970,21
224,1,299,2,0.5898066594870675,16,13
0,0,338,1,0.6428560822280032,970,14
0,0,345,1,0.6390816162199605,970,18
1,1,351,2,0.649630497752063,477,13
0,0,427,1,0.6215372790387654,970,6
345,1,430,2,0.5829177572657218,18,10
0,0,463,1,0.6075008762760201,970,5
0,0,477,1,0.6346268040287004,970,10
1,1,517,2,0.6288719795384077,477,20
1,1,588,2,0.6286466881785845,477,6
477,1,632,2,0.4875244178086534,10,5
0,0,658,1,0.6366073543504219,970,8
42,1,668,2,0.5131199579205559,18,3
0,0,691,1,0.6245650557523544,970,9
0,0,723,1,0.6368249049440216,970,11
723,1,775,2,0.5724973578794053,11,7
257,1,803,2,0.5613084390331092,21,4
100,1,826,2,0.5934244624102092,21,15
81,1,867,2,0.6050546819275784,22,5
0,0,894,1,0.6318368606922266,970,17
0,0,1049,1,0.633482296906312,970,7
1,1,1060,2,0.6102525042129476,477,7
0,0,1432,1,0.6287086066300119,970,17
1,1,1438,2,0.6262974570290167,477,9
1432,1,1454,2,0.5374790535041899,17,7
73,1,1503,2,0.5257229359547138,10,10
1,1,1544,2,0.6226091124427995,477,6
1,1,1563,2,0.6350225809933603,477,9
42,1,1687,2,0.5434500862364364,18,9
0,0,1696,1,0.6230899514687943,970,12
0,0,1793,1,0.6062791668143258,970,6
1696,1,1921,2,0.49370405282528096,12,5
0,0,1989,1,0.6286602511989593,970,6
0,0,1993,1,0.6206549992258003,970,11
427,1,2001,2,0.49021668704637894,6,4
894,1,2010,2,0.5544114852753423,17,4
0,0,2018,1,0.6290529647096629,970,13
1,1,2043,2,0.6129988144471774,477,11
1,1,2052,2,0.655970563134882,477,8
76,1,2183,2,0.5196266314888978,12,8
1,1,2196,2,0.6423655112313377,477,15
1,1,2257,2,0.6172875060960815,477,7
0,0,2318,1,0.6311447092419409,970,10
0,0,2398,1,0.6213289576920353,970,15
1,1,2407,2,0.606155094756036,477,12
2398,1,2409,2,0.48787506121991736,15,8
2318,1,2418,2,0.5578167491138382,10,9
14,1,2420,2,0.5109312298822496,12,6
0,0,2500,1,0.6302674561261131,970,8
1432,1,2574,2,0.4730513630503699,17,6
1,1,2583,2,0.6175243070147838,477,4
477,1,2660,2,0.4889221860234606,10,5
1993,1,2808,2,0.4938796475230721,11,7
1,1,2844,2,0.5988616178276924,477,4
0,0,2860,1,0.5897025958154476,970,8
0,0,2926,1,0.6193789782584459,970,8
691,1,2932,2,0.5479322608588449,9,7
338,1,2938,2,0.5527622753840533,14,5
1,1,3005,2,0.6046140220419457,477,4
0,0,3035,1,0.6201843972307876,970,12
257,1,3086,2,0.6103438223225064,21,4
70,1,3088,2,0.5612566883574793,18,7
1,1,3091,2,0.5975826583570438,477,4
1,1,3118,2,0.6007458179715699,477,4
0,0,3144,1,0.6263839105981724,970,18
3144,1,3145,2,0.5344930578762128,18,9
81,1,3153,2,0.560549830465795,22,11
2018,1,3162,2,0.5219754626128457,13,6
0,0,3179,1,0.5862800069165142,970,5
70,1,3192,2,0.5900326365967757,18,8
42,1,3304,2,0.5441928898872714,18,6
142,1,3361,2,0.47587308611735984,8,7
894,1,3365,2,0.5508687715232317,17,9
1,1,3372,2,0.6090091049195061,477,6
85,1,3417,2,0.5487983736350701,11,8
1,1,3472,2,0.6194939942836959,477,5
1793,1,3502,2,0.4531189271466145,6,6
2500,1,3512,2,0.5333892911816869,8,6
1993,1,3525,2,0.46299295551967334,11,3
1,1,3527,2,0.6093796196952332,477,6
3144,1,3550,2,0.4649846075615092,18,4
338,1,3554,2,0.5124555508233936,14,6
257,1,3567,2,0.5691889062246511,21,4
463,1,3587,2,0.48458854482621266,5,5
81,1,3603,2,0.5155776695500259,22,1
81,1,3616,2,0.5028374737732776,22,2
245,1,3639,2,0.4738413817577891,5,5
0,0,3650,1,0.606850331110405,970,11
3650,1,3651,2,0.5118114055461142,11,7
2018,1,3658,2,0.5129064212511836,13,4
2398,1,3666,2,0.4829137541188233,15,7
658,1,3669,2,0.5035503337470005,8,3
1,1,3670,2,0.6062432402113477,477,5
3650,1,3672,2,0.45910364794393604,11,4
98,1,3691,2,0.5744494351307761,11,5
257,1,3696,2,0.5603512626153718,21,6
1,1,3704,2,0.5934283209310692,477,2
3035,1,3711,2,0.4773993468471542,12,3
39,1,3718,2,0.52686535552284,13,5
1,1,3721,2,0.6020843156763666,477,3
19,1,3727,2,0.4955420753328314,10,6
1,1,3731,2,0.6162875571066267,477,7
257,1,3732,2,0.5213568563169729,21,1
3035,1,3736,2,0.5454582572903374,12,7
0,0,3737,1,0.5958151640427345,970,4
723,1,3741,2,0.47603498423684565,11,2
2860,1,3754,2,0.32824055091122295,8,2
427,1,3756,2,0.3511315815796932,6,2
1,1,3757,2,0.6113305314520682,477,4
19,1,3765,2,0.5753691295583109,10,4
3179,1,3769,2,0.28282041547084746,5,1
224,1,3774,2,0.5239084558809477,16,3
1,1,3775,2,0.59291601013578,477,3
39,1,3781,2,0.5307754121184687,13,6
3737,1,3784,2,0.3145630445939197,4,3
2926,1,3788,2,0.49383530020060346,8,3
894,1,3793,2,0.5066122564297353,17,2
2860,1,3795,2,0.36814352286448276,8,3
2018,1,3797,2,0.4730268357374295,13,3
85,1,3798,2,0.5371271168760535,11,3
338,1,3800,2,0.5339586736615313,14,2
70,1,3802,2,0.5099175660460421,18,1
1989,1,3803,2,0.4381521028527784,6,4
98,1,3805,2,0.5261070832455728,11,6
1696,1,3806,2,0.42864658466385736,12,2
55,1,3812,2,0.482610671244075,9,2
142,1,3816,2,0.415543737130237,8,1
723,1,3820,2,0.5091721555642535,11,2
345,1,3821,2,0.5097792420736433,18,5
658,1,3826,2,0.48116562822089504,8,5
2860,1,3827,2,0.31646275083801123,8,1
1049,1,3828,2,0.46795674042755164,7,6
2926,1,3830,2,0.466023318064109,8,5
1,1,3832,2,0.590291949415501,477,3
55,1,3834,2,0.4857917844201314,9,4
70,1,3835,2,0.5218384965929094,18,1
3179,1,3839,2,0.3847718601864653,5,2
3179,1,3840,2,0.26266696458487543,5,1
0,0,3841,1,0.6083795232874823,970,1
3841,1,3842,2,0.2213174974102114,1,1
3035,1,3846,2,0.43294041702656755,12,2
3144,1,3849,2,0.5455587474321129,18,3
1696,1,3851,2,0.4474518754211112,12,3
81,1,3854,2,0.5344069024569202,22,2
14,1,3856,2,0.46684586921946425,12,3
691,1,3859,2,0.4603696417575215,9,2
55,1,3860,2,0.4194738439964287,9,2
257,1,3863,2,0.5481601792820591,21,2
1993,1,3864,2,0.41308627818157806,11,1
14,1,3866,2,0.531166988240759,12,2
338,1,3867,2,0.4805278335148818,14,1
894,1,3868,2,0.48549987721157184,17,1
3737,1,3869,2,0.30904832389734277,4,1
76,1,3870,2,0.4224886366551733,12,3
345,1,3871,2,0.48245073869671684,18,2
100,1,3872,2,0.5462781336398759,21,3
2860,1,3873,2,0.35704569519978147,8,1
81,1,3874,2,0.5426413696457971,22,1
3144,1,3875,2,0.3710138550416082,18,2
0,0,3876,1,0.6246212234763995,970,5
3876,1,3877,2,0.37091377859069435,5,3
2500,1,3878,2,0.5024683640311416,8,2
1432,1,3879,2,0.5095893388645514,17,4
100,1,3880,2,0.576574548763797,21,2
76,1,3881,2,0.4737028326279662,12,1
2318,1,3882,2,0.4467608101369747,10,1
39,1,3883,2,0.5391043203890944,13,2
0,0,3884,1,0.61123643255641,970,1
3884,1,3885,2,0.31533492671238106,1,1
70,1,3886,2,0.5308047468427773,18,1
100,1,3887,2,0.5408525553181716,21,1
14,1,3888,2,0.4952931580414305,12,1
2860,1,3889,2,0.2771201132611834,8,1
1696,1,3890,2,0.4594971041304005,12,2
345,1,3891,2,0.5047827941524842,18,1
1049,1,3892,2,0.4243069641246619,7,1
894,1,3893,2,0.5443152698586743,17,1
3876,1,3894,2,0.4247549184762487,5,1
55,1,3895,2,0.4788225392893096,9,1
1989,1,3896,2,0.43083140073963716,6,1
3876,1,3897,2,0.4272485721128276,5,1
1989,1,3898,2,0.39397295389288867,6,1
3179,1,3899,2,0.3535450164107465,5,1
