depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
4,0.01,0.1,0.1,0,0,,4.7703578792082135,970,1490,32779,
4,0.01,0.1,0.1,1,5828,,3.712788137217812,13,551,101,
4,0.01,0.1,0.1,1,4266,,3.284072024424743,16,528,39,
4,0.01,0.1,0.1,1,1,,4.727381771872625,722,1488,10790,
4,0.01,0.1,0.1,1,198,,1.3862943611198906,6,269,4,
4,0.01,0.1,0.1,1,622,,4.24730548068669,23,650,419,
4,0.01,0.1,0.1,1,1464,,2.9540875722822717,14,458,54,
4,0.01,0.1,0.1,1,71,,3.466393581218698,20,593,78,
4,0.01,0.1,0.1,1,12,,4.019937219645742,40,877,398,
4,0.01,0.1,0.1,1,4,,3.82586770275875,21,586,109,
4,0.01,0.1,0.1,1,1831,,3.920302842835016,24,641,239,
4,0.01,0.1,0.1,1,1287,,3.1582512030517655,6,254,40,
4,0.01,0.1,0.1,1,7786,,3.4194142801820506,8,312,71,
4,0.01,0.1,0.1,1,6948,,2.8363045366258883,10,330,36,
4,0.01,0.1,0.1,1,5760,,0.0,4,215,0,
4,0.01,0.1,0.1,1,7536,,2.0592388343623163,8,337,28,
4,0.01,0.1,0.1,1,989,,3.4297243205873933,13,418,106,
4,0.01,0.1,0.1,1,4561,,3.9776026510741294,8,351,124,
4,0.01,0.1,0.1,1,139,,3.568542484266553,5,227,81,
4,0.01,0.1,0.1,1,7564,,3.242154171386488,6,263,74,
4,0.01,0.1,0.1,1,7794,,1.791759469228055,3,209,6,
4,0.01,0.1,0.1,2,7440,,3.8149612925850143,8,313,66,
4,0.01,0.1,0.1,2,4273,,2.899870340138142,16,530,237,
4,0.01,0.1,0.1,2,2,,4.620174673549137,336,1427,3388,
4,0.01,0.1,0.1,2,236,,3.294804341390138,14,440,132,
4,0.01,0.1,0.1,2,6387,,2.9807558193644343,6,269,27,
4,0.01,0.1,0.1,2,59,,4.070120173331234,24,639,242,
4,0.01,0.1,0.1,2,3704,,4.01965366962051,19,535,140,
4,0.01,0.1,0.1,2,3845,,3.3846875726983425,4,167,58,
4,0.01,0.1,0.1,2,1884,,3.508093829970829,14,472,239,
4,0.01,0.1,0.1,2,1419,,3.7281908743288277,19,533,210,
4,0.01,0.1,0.1,2,4235,,4.145127708291188,21,580,152,
4,0.01,0.1,0.1,2,7244,,3.253351570637255,11,341,58,
4,0.01,0.1,0.1,2,7580,,0.0,3,156,0,
4,0.01,0.1,0.1,2,3778,,4.077242118898404,9,387,184,
4,0.01,0.1,0.1,2,1594,,3.5534563344466568,11,401,134,
4,0.01,0.1,0.1,2,6459,,3.5949215705539226,13,440,63,
4,0.01,0.1,0.1,2,7756,,3.245013985926048,4,180,61,
4,0.01,0.1,0.1,2,7739,,3.672072335797554,9,357,118,
4,0.01,0.1,0.1,2,2528,,4.072543021677018,14,451,239,
4,0.01,0.1,0.1,2,731,,3.723173388624349,11,423,183,
4,0.01,0.1,0.1,2,5152,,3.62076923849756,12,445,101,
4,0.01,0.1,0.1,2,7394,,2.8903717578961645,4,185,24,
4,0.01,0.1,0.1,2,6780,,2.197224577336219,4,220,12,
4,0.01,0.1,0.1,2,3560,,3.944545960796899,6,255,187,
4,0.01,0.1,0.1,2,488,,2.7415261302986,5,165,27,
4,0.01,0.1,0.1,2,29,,4.215686265750557,18,548,221,
4,0.01,0.1,0.1,2,5379,,2.837001227373153,6,295,23,
4,0.01,0.1,0.1,2,415,,4.213798320672954,26,626,249,
4,0.01,0.1,0.1,2,182,,4.252274665891898,22,597,216,
4,0.01,0.1,0.1,2,5974,,3.444810657652053,20,564,51,
4,0.01,0.1,0.1,2,3297,,3.5199809176521226,17,507,100,
4,0.01,0.1,0.1,2,7787,,3.885878539901174,5,211,199,
4,0.01,0.1,0.1,2,2863,,3.964411317594714,14,477,115,
4,0.01,0.1,0.1,2,7752,,2.915631424655403,7,259,63,
4,0.01,0.1,0.1,2,7619,,2.5925373139803662,2,114,21,
4,0.01,0.1,0.1,2,6895,,3.5662221940818424,9,293,99,
4,0.01,0.1,0.1,2,7537,,2.773183783251093,3,130,41,
4,0.01,0.1,0.1,2,7481,,1.9459101490553135,8,282,7,
4,0.01,0.1,0.1,2,292,,3.919638503587159,15,486,189,
4,0.01,0.1,0.1,2,1873,,3.4584254115695208,11,418,65,
4,0.01,0.1,0.1,2,6673,,3.3175199584922828,3,173,52,
4,0.01,0.1,0.1,2,26,,4.010854792556103,25,593,172,
4,0.01,0.1,0.1,2,6185,,1.3562784651796254,8,361,19,
4,0.01,0.1,0.1,2,4944,,3.711558474279681,7,231,126,
