layer,node1_id,node2_id,js_distance,node1_doc_count,node2_doc_count
1,1,4,0.6318689503872241,722,21
1,1,12,0.6066649616755485,722,40
1,1,71,0.5988129874086935,722,20
1,1,139,0.6229372743285077,722,5
1,1,198,0.5891928575782256,722,6
1,1,622,0.5758102232137432,722,23
1,1,989,0.60124253311266,722,13
1,1,1287,0.6119431991141968,722,6
1,1,1464,0.6201413606712214,722,14
1,1,1831,0.6613891722177712,722,24
1,1,4266,0.6147578664573247,722,16
1,1,4561,0.5990374723859208,722,8
1,1,5760,0.5892385360948549,722,4
1,1,5828,0.6198337861952108,722,13
1,1,6948,0.6131820379412652,722,10
1,1,7536,0.6035259812043513,722,8
1,1,7564,0.6087616398494712,722,6
1,1,7786,0.6103924644446403,722,8
1,1,7794,0.5926436897014269,722,3
1,4,12,0.576167283451556,21,40
1,4,71,0.45152514759487955,21,20
1,4,139,0.4548587551086868,21,5
1,4,198,0.3640903785859569,21,6
1,4,622,0.564153148964083,21,23
1,4,989,0.47735367341268725,21,13
1,4,1287,0.40529237447723676,21,6
1,4,1464,0.42956942687052707,21,14
1,4,1831,0.5385148579957463,21,24
1,4,4266,0.3980635831027037,21,16
1,4,4561,0.47007345126104594,21,8
1,4,5760,0.35661327842150803,21,4
1,4,5828,0.4689641833739406,21,13
1,4,6948,0.4151209935025098,21,10
1,4,7536,0.3947891656980671,21,8
1,4,7564,0.45500905556100074,21,6
1,4,7786,0.44983696889773717,21,8
1,4,7794,0.36765620182366104,21,3
1,12,71,0.5519602299489048,40,20
1,12,139,0.5396467311358615,40,5
1,12,198,0.5087958823013508,40,6
1,12,622,0.5962075934419693,40,23
1,12,989,0.549402408658726,40,13
1,12,1287,0.5279765251829935,40,6
1,12,1464,0.5446841807342497,40,14
1,12,1831,0.6144599708579206,40,24
1,12,4266,0.5337933203083733,40,16
1,12,4561,0.5607252350857895,40,8
1,12,5760,0.5043038856732838,40,4
1,12,5828,0.5573248174990342,40,13
1,12,6948,0.5342207959474218,40,10
1,12,7536,0.5240128356328304,40,8
1,12,7564,0.551992146137114,40,6
1,12,7786,0.5292257046641881,40,8
1,12,7794,0.5071577595091329,40,3
1,71,139,0.43062372408009436,20,5
1,71,198,0.32598983019009614,20,6
1,71,622,0.5567222753763076,20,23
1,71,989,0.43859864344496835,20,13
1,71,1287,0.3874421532800474,20,6
1,71,1464,0.4059520695810877,20,14
1,71,1831,0.5240934469576446,20,24
1,71,4266,0.3856452449485258,20,16
1,71,4561,0.4432608468479415,20,8
1,71,5760,0.31731695339184135,20,4
1,71,5828,0.44932056959214167,20,13
1,71,6948,0.3842722105741785,20,10
1,71,7536,0.36077327057627584,20,8
1,71,7564,0.4248078977083292,20,6
1,71,7786,0.41415652321916296,20,8
1,71,7794,0.3301059200115313,20,3
1,139,198,0.3284887190290713,5,6
1,139,622,0.5638876637648176,5,23
1,139,989,0.4480437892673313,5,13
1,139,1287,0.38396498340606466,5,6
1,139,1464,0.40435845279029137,5,14
1,139,1831,0.5239306520689282,5,24
1,139,4266,0.3877721805769471,5,16
1,139,4561,0.46597165278101577,5,8
1,139,5760,0.3198783724669047,5,4
1,139,5828,0.45113924250547977,5,13
1,139,6948,0.37865135011158324,5,10
1,139,7536,0.37608560959032855,5,8
1,139,7564,0.4190861588354265,5,6
1,139,7786,0.4188226604266397,5,8
1,139,7794,0.3325764929533896,5,3
1,198,622,0.5114364535682858,6,23
1,198,989,0.3567929126630824,6,13
1,198,1287,0.25078076710713565,6,6
1,198,1464,0.288055114746519,6,14
1,198,1831,0.4569816739499131,6,24
1,198,4266,0.24741914708491367,6,16
1,198,4561,0.37317170564403945,6,8
1,198,5760,0.07998373945614322,6,4
1,198,5828,0.3527373592725893,6,13
1,198,6948,0.24608371585030928,6,10
1,198,7536,0.2278638687654778,6,8
1,198,7564,0.31871226030679645,6,6
1,198,7786,0.31362711668386917,6,8
1,198,7794,0.12576095155192105,6,3
1,622,989,0.5561939575931178,23,13
1,622,1287,0.5355612063392293,23,6
1,622,1464,0.5489463610887999,23,14
1,622,1831,0.6153081987222385,23,24
1,622,4266,0.5432150741745883,23,16
1,622,4561,0.5600731571185895,23,8
1,622,5760,0.5107488534972948,23,4
1,622,5828,0.5498330601725699,23,13
1,622,6948,0.5356813272326207,23,10
1,622,7536,0.5298140827991219,23,8
1,622,7564,0.553315755277321,23,6
1,622,7786,0.5491176786845355,23,8
1,622,7794,0.5149599999373282,23,3
1,989,1287,0.40854780540761204,13,6
1,989,1464,0.4302918311488419,13,14
1,989,1831,0.5201504821418783,13,24
1,989,4266,0.40394395912276976,13,16
1,989,4561,0.47318818064205426,13,8
1,989,5760,0.354477184725126,13,4
1,989,5828,0.4693350946634795,13,13
1,989,6948,0.4132707867632942,13,10
1,989,7536,0.4039535067342135,13,8
1,989,7564,0.44505378175665145,13,6
1,989,7786,0.41120763694910956,13,8
1,989,7794,0.365570937463857,13,3
1,1287,1464,0.35802342765974654,6,14
1,1287,1831,0.49109456994648615,6,24
1,1287,4266,0.31911011160585057,6,16
1,1287,4561,0.40499094668920965,6,8
1,1287,5760,0.23861596468274163,6,4
1,1287,5828,0.40631352492888934,6,13
1,1287,6948,0.3276325680360462,6,10
1,1287,7536,0.3147951479419292,6,8
1,1287,7564,0.3505934941257196,6,6
1,1287,7786,0.37790198094201183,6,8
1,1287,7794,0.25086257820405844,6,3
1,1464,1831,0.4956783853458227,14,24
1,1464,4266,0.34159953514712194,14,16
1,1464,4561,0.4182982518601405,14,8
1,1464,5760,0.2779118559626217,14,4
1,1464,5828,0.4210279199355546,14,13
1,1464,6948,0.3546625494045814,14,10
1,1464,7536,0.3332013900788225,14,8
1,1464,7564,0.39640369162253036,14,6
1,1464,7786,0.39577268873199495,14,8
1,1464,7794,0.29283685040794777,14,3
1,1831,4266,0.49114832039434,24,16
1,1831,4561,0.5372153690854097,24,8
1,1831,5760,0.45375308863761443,24,4
1,1831,5828,0.5314280620885684,24,13
1,1831,6948,0.4848638143852443,24,10
1,1831,7536,0.48664544865237214,24,8
1,1831,7564,0.5095244732105357,24,6
1,1831,7786,0.49625461246577557,24,8
1,1831,7794,0.4583108938679764,24,3
1,4266,4561,0.4096477777613127,16,8
1,4266,5760,0.2350379138411117,16,4
1,4266,5828,0.39764587118058947,16,13
1,4266,6948,0.3252971770156151,16,10
1,4266,7536,0.3123238935273285,16,8
1,4266,7564,0.37219184375094566,16,6
1,4266,7786,0.37010999723604165,16,8
1,4266,7794,0.2531909440477943,16,3
1,4561,5760,0.3658663368399805,8,4
1,4561,5828,0.47613107654777737,8,13
1,4561,6948,0.4204812159855714,8,10
1,4561,7536,0.413844869105307,8,8
1,4561,7564,0.4590898897711592,8,6
1,4561,7786,0.45117402785949223,8,8
1,4561,7794,0.3766587029873173,8,3
1,5760,5828,0.3448968369675042,4,13
1,5760,6948,0.23371240476851543,4,10
1,5760,7536,0.2143445297833789,4,8
1,5760,7564,0.3097631324559109,4,6
1,5760,7786,0.30447837333241773,4,8
1,5760,7794,0.09741108903806892,4,3
1,5828,6948,0.40039951055152223,13,10
1,5828,7536,0.3876955010771817,13,8
1,5828,7564,0.44147355562175455,13,6
1,5828,7786,0.43182079161787434,13,8
1,5828,7794,0.3530504142809866,13,3
1,6948,7536,0.31105797405309754,10,8
1,6948,7564,0.37858787505541414,10,6
1,6948,7786,0.37463994689489505,10,8
1,6948,7794,0.2518495457283952,10,3
1,7536,7564,0.36469066853416143,8,6
1,7536,7786,0.3639136241153385,8,8
1,7536,7794,0.2341219727746273,8,3
1,7564,7786,0.4111198669852587,6,8
1,7564,7794,0.32295467267758077,6,3
1,7786,7794,0.31796043067912816,8,3
2,2,26,0.6508139283741963,336,25
2,2,29,0.6519236399885223,336,18
2,2,59,0.6704827497624933,336,24
2,2,176,0.6051222830191606,336,6
2,2,182,0.6500481654002862,336,22
2,2,236,0.648182019723356,336,14
2,2,292,0.6628572972243376,336,15
2,2,415,0.613069355701754,336,26
2,2,488,0.6127068650598144,336,5
2,2,731,0.6291161742798772,336,11
2,2,1267,0.633449637295276,336,10
2,2,1419,0.6557995564427368,336,19
2,2,1594,0.636288106834223,336,11
2,2,1873,0.617295763801872,336,11
2,2,1884,0.6401990231539161,336,14
2,2,2206,0.61460030515661,336,10
2,2,2528,0.6174501399235163,336,14
2,2,2863,0.6468745367640288,336,14
2,2,3056,0.630507861921578,336,4
2,2,3297,0.6280938454373375,336,17
2,2,3560,0.6037776072228497,336,6
2,2,3704,0.6407279863843746,336,19
2,2,3778,0.6240587187360872,336,9
2,2,3845,0.6076870426799719,336,4
2,2,4196,0.6420934569647725,336,15
2,2,4235,0.6135281581303972,336,21
2,2,4273,0.6556088077005912,336,16
2,2,4656,0.5598120096008181,336,5
2,2,4944,0.6404866221536081,336,7
2,2,5152,0.5760492507479332,336,12
2,2,5379,0.6022510194413495,336,6
2,2,5974,0.6209048382500167,336,20
2,2,5981,0.6059643685955567,336,5
2,2,6097,0.6275167389135016,336,6
2,2,6185,0.6047007451250983,336,8
2,2,6291,0.6340501924569,336,8
2,2,6323,0.6359576522671943,336,5
2,2,6387,0.6099835041369448,336,6
2,2,6459,0.6177333802434479,336,13
2,2,6461,0.6285506944736686,336,10
2,2,6673,0.6214792279943911,336,3
2,2,6732,0.5950954420479381,336,6
2,2,6780,0.6034072246210367,336,4
2,2,6895,0.6071101765541203,336,9
2,2,7068,0.5926437739976358,336,5
2,2,7161,0.6101010889049835,336,5
2,2,7244,0.6249532776012253,336,11
2,2,7394,0.6059399254251047,336,4
2,2,7427,0.5936358141467304,336,7
2,2,7440,0.6197815134818667,336,8
2,2,7481,0.598872265899349,336,8
2,2,7537,0.6139715793573803,336,3
2,2,7565,0.6119277537137364,336,6
2,2,7580,0.5926437739976358,336,3
2,2,7619,0.608584963699457,336,2
2,2,7666,0.6058115106526722,336,5
2,2,7669,0.6328478691055983,336,4
2,2,7680,0.6334247400295278,336,2
2,2,7704,0.6064254452739438,336,3
2,2,7739,0.6286178499070627,336,9
2,2,7752,0.6212835044046602,336,7
2,2,7756,0.6202163813449231,336,4
2,2,7787,0.5870957897557065,336,5
2,2,7795,0.5946165861346988,336,1
2,2,7829,0.6057147030576882,336,5
2,2,7844,0.6308057491515684,336,2
2,2,7851,0.5926437739976358,336,1
2,2,7855,0.6105887804847875,336,1
2,2,7870,0.6135861964970829,336,2
2,2,7884,0.607493245893797,336,3
2,2,7890,0.6019915302580764,336,1
2,2,7894,0.6349960570441232,336,2
2,2,7902,0.5926437739976358,336,1
2,2,7904,0.5926437739976358,336,1
2,26,29,0.5491086887445056,25,18
2,26,59,0.5519698299153999,25,24
2,26,176,0.5307662826460313,25,6
2,26,182,0.5500393050641607,25,22
2,26,236,0.5253300101097091,25,14
2,26,292,0.5466677956040636,25,15
2,26,415,0.5506281839951499,25,26
2,26,488,0.43987102729736954,25,5
2,26,731,0.5359312349442352,25,11
2,26,1267,0.4933848869008999,25,10
2,26,1419,0.5480675567717557,25,19
2,26,1594,0.5106220586168153,25,11
2,26,1873,0.4587605286141959,25,11
2,26,1884,0.5266845627001935,25,14
2,26,2206,0.4587322491150624,25,10
2,26,2528,0.548356734305581,25,14
2,26,2863,0.4981883738622046,25,14
2,26,3056,0.46818612455374053,25,4
2,26,3297,0.5013320910862391,25,17
2,26,3560,0.533410564112804,25,6
2,26,3704,0.5000807015024589,25,19
2,26,3778,0.5409086110141855,25,9
2,26,3845,0.45795031091719085,25,4
2,26,4196,0.49849338606181226,25,15
2,26,4235,0.5223736139349446,25,21
2,26,4273,0.5671002540797767,25,16
2,26,4656,0.5447681153587903,25,5
2,26,4944,0.5103225128477333,25,7
2,26,5152,0.5015510322193071,25,12
2,26,5379,0.43590149801401584,25,6
2,26,5974,0.4506329823583152,25,20
2,26,5981,0.4426766388303493,25,5
2,26,6097,0.5076988940130235,25,6
2,26,6185,0.4354580832852638,25,8
2,26,6291,0.5041621102801226,25,8
2,26,6323,0.4752594904547139,25,5
2,26,6387,0.43645507749659646,25,6
2,26,6459,0.46812811382634406,25,13
2,26,6461,0.5378848339411771,25,10
2,26,6673,0.4646304836196262,25,3
2,26,6732,0.40992195258646663,25,6
2,26,6780,0.4237347940868903,25,4
2,26,6895,0.5070080176744903,25,9
2,26,7068,0.40512308726959817,25,5
2,26,7161,0.4349202120246819,25,5
2,26,7244,0.4613150220653638,25,11
2,26,7394,0.4335110340093906,25,4
2,26,7427,0.4067459819389658,25,7
2,26,7440,0.4812435824812235,25,8
2,26,7481,0.4160087970268911,25,8
2,26,7537,0.4579007082749627,25,3
2,26,7565,0.43773278440781804,25,6
2,26,7580,0.40512308726959817,25,3
2,26,7619,0.43071712555753483,25,2
2,26,7666,0.4346411860999447,25,5
2,26,7669,0.48240432817780005,25,4
2,26,7680,0.5066087480464595,25,2
2,26,7704,0.47007491903644977,25,3
2,26,7739,0.4958712033113415,25,9
2,26,7752,0.47816160969144866,25,7
2,26,7756,0.46434467440410865,25,4
2,26,7787,0.5450419172234093,25,5
2,26,7795,0.4083454279192639,25,1
2,26,7829,0.4414898555366417,25,5
2,26,7844,0.4807490219603845,25,2
2,26,7851,0.40512308726959817,25,1
2,26,7855,0.4519883240592379,25,1
2,26,7870,0.4517568617815265,25,2
2,26,7884,0.47013639010293673,25,3
2,26,7890,0.4226348113866863,25,1
2,26,7894,0.496619677607226,25,2
2,26,7902,0.40512308726959817,25,1
2,26,7904,0.40512308726959817,25,1
2,29,59,0.557082503689223,18,24
2,29,176,0.551289363933922,18,6
2,29,182,0.5572065079948655,18,22
2,29,236,0.5439455646090513,18,14
2,29,292,0.5620043117995042,18,15
2,29,415,0.5704918773382629,18,26
2,29,488,0.4660262084961515,18,5
2,29,731,0.5410032011672098,18,11
2,29,1267,0.5462395473983325,18,10
2,29,1419,0.5692742160666413,18,19
2,29,1594,0.537780364500199,18,11
2,29,1873,0.46684815517508577,18,11
2,29,1884,0.567039441540021,18,14
2,29,2206,0.493299697769133,18,10
2,29,2528,0.5673749638591347,18,14
2,29,2863,0.5207788847364417,18,14
2,29,3056,0.49715818858990113,18,4
2,29,3297,0.5282067862957288,18,17
2,29,3560,0.5499641439752655,18,6
2,29,3704,0.5328514473879403,18,19
2,29,3778,0.5500701733716811,18,9
2,29,3845,0.4984116495188653,18,4
2,29,4196,0.531954523067056,18,15
2,29,4235,0.5398463031633122,18,21
2,29,4273,0.5451377074741148,18,16
2,29,4656,0.5568401435108934,18,5
2,29,4944,0.5378813915898691,18,7
2,29,5152,0.5269319810375203,18,12
2,29,5379,0.4707059709472808,18,6
2,29,5974,0.4966867529182916,18,20
2,29,5981,0.47155845462164225,18,5
2,29,6097,0.5295776123563757,18,6
2,29,6185,0.4613635083207991,18,8
2,29,6291,0.47863629002921726,18,8
2,29,6323,0.4824366473199589,18,5
2,29,6387,0.4750592405793386,18,6
2,29,6459,0.48950777395197065,18,13
2,29,6461,0.5320912713196904,18,10
2,29,6673,0.4855353717872043,18,3
2,29,6732,0.44596696581995,18,6
2,29,6780,0.458000071209375,18,4
2,29,6895,0.5067575793838467,18,9
2,29,7068,0.44179409107105017,18,5
2,29,7161,0.4573094513837025,18,5
2,29,7244,0.49573737963295494,18,11
2,29,7394,0.47175650639733535,18,4
2,29,7427,0.4432040866447759,18,7
2,29,7440,0.5021133420312283,18,8
2,29,7481,0.4512750551315413,18,8
2,29,7537,0.4851675051617026,18,3
2,29,7565,0.47052632412705214,18,6
2,29,7580,0.44179409107105017,18,3
2,29,7619,0.46902275097007523,18,2
2,29,7666,0.4676440716144542,18,5
2,29,7669,0.5172682758411967,18,4
2,29,7680,0.520615689381339,18,2
2,29,7704,0.5062568696260719,18,3
2,29,7739,0.5312971853031278,18,9
2,29,7752,0.5061035208522771,18,7
2,29,7756,0.487918204979621,18,4
2,29,7787,0.5738371120593053,18,5
2,29,7795,0.4445949117139103,18,1
2,29,7829,0.4666628686729456,18,5
2,29,7844,0.5091338005073996,18,2
2,29,7851,0.44179409107105017,18,1
2,29,7855,0.4789858698325311,18,1
2,29,7870,0.48380796271769066,18,2
2,29,7884,0.4872263924398017,18,3
2,29,7890,0.4570173619108446,18,1
2,29,7894,0.5031423066263926,18,2
2,29,7902,0.44179409107105017,18,1
2,29,7904,0.44179409107105017,18,1
2,59,176,0.5326038899514869,24,6
2,59,182,0.5592290827748596,24,22
2,59,236,0.5507766841428147,24,14
2,59,292,0.5586164018303088,24,15
2,59,415,0.5858106946451388,24,26
2,59,488,0.4774381408340253,24,5
2,59,731,0.5572480782457551,24,11
2,59,1267,0.5436224526518388,24,10
2,59,1419,0.5659986608024692,24,19
2,59,1594,0.5417614677850062,24,11
2,59,1873,0.4994677241710209,24,11
2,59,1884,0.5756827293155186,24,14
2,59,2206,0.49427918077962096,24,10
2,59,2528,0.5757065521233694,24,14
2,59,2863,0.5230760784533923,24,14
2,59,3056,0.5010909816888259,24,4
2,59,3297,0.5269307138440394,24,17
2,59,3560,0.5653803883318922,24,6
2,59,3704,0.5465688981514848,24,19
2,59,3778,0.5611857830965239,24,9
2,59,3845,0.49963095283474995,24,4
2,59,4196,0.517775524443839,24,15
2,59,4235,0.5469810509569542,24,21
2,59,4273,0.5642260365444663,24,16
2,59,4656,0.5668973250339915,24,5
2,59,4944,0.5356992909872295,24,7
2,59,5152,0.5340191612303662,24,12
2,59,5379,0.47216787939661126,24,6
2,59,5974,0.4929327707510089,24,20
2,59,5981,0.47420753739992594,24,5
2,59,6097,0.5234416320683133,24,6
2,59,6185,0.46869560221286044,24,8
2,59,6291,0.5207655849180013,24,8
2,59,6323,0.5043379079927081,24,5
2,59,6387,0.46673290608154566,24,6
2,59,6459,0.4835927840103159,24,13
2,59,6461,0.5648615599642824,24,10
2,59,6673,0.49716748130981187,24,3
2,59,6732,0.4505395358704273,24,6
2,59,6780,0.46052878250899054,24,4
2,59,6895,0.5110948159557194,24,9
2,59,7068,0.44638794811022203,24,5
2,59,7161,0.4723876936302922,24,5
2,59,7244,0.5019556649815413,24,11
2,59,7394,0.4761913392645056,24,4
2,59,7427,0.44779059067933624,24,7
2,59,7440,0.48882946857763876,24,8
2,59,7481,0.45582263961415215,24,8
2,59,7537,0.48715603305608024,24,3
2,59,7565,0.4780264349122913,24,6
2,59,7580,0.44638794811022203,24,3
2,59,7619,0.4734398777585065,24,2
2,59,7666,0.47404948547472175,24,5
2,59,7669,0.5160530192100466,24,4
2,59,7680,0.5355083105231276,24,2
2,59,7704,0.5103562257859122,24,3
2,59,7739,0.5371603694374231,24,9
2,59,7752,0.49699608292521263,24,7
2,59,7756,0.49084200218023355,24,4
2,59,7787,0.5550391582647629,24,5
2,59,7795,0.44917432266079893,24,1
2,59,7829,0.4760955929689826,24,5
2,59,7844,0.49913942293285163,24,2
2,59,7851,0.44638794811022203,24,1
2,59,7855,0.4764432051368598,24,1
2,59,7870,0.48914986292832696,24,2
2,59,7884,0.49725074626126897,24,3
