parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.5161603448692439,390.0,0.05,0.05,970.0,390.0
0,1,0,582,0.6436586042842288,21.0,0.05,0.05,970.0,21.0
0,1,0,123,0.6383876077011839,11.0,0.05,0.05,970.0,11.0
0,1,0,165,0.6573548287198402,17.0,0.05,0.05,970.0,17.0
0,1,0,5,0.6139928282874509,9.0,0.05,0.05,970.0,9.0
0,1,0,1650,0.6284725692572111,10.0,0.05,0.05,970.0,10.0
0,1,0,1265,0.6426382144711048,19.0,0.05,0.05,970.0,19.0
0,1,0,471,0.6507693274735624,7.0,0.05,0.05,970.0,7.0
0,1,0,178,0.5876356799944453,6.0,0.05,0.05,970.0,6.0
0,1,0,81,0.6504474058950929,18.0,0.05,0.05,970.0,18.0
0,1,0,2741,0.6273065382978397,24.0,0.05,0.05,970.0,24.0
0,1,0,2835,0.628439081363354,18.0,0.05,0.05,970.0,18.0
0,1,0,125,0.6315275387928238,21.0,0.05,0.05,970.0,21.0
0,1,0,41,0.6355985197155738,11.0,0.05,0.05,970.0,11.0
0,1,0,3232,0.5990267690298318,13.0,0.05,0.05,970.0,13.0
0,1,0,2380,0.6413491807011561,4.0,0.05,0.05,970.0,4.0
0,1,0,736,0.6674346700787909,14.0,0.05,0.05,970.0,14.0
0,1,0,4765,0.6368323125446489,10.0,0.05,0.05,970.0,10.0
0,1,0,4972,0.6193127745185772,8.0,0.05,0.05,970.0,8.0
0,1,0,5571,0.6597156200837929,15.0,0.05,0.05,970.0,15.0
0,1,0,34,0.6361759618853847,15.0,0.05,0.05,970.0,15.0
0,1,0,3776,0.6100267558375931,5.0,0.05,0.05,970.0,5.0
0,1,0,572,0.6534487131110573,12.0,0.05,0.05,970.0,12.0
0,1,0,6248,0.6499238650083755,16.0,0.05,0.05,970.0,16.0
0,1,0,6243,0.608970669859038,3.0,0.05,0.05,970.0,3.0
0,1,0,79,0.6585564832184637,8.0,0.05,0.05,970.0,8.0
0,1,0,13,0.6329848765112273,13.0,0.05,0.05,970.0,13.0
0,1,0,624,0.5794646406481762,9.0,0.05,0.05,970.0,9.0
0,1,0,7936,0.652760949440398,11.0,0.05,0.05,970.0,11.0
0,1,0,7740,0.644074835870743,7.0,0.05,0.05,970.0,7.0
0,1,0,4214,0.6586658932647002,13.0,0.05,0.05,970.0,13.0
0,1,0,1784,0.6295519471699723,11.0,0.05,0.05,970.0,11.0
0,1,0,1353,0.6777288079824899,16.0,0.05,0.05,970.0,16.0
0,1,0,931,0.6650322582251581,10.0,0.05,0.05,970.0,10.0
0,1,0,204,0.6633972391673342,9.0,0.05,0.05,970.0,9.0
0,1,0,422,0.6850400088558914,15.0,0.05,0.05,970.0,15.0
0,1,0,8087,0.6370508810724553,15.0,0.05,0.05,970.0,15.0
0,1,0,8292,0.6609434986031146,12.0,0.05,0.05,970.0,12.0
0,1,0,7160,0.642801940398931,14.0,0.05,0.05,970.0,14.0
0,1,0,5370,0.6074446231900804,4.0,0.05,0.05,970.0,4.0
0,1,0,7013,0.634366215079073,5.0,0.05,0.05,970.0,5.0
0,1,0,6295,0.6144098244643024,3.0,0.05,0.05,970.0,3.0
0,1,0,6182,0.62909138130875,12.0,0.05,0.05,970.0,12.0
0,1,0,1788,0.6442699236448748,7.0,0.05,0.05,970.0,7.0
0,1,0,2231,0.6663882720271797,8.0,0.05,0.05,970.0,8.0
0,1,0,8871,0.5794646406481762,5.0,0.05,0.05,970.0,5.0
0,1,0,4784,0.6327579608213241,5.0,0.05,0.05,970.0,5.0
0,1,0,1046,0.643702534781544,7.0,0.05,0.05,970.0,7.0
0,1,0,8665,0.5794646406481762,970.0,0.05,0.05,970.0,1.0
0,1,0,5845,0.6452739960858184,7.0,0.05,0.05,970.0,7.0
0,1,0,8506,0.6406011480951365,4.0,0.05,0.05,970.0,4.0
0,1,0,9106,0.6434136128138681,8.0,0.05,0.05,970.0,8.0
0,1,0,9118,0.6395192864588762,6.0,0.05,0.05,970.0,6.0
0,1,0,9138,0.6518020448149361,3.0,0.05,0.05,970.0,3.0
0,1,0,209,0.6654517122541964,4.0,0.05,0.05,970.0,4.0
0,1,0,9127,0.5794646406481762,4.0,0.05,0.05,970.0,4.0
0,1,0,9041,0.654538175548953,6.0,0.05,0.05,970.0,6.0
0,1,0,9163,0.6182702228638045,4.0,0.05,0.05,970.0,4.0
0,1,0,9133,0.6292243632135348,2.0,0.05,0.05,970.0,2.0
0,1,0,9249,0.6174753843282585,5.0,0.05,0.05,970.0,5.0
1,2,1,2,0.6973672102166684,90.0,0.05,0.05,390.0,90.0
1,2,1,3,0.6756381644581289,3.0,0.05,0.05,390.0,3.0
1,2,1,23,0.6665180785641854,12.0,0.05,0.05,390.0,12.0
1,2,1,101,0.7172217330967772,9.0,0.05,0.05,390.0,9.0
1,2,1,114,0.650967788019262,3.0,0.05,0.05,390.0,3.0
1,2,1,117,0.671031142207977,10.0,0.05,0.05,390.0,10.0
1,2,1,130,0.6858174376991177,6.0,0.05,0.05,390.0,6.0
1,2,1,135,0.7052338984080377,6.0,0.05,0.05,390.0,6.0
1,2,1,200,0.6513449497778669,6.0,0.05,0.05,390.0,6.0
1,2,1,361,0.6759775682927981,10.0,0.05,0.05,390.0,10.0
1,2,1,455,0.6786334117377115,6.0,0.05,0.05,390.0,6.0
1,2,1,588,0.6800004529514421,4.0,0.05,0.05,390.0,4.0
1,2,1,593,0.6858123865120442,16.0,0.05,0.05,390.0,16.0
1,2,1,717,0.6879363014835607,6.0,0.05,0.05,390.0,6.0
1,2,1,801,0.6962862855845672,9.0,0.05,0.05,390.0,9.0
1,2,1,1412,0.6643387945943925,6.0,0.05,0.05,390.0,6.0
1,2,1,1503,0.7043361263572788,5.0,0.05,0.05,390.0,5.0
1,2,1,2166,0.6754900475437894,7.0,0.05,0.05,390.0,7.0
1,2,1,2550,0.6804409130138882,6.0,0.05,0.05,390.0,6.0
1,2,1,2863,0.6909388770288029,6.0,0.05,0.05,390.0,6.0
1,2,1,2904,0.6680325547899602,6.0,0.05,0.05,390.0,6.0
1,2,1,3091,0.6689503860360404,7.0,0.05,0.05,390.0,7.0
1,2,1,3108,0.6714923210017558,5.0,0.05,0.05,390.0,5.0
1,2,1,3327,0.6798469530820374,11.0,0.05,0.05,390.0,11.0
1,2,1,4008,0.6512182079597671,6.0,0.05,0.05,390.0,6.0
1,2,1,4114,0.677139077437278,6.0,0.05,0.05,390.0,6.0
1,2,1,4202,0.665411995189362,6.0,0.05,0.05,390.0,6.0
1,2,1,4481,0.673246349856345,5.0,0.05,0.05,390.0,5.0
1,2,1,5199,0.639364721556737,3.0,0.05,0.05,390.0,3.0
1,2,1,5277,0.6609563739055154,7.0,0.05,0.05,390.0,7.0
1,2,1,5847,0.6435535455852232,4.0,0.05,0.05,390.0,4.0
1,2,1,5970,0.6572366139095934,4.0,0.05,0.05,390.0,4.0
1,2,1,6211,0.6664411075606387,5.0,0.05,0.05,390.0,5.0
1,2,1,6427,0.6809980256920656,6.0,0.05,0.05,390.0,6.0
1,2,1,7197,0.6471921097979239,5.0,0.05,0.05,390.0,5.0
1,2,1,7363,0.6600164026315496,4.0,0.05,0.05,390.0,4.0
1,2,1,7387,0.6686175461591966,7.0,0.05,0.05,390.0,7.0
1,2,1,7401,0.6731841629531427,4.0,0.05,0.05,390.0,4.0
1,2,1,7539,0.6491847456795012,2.0,0.05,0.05,390.0,2.0
1,2,1,7786,0.6464169000594406,4.0,0.05,0.05,390.0,4.0
1,2,1,8112,0.6522565196843301,2.0,0.05,0.05,390.0,2.0
1,2,1,8181,0.6373431145033134,2.0,0.05,0.05,390.0,2.0
1,2,1,8252,0.6588636294056756,4.0,0.05,0.05,390.0,4.0
1,2,1,8323,0.6592524677793916,7.0,0.05,0.05,390.0,7.0
1,2,1,8359,0.6751287370343567,4.0,0.05,0.05,390.0,4.0
1,2,1,8420,0.6621435952842154,4.0,0.05,0.05,390.0,4.0
1,2,1,8568,0.6707108782185679,4.0,0.05,0.05,390.0,4.0
1,2,1,8641,0.6549842166243774,4.0,0.05,0.05,390.0,4.0
1,2,1,8699,0.6774608539519104,4.0,0.05,0.05,390.0,4.0
1,2,1,8809,0.6586572381867047,3.0,0.05,0.05,390.0,3.0
1,2,1,8861,0.6653946389089082,2.0,0.05,0.05,390.0,2.0
1,2,1,8885,0.629761148067786,2.0,0.05,0.05,390.0,2.0
1,2,1,8946,0.6418442710812718,2.0,0.05,0.05,390.0,2.0
1,2,1,9135,0.6374209946911561,2.0,0.05,0.05,390.0,2.0
1,2,1,9206,0.6832242634007923,4.0,0.05,0.05,390.0,4.0
1,2,1,9238,0.6429556111554801,2.0,0.05,0.05,390.0,2.0
1,2,1,9260,0.6258704931835065,390.0,0.05,0.05,390.0,1.0
1,2,1,9290,0.6422013609712386,390.0,0.05,0.05,390.0,1.0
1,2,1,9292,0.6410027129510384,390.0,0.05,0.05,390.0,1.0
1,2,1,9295,0.641114887032457,390.0,0.05,0.05,390.0,1.0
1,2,1,9300,0.651205398206785,390.0,0.05,0.05,390.0,1.0
1,2,5,1231,0.5584434736105872,5.0,0.05,0.05,9.0,5.0
1,2,5,7456,0.4851672947171262,3.0,0.05,0.05,9.0,3.0
1,2,5,9215,0.45085736082633954,9.0,0.05,0.05,9.0,1.0
1,2,13,7138,0.6367641206782927,6.0,0.05,0.05,13.0,6.0
1,2,13,8431,0.6288557978911519,4.0,0.05,0.05,13.0,4.0
1,2,13,9196,0.5854188906424532,3.0,0.05,0.05,13.0,3.0
1,2,34,5900,0.6064497120887623,8.0,0.05,0.05,15.0,8.0
1,2,34,7196,0.6140107979771846,5.0,0.05,0.05,15.0,5.0
1,2,34,9244,0.45831709245011715,15.0,0.05,0.05,15.0,1.0
1,2,34,9284,0.4920735699083417,15.0,0.05,0.05,15.0,1.0
1,2,41,3240,0.585047329403707,6.0,0.05,0.05,11.0,6.0
1,2,41,9256,0.5125591091330832,3.0,0.05,0.05,11.0,3.0
1,2,41,9265,0.55254046690519,2.0,0.05,0.05,11.0,2.0
1,2,79,7058,0.5794574852708962,3.0,0.05,0.05,8.0,3.0
1,2,79,8493,0.5852873085196774,3.0,0.05,0.05,8.0,3.0
1,2,79,8683,0.59189272408693,2.0,0.05,0.05,8.0,2.0
1,2,81,2538,0.6558794307073311,5.0,0.05,0.05,18.0,5.0
1,2,81,7938,0.6540269140044187,5.0,0.05,0.05,18.0,5.0
1,2,81,8034,0.6361166924703042,7.0,0.05,0.05,18.0,7.0
1,2,81,9259,0.6324785490752328,18.0,0.05,0.05,18.0,1.0
1,2,123,847,0.5903734551728405,4.0,0.05,0.05,11.0,4.0
1,2,123,3169,0.5788392912426628,4.0,0.05,0.05,11.0,4.0
1,2,123,8764,0.5728681147043797,2.0,0.05,0.05,11.0,2.0
1,2,123,9283,0.5139181070553825,11.0,0.05,0.05,11.0,1.0
1,2,125,3188,0.6135534196604097,6.0,0.05,0.05,21.0,6.0
1,2,125,8458,0.5609184810102659,4.0,0.05,0.05,21.0,4.0
1,2,125,9171,0.5425298040919408,3.0,0.05,0.05,21.0,3.0
1,2,125,9221,0.5156639756507891,2.0,0.05,0.05,21.0,2.0
1,2,125,9257,0.4919423832392805,21.0,0.05,0.05,21.0,1.0
1,2,125,9261,0.5666923445329906,2.0,0.05,0.05,21.0,2.0
1,2,125,9279,0.5401427543608208,2.0,0.05,0.05,21.0,2.0
1,2,125,9304,0.5392455793703194,21.0,0.05,0.05,21.0,1.0
1,2,165,1224,0.5963331218051051,4.0,0.05,0.05,17.0,4.0
1,2,165,5817,0.6386238128364146,5.0,0.05,0.05,17.0,5.0
1,2,165,8426,0.6178861410982164,6.0,0.05,0.05,17.0,6.0
1,2,165,9016,0.5567916781165206,17.0,0.05,0.05,17.0,1.0
1,2,165,9286,0.6171575596854397,17.0,0.05,0.05,17.0,1.0
1,2,178,2386,0.5033265897610977,4.0,0.05,0.05,6.0,4.0
1,2,178,8930,0.45227410564307674,6.0,0.05,0.05,6.0,1.0
1,2,178,9264,0.43168350842831327,6.0,0.05,0.05,6.0,1.0
1,2,204,8667,0.594103759328375,4.0,0.05,0.05,9.0,4.0
1,2,204,9028,0.5952001831600154,4.0,0.05,0.05,9.0,4.0
1,2,204,9254,0.5780183987999973,9.0,0.05,0.05,9.0,1.0
1,2,209,9161,0.5417473951010852,3.0,0.05,0.05,4.0,3.0
1,2,209,9301,0.54971441481678,4.0,0.05,0.05,4.0,1.0
1,2,422,8696,0.5556938512801259,4.0,0.05,0.05,15.0,4.0
1,2,422,8725,0.5575727256357456,2.0,0.05,0.05,15.0,2.0
1,2,422,9086,0.6222110161013307,2.0,0.05,0.05,15.0,2.0
1,2,422,9166,0.5721520020007586,6.0,0.05,0.05,15.0,6.0
1,2,422,9278,0.525724251513334,15.0,0.05,0.05,15.0,1.0
1,2,471,2143,0.6021605871137822,4.0,0.05,0.05,7.0,4.0
1,2,471,7734,0.5659602051269728,2.0,0.05,0.05,7.0,2.0
1,2,471,9273,0.48205177579213526,7.0,0.05,0.05,7.0,1.0
1,2,572,6811,0.5713711650202753,2.0,0.05,0.05,12.0,2.0
1,2,572,8936,0.5743341651050532,4.0,0.05,0.05,12.0,4.0
1,2,572,9034,0.6132059905532476,4.0,0.05,0.05,12.0,4.0
1,2,572,9136,0.545864005324304,2.0,0.05,0.05,12.0,2.0
1,2,582,583,0.6446082962696166,6.0,0.05,0.05,21.0,6.0
1,2,582,968,0.6231171317360686,6.0,0.05,0.05,21.0,6.0
1,2,582,5715,0.538794971155588,3.0,0.05,0.05,21.0,3.0
1,2,582,9239,0.5525142222306995,2.0,0.05,0.05,21.0,2.0
1,2,582,9255,0.5394219958044425,21.0,0.05,0.05,21.0,1.0
1,2,582,9267,0.48421086988224643,21.0,0.05,0.05,21.0,1.0
1,2,582,9272,0.5021441355422205,21.0,0.05,0.05,21.0,1.0
1,2,582,9282,0.536722074263916,21.0,0.05,0.05,21.0,1.0
1,2,624,7406,0.5048837248783149,6.0,0.05,0.05,9.0,6.0
1,2,624,9219,0.4089960028132087,9.0,0.05,0.05,9.0,1.0
1,2,624,9226,0.4289712247402489,2.0,0.05,0.05,9.0,2.0
1,2,736,4846,0.6333428287552013,5.0,0.05,0.05,14.0,5.0
1,2,736,9116,0.5834762399218317,3.0,0.05,0.05,14.0,3.0
1,2,736,9232,0.5900624862154787,4.0,0.05,0.05,14.0,4.0
1,2,736,9271,0.5941905969868959,2.0,0.05,0.05,14.0,2.0
1,2,931,8508,0.622009464227256,6.0,0.05,0.05,10.0,6.0
1,2,931,8576,0.6172977953334279,4.0,0.05,0.05,10.0,4.0
1,2,1046,9048,0.5041419540530541,4.0,0.05,0.05,7.0,4.0
1,2,1046,9263,0.5754254623455042,3.0,0.05,0.05,7.0,3.0
1,2,1265,1695,0.6355110821344234,7.0,0.05,0.05,19.0,7.0
1,2,1265,8242,0.561185089740183,5.0,0.05,0.05,19.0,5.0
1,2,1265,8255,0.49878214678486466,3.0,0.05,0.05,19.0,3.0
1,2,1265,9076,0.6068484302080054,4.0,0.05,0.05,19.0,4.0
1,2,1353,8437,0.6152985873237694,6.0,0.05,0.05,16.0,6.0
1,2,1353,8560,0.5760762858412756,4.0,0.05,0.05,16.0,4.0
1,2,1353,9198,0.5554228037408294,5.0,0.05,0.05,16.0,5.0
1,2,1353,9287,0.5824549908798993,16.0,0.05,0.05,16.0,1.0
1,2,1650,1651,0.5635103906567874,4.0,0.05,0.05,10.0,4.0
1,2,1650,8804,0.5662009419809936,2.0,0.05,0.05,10.0,2.0
1,2,1650,9160,0.5073804454216375,3.0,0.05,0.05,10.0,3.0
1,2,1650,9289,0.4766477306531359,10.0,0.05,0.05,10.0,1.0
1,2,1784,8300,0.5825570943171227,4.0,0.05,0.05,11.0,4.0
1,2,1784,8905,0.4573993422280791,11.0,0.05,0.05,11.0,1.0
1,2,1784,8984,0.5575853748131432,2.0,0.05,0.05,11.0,2.0
1,2,1784,9262,0.4880465980267689,11.0,0.05,0.05,11.0,1.0
1,2,1784,9274,0.5790892328398325,2.0,0.05,0.05,11.0,2.0
1,2,1784,9293,0.39916765222042294,11.0,0.05,0.05,11.0,1.0
1,2,1788,8883,0.55638342575421,3.0,0.05,0.05,7.0,3.0
1,2,1788,9220,0.47411385111967946,3.0,0.05,0.05,7.0,3.0
1,2,1788,9288,0.5250075977682895,7.0,0.05,0.05,7.0,1.0
1,2,2231,8900,0.5960625309728664,7.0,0.05,0.05,8.0,7.0
1,2,2231,9294,0.5222324759369148,8.0,0.05,0.05,8.0,1.0
1,2,2380,3943,0.5336040998333623,4.0,0.05,0.05,4.0,4.0
1,2,2741,2742,0.6255018300938509,11.0,0.05,0.05,24.0,11.0
1,2,2741,8486,0.5772838751841659,6.0,0.05,0.05,24.0,6.0
1,2,2741,8832,0.578064727421212,2.0,0.05,0.05,24.0,2.0
1,2,2741,9059,0.49984387123484025,2.0,0.05,0.05,24.0,2.0
1,2,2741,9183,0.48154258515348564,3.0,0.05,0.05,24.0,3.0
1,2,2835,3083,0.5996136886777457,7.0,0.05,0.05,18.0,7.0
1,2,2835,7061,0.5909815463508552,4.0,0.05,0.05,18.0,4.0
1,2,2835,7807,0.5795363186099433,4.0,0.05,0.05,18.0,4.0
1,2,2835,9248,0.6184289064599794,3.0,0.05,0.05,18.0,3.0
1,2,3232,3431,0.5572079553572505,5.0,0.05,0.05,13.0,5.0
1,2,3232,4905,0.5429441135520046,5.0,0.05,0.05,13.0,5.0
1,2,3232,9231,0.357600528007847,13.0,0.05,0.05,13.0,1.0
1,2,3232,9253,0.4955505825049378,2.0,0.05,0.05,13.0,2.0
1,2,3776,6524,0.5815770965459467,4.0,0.05,0.05,5.0,4.0
1,2,3776,8992,0.42876833253469493,5.0,0.05,0.05,5.0,1.0
1,2,4214,8272,0.6103174893016929,3.0,0.05,0.05,13.0,3.0
1,2,4214,8539,0.6317928636824582,5.0,0.05,0.05,13.0,5.0
1,2,4214,9109,0.47177128625171744,2.0,0.05,0.05,13.0,2.0
1,2,4214,9204,0.5758551824524701,13.0,0.05,0.05,13.0,1.0
1,2,4214,9258,0.5627844525604001,2.0,0.05,0.05,13.0,2.0
1,2,4765,5317,0.5778945791456435,6.0,0.05,0.05,10.0,6.0
1,2,4765,8459,0.6118694479211992,3.0,0.05,0.05,10.0,3.0
1,2,4765,9237,0.5532127259031561,10.0,0.05,0.05,10.0,1.0
1,2,4784,8997,0.5153089151456409,4.0,0.05,0.05,5.0,4.0
1,2,4784,9269,0.41844948878173166,5.0,0.05,0.05,5.0,1.0
1,2,4972,5522,0.5740136617731625,5.0,0.05,0.05,8.0,5.0
1,2,4972,8999,0.4886756556002051,8.0,0.05,0.05,8.0,1.0
1,2,4972,9276,0.34019079276594427,8.0,0.05,0.05,8.0,1.0
1,2,4972,9302,0.501265207804793,8.0,0.05,0.05,8.0,1.0
1,2,5370,8824,0.4875083168938834,4.0,0.05,0.05,4.0,4.0
1,2,5571,5749,0.6430183696479158,9.0,0.05,0.05,15.0,9.0
1,2,5571,8528,0.5725342853477455,4.0,0.05,0.05,15.0,4.0
1,2,5571,8820,0.5823773478967714,2.0,0.05,0.05,15.0,2.0
1,2,5845,9060,0.5434348620113998,3.0,0.05,0.05,7.0,3.0
1,2,5845,9169,0.4876490121594843,2.0,0.05,0.05,7.0,2.0
1,2,5845,9270,0.5423724577662069,2.0,0.05,0.05,7.0,2.0
1,2,6182,8873,0.6108707057839429,3.0,0.05,0.05,12.0,3.0
1,2,6182,9014,0.5955725462530115,3.0,0.05,0.05,12.0,3.0
1,2,6182,9173,0.5866561667512443,3.0,0.05,0.05,12.0,3.0
1,2,6182,9214,0.5824257988310139,2.0,0.05,0.05,12.0,2.0
1,2,6182,9280,0.561364190893038,12.0,0.05,0.05,12.0,1.0
1,2,6243,6944,0.5368982627896883,3.0,0.05,0.05,3.0,3.0
1,2,6248,6859,0.5940156866003332,4.0,0.05,0.05,16.0,4.0
1,2,6248,8195,0.6152097891104754,6.0,0.05,0.05,16.0,6.0
1,2,6248,9072,0.558369155351471,2.0,0.05,0.05,16.0,2.0
1,2,6248,9102,0.5225679808778028,16.0,0.05,0.05,16.0,1.0
1,2,6248,9275,0.5298234676425306,16.0,0.05,0.05,16.0,1.0
1,2,6248,9281,0.5526079570557529,2.0,0.05,0.05,16.0,2.0
1,2,6295,8870,0.48277092433921875,3.0,0.05,0.05,3.0,3.0
1,2,7013,8859,0.5593916762138971,5.0,0.05,0.05,5.0,5.0
1,2,7160,8765,0.56955723603612,5.0,0.05,0.05,14.0,5.0
1,2,7160,9113,0.5602604902445494,4.0,0.05,0.05,14.0,4.0
1,2,7160,9149,0.5687645959755537,3.0,0.05,0.05,14.0,3.0
1,2,7160,9296,0.5027488891564432,14.0,0.05,0.05,14.0,1.0
1,2,7160,9299,0.48775789904806355,14.0,0.05,0.05,14.0,1.0
1,2,7740,8159,0.5738210007868334,3.0,0.05,0.05,7.0,3.0
1,2,7740,8887,0.5915449883319316,3.0,0.05,0.05,7.0,3.0
1,2,7740,9291,0.5312833090139483,7.0,0.05,0.05,7.0,1.0
1,2,7936,8133,0.6103506314339655,5.0,0.05,0.05,11.0,5.0
1,2,7936,8613,0.5745154591412965,4.0,0.05,0.05,11.0,4.0
1,2,7936,8738,0.5488024377839905,2.0,0.05,0.05,11.0,2.0
1,2,8087,8719,0.573602569254502,3.0,0.05,0.05,15.0,3.0
1,2,8087,9081,0.5819273377456664,2.0,0.05,0.05,15.0,2.0
1,2,8087,9096,0.6646126920658028,3.0,0.05,0.05,15.0,3.0
1,2,8087,9247,0.5638270308689323,2.0,0.05,0.05,15.0,2.0
1,2,8087,9251,0.6155739047453435,4.0,0.05,0.05,15.0,4.0
1,2,8087,9303,0.5394449749138306,15.0,0.05,0.05,15.0,1.0
1,2,8292,8734,0.5927357788582189,3.0,0.05,0.05,12.0,3.0
1,2,8292,8807,0.6312483855818543,4.0,0.05,0.05,12.0,4.0
1,2,8292,9159,0.5593312289131048,12.0,0.05,0.05,12.0,1.0
1,2,8292,9222,0.5666339883406847,2.0,0.05,0.05,12.0,2.0
1,2,8292,9277,0.5423728766377842,12.0,0.05,0.05,12.0,1.0
1,2,8292,9298,0.5546620361197759,12.0,0.05,0.05,12.0,1.0
1,2,8506,9104,0.5438718644455738,4.0,0.05,0.05,4.0,4.0
1,2,8665,9052,0.23722797973531642,1.0,0.05,0.05,1.0,1.0
1,2,8871,8970,0.5374325329561229,3.0,0.05,0.05,5.0,3.0
1,2,8871,9208,0.37874401243436223,2.0,0.05,0.05,5.0,2.0
1,2,9041,9182,0.5991511177785809,4.0,0.05,0.05,6.0,4.0
1,2,9041,9285,0.5383779265761831,2.0,0.05,0.05,6.0,2.0
1,2,9106,9107,0.6035084978637244,5.0,0.05,0.05,8.0,5.0
1,2,9106,9246,0.5949582915900901,2.0,0.05,0.05,8.0,2.0
1,2,9106,9297,0.575934296240153,8.0,0.05,0.05,8.0,1.0
1,2,9118,9119,0.5831857103523563,3.0,0.05,0.05,6.0,3.0
1,2,9118,9218,0.38443557514348825,6.0,0.05,0.05,6.0,1.0
1,2,9118,9266,0.5031666961501585,6.0,0.05,0.05,6.0,1.0
1,2,9118,9268,0.5129795981700014,6.0,0.05,0.05,6.0,1.0
1,2,9127,9172,0.44134933984180313,2.0,0.05,0.05,4.0,2.0
1,2,9127,9179,0.4625921213453337,2.0,0.05,0.05,4.0,2.0
1,2,9133,9233,0.4694984116544337,2.0,0.05,0.05,2.0,2.0
1,2,9138,9139,0.5275504760848662,3.0,0.05,0.05,3.0,3.0
1,2,9163,9211,0.4780780783598798,2.0,0.05,0.05,4.0,2.0
1,2,9163,9223,0.4506456936815287,2.0,0.05,0.05,4.0,2.0
1,2,9249,9250,0.595657670490863,3.0,0.05,0.05,5.0,3.0
1,2,9249,9252,0.5084184487197152,2.0,0.05,0.05,5.0,2.0
