parent_layer,child_layer,pair_count,simple_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,total_parent_docs,total_child_docs,alpha,eta_used
0,1,60,0.6339842540980687,0.02870565802612824,0.6389534470789493,0.5161603448681584,0.6850400088548888,58200,970,0.05,0.05
1,2,255,0.5773194249579092,0.07530178579417596,0.5794574852708951,0.23722797973531673,0.7172217330965714,26131,970,0.05,0.05
