parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,60,0.6339842540991548,0.5850263088667618,0.028705658026089625,0.63895344708003,0.5161603448692439,0.6850400088558914,0.05,0.05
1,2,255,0.5773194249579671,0.6132018876562303,0.07530178579424143,0.5794574852708962,0.23722797973531642,0.7172217330967772,0.05,0.05
