node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.799290522463842,708,1490,0.4751677852348993,0.1,2.0,195,970,0,,"[1,670,23,882,372,4402,185,2680,5966,221,6430,74,6659]",13
1,4.788551603084089,627,1490,0.4208053691275167,0.1,2.0,195,735,1,0.0,"[2,43,20,390,233,713,157,874,2158,33,1359,1281,2581,519,79,3597,1641,2437,4239,82,1742,3563,4450,260,5398,5974,993,5970,6241,6355,6493,6391,5551,6014]",34
2,4.445013315265259,468,1490,0.3140939597315436,0.1,2.0,195,319,2,1.0,"[3,7,42,87,91,169,313,399,507,510,583,726,878,1101,1372,1870,2955,3022,3755,4465,4508,4520,4956,6147,6193,6465]",26
3,5.293872075818399,454,1490,0.3046979865771812,0.1,2.0,195,74,3,2.0,,0
7,4.870453287020048,216,1490,0.1449664429530201,0.1,2.0,195,17,3,2.0,,0
20,4.68517124521615,49,1490,0.0328859060402684,0.1,2.0,195,8,2,1.0,"[295,6547]",2
23,4.899778312000914,208,1490,0.1395973154362416,0.1,2.0,195,40,1,0.0,"[2030,3820,4887,5514,5734,6616]",6
33,5.167745136109255,71,1490,0.0476510067114094,0.1,2.0,195,11,2,1.0,"[2655,6567]",2
42,5.109069841727108,88,1490,0.0590604026845637,0.1,2.0,195,6,3,2.0,,0
43,4.698998041535312,143,1490,0.0959731543624161,0.1,2.0,195,18,2,1.0,"[48,6453]",2
48,5.121309966464642,156,1490,0.1046979865771812,0.1,2.0,195,11,3,43.0,,0
74,6.036657691153525,25,1490,0.0167785234899328,0.1,2.0,195,7,1,0.0,"[6480,6644,6675]",3
79,4.622574730600258,101,1490,0.0677852348993288,0.1,2.0,195,12,2,1.0,"[3450,6439,6611,6635,6640]",5
82,4.856142736999606,112,1490,0.0751677852348993,0.1,2.0,195,18,2,1.0,"[5240,6374,6558]",3
87,4.815567386188364,113,1490,0.0758389261744966,0.1,2.0,195,9,3,2.0,,0
91,4.768556028358939,82,1490,0.0550335570469798,0.1,2.0,195,5,3,2.0,,0
157,5.2508410935044205,102,1490,0.0684563758389261,0.1,2.0,195,18,2,1.0,"[771,4298,6614]",3
169,5.169176550796261,195,1490,0.1308724832214765,0.1,2.0,195,13,3,2.0,,0
185,5.410200485619302,82,1490,0.0550335570469798,0.1,2.0,195,19,1,0.0,"[1811,2641]",2
221,5.071732458238434,56,1490,0.0375838926174496,0.1,2.0,195,10,1,0.0,[4012],1
233,4.70147917541758,170,1490,0.1140939597315436,0.1,2.0,195,33,2,1.0,"[567,2712,5523,6618,6657]",5
260,4.583040425787006,118,1490,0.0791946308724832,0.1,2.0,195,24,2,1.0,"[5896,6099,6358,6636]",4
295,4.766978566973688,77,1490,0.0516778523489932,0.1,2.0,195,6,3,20.0,,0
313,5.074511239683865,223,1490,0.1496644295302013,0.1,2.0,195,20,3,2.0,,0
372,5.540303703736197,72,1490,0.0483221476510067,0.1,2.0,195,35,1,0.0,"[527,6214,6415,6649]",4
390,4.684284545853323,98,1490,0.0657718120805369,0.1,2.0,195,19,2,1.0,"[402,5713,6295,6506,6670]",5
399,4.827626560048432,228,1490,0.1530201342281879,0.1,2.0,195,14,3,2.0,,0
402,4.892261194238468,73,1490,0.048993288590604,0.1,2.0,195,5,3,390.0,,0
507,5.11665220206072,154,1490,0.1033557046979865,0.1,2.0,195,8,3,2.0,,0
510,4.823452666200525,154,1490,0.1033557046979865,0.1,2.0,195,13,3,2.0,,0
519,4.501710225399234,125,1490,0.0838926174496644,0.1,2.0,195,25,2,1.0,"[3422,5549,6384,6647]",4
527,4.044999960732067,167,1490,0.1120805369127516,0.1,2.0,195,28,2,372.0,"[2451,6427,6671]",3
567,4.663509779057248,145,1490,0.0973154362416107,0.1,2.0,195,11,3,233.0,,0
583,4.931812957659599,207,1490,0.1389261744966443,0.1,2.0,195,19,3,2.0,,0
670,4.9735271682092375,76,1490,0.0510067114093959,0.1,2.0,195,33,1,0.0,"[1644,3258,4669,4897,6622,6642,6653]",7
713,5.640213857031252,63,1490,0.0422818791946308,0.1,2.0,195,14,2,1.0,"[764,5972,6592]",3
726,4.571894691410821,153,1490,0.1026845637583892,0.1,2.0,195,12,3,2.0,,0
764,5.059784223256944,108,1490,0.07248322147651,0.1,2.0,195,5,3,713.0,,0
771,4.259628415041693,114,1490,0.0765100671140939,0.1,2.0,195,10,3,157.0,,0
874,4.867694275713641,141,1490,0.0946308724832214,0.1,2.0,195,25,2,1.0,"[1647,6545,6590,6648,6674]",5
878,5.165084457400078,102,1490,0.0684563758389261,0.1,2.0,195,9,3,2.0,,0
882,5.44622631400692,88,1490,0.0590604026845637,0.1,2.0,195,39,1,0.0,"[2234,883,6651]",3
883,4.380345445144128,122,1490,0.0818791946308724,0.1,2.0,195,15,2,882.0,[2469],1
993,5.160778226641305,24,1490,0.0161073825503355,0.1,2.0,195,4,2,1.0,[6271],1
1101,4.7219438759560655,114,1490,0.0765100671140939,0.1,2.0,195,6,3,2.0,,0
1281,5.714971195760516,37,1490,0.0248322147651006,0.1,2.0,195,19,2,1.0,"[2686,2843,3173,6357]",4
1359,6.272846817411235,29,1490,0.0194630872483221,0.1,2.0,195,10,2,1.0,"[2672,6388,6631]",3
1372,4.967000434134422,162,1490,0.1087248322147651,0.1,2.0,195,12,3,2.0,,0
1641,5.340961152508485,39,1490,0.0261744966442953,0.1,2.0,195,10,2,1.0,[3674],1
1644,5.471908016225351,50,1490,0.0335570469798657,0.1,2.0,195,6,2,670.0,[1805],1
1647,5.0689909385186205,162,1490,0.1087248322147651,0.1,2.0,195,18,3,874.0,,0
1742,5.21614855076778,74,1490,0.0496644295302013,0.1,2.0,195,8,2,1.0,"[5405,6274]",2
1805,5.177241926433594,76,1490,0.0510067114093959,0.1,2.0,195,6,3,1644.0,,0
1811,4.577761043123423,72,1490,0.0483221476510067,0.1,2.0,195,11,2,185.0,"[5597,6525,6668]",3
1870,4.63810114552642,159,1490,0.1067114093959731,0.1,2.0,195,14,3,2.0,,0
2030,5.615694276376778,55,1490,0.0369127516778523,0.1,2.0,195,11,2,23.0,[2031],1
2031,4.797301091274742,132,1490,0.0885906040268456,0.1,2.0,195,11,3,2030.0,,0
2158,5.095244528109191,67,1490,0.0449664429530201,0.1,2.0,195,9,2,1.0,"[2526,6310]",2
2234,4.823326195791261,124,1490,0.0832214765100671,0.1,2.0,195,20,2,882.0,"[2303,6663]",2
2303,4.815659169515765,154,1490,0.1033557046979865,0.1,2.0,195,19,3,2234.0,,0
2437,5.583927658959355,41,1490,0.0275167785234899,0.1,2.0,195,7,2,1.0,"[4872,6575,6655]",3
2451,5.263907663835982,247,1490,0.1657718120805369,0.1,2.0,195,23,3,527.0,,0
2469,4.488589978875157,94,1490,0.0630872483221476,0.1,2.0,195,15,3,883.0,,0
2526,5.353190132229312,56,1490,0.0375838926174496,0.1,2.0,195,4,3,2158.0,,0
2581,5.196531424823533,82,1490,0.0550335570469798,0.1,2.0,195,25,2,1.0,"[2913,5872,6280,6633]",4
2641,4.53342628112925,54,1490,0.036241610738255,0.1,2.0,195,8,2,185.0,"[5915,6609]",2
2655,4.794935552890299,104,1490,0.0697986577181208,0.1,2.0,195,6,3,33.0,,0
2672,4.877602516516822,116,1490,0.0778523489932885,0.1,2.0,195,6,3,1359.0,,0
2680,5.825911675916477,45,1490,0.0302013422818791,0.1,2.0,195,15,1,0.0,"[5640,6472]",2
2686,5.317911469497169,91,1490,0.0610738255033557,0.1,2.0,195,6,3,1281.0,,0
2712,5.3394518374136375,140,1490,0.0939597315436241,0.1,2.0,195,11,3,233.0,,0
2843,5.266977331603072,78,1490,0.0523489932885906,0.1,2.0,195,3,3,1281.0,,0
2913,4.232277777703099,105,1490,0.0704697986577181,0.1,2.0,195,13,3,2581.0,,0
2955,4.853980910890544,146,1490,0.097986577181208,0.1,2.0,195,13,3,2.0,,0
3022,5.137396216012518,53,1490,0.0355704697986577,0.1,2.0,195,3,3,2.0,,0
3173,4.716318424712689,114,1490,0.0765100671140939,0.1,2.0,195,7,3,1281.0,,0
3258,4.796966770376615,45,1490,0.0302013422818791,0.1,2.0,195,4,2,670.0,"[4206,6666]",2
3422,4.913280002176449,102,1490,0.0684563758389261,0.1,2.0,195,13,3,519.0,,0
3450,5.699115280941409,35,1490,0.023489932885906,0.1,2.0,195,3,3,79.0,,0
3563,5.123921356836735,80,1490,0.0536912751677852,0.1,2.0,195,6,2,1.0,"[5537,6638]",2
3597,5.571940527732311,58,1490,0.0389261744966442,0.1,2.0,195,15,2,1.0,"[3598,5122,5959]",3
3598,5.20961819717078,71,1490,0.0476510067114094,0.1,2.0,195,5,3,3597.0,,0
3674,5.102855486891901,131,1490,0.0879194630872483,0.1,2.0,195,10,3,1641.0,,0
3755,4.875594960471416,106,1490,0.0711409395973154,0.1,2.0,195,7,3,2.0,,0
