iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,1,970,-545252.6986988183,0,0,970.0,970,970
1,61,970,-517015.9981125342,174,60,15.901639344262295,796,1
2,95,970,-505046.25640155596,178,51,10.210526315789474,776,1
3,103,970,-499939.53351587296,180,42,9.41747572815534,759,1
4,100,970,-496655.0002451812,173,37,9.7,747,1
5,107,970,-492474.9365809462,181,44,9.065420560747663,732,1
6,103,970,-489432.3205196263,207,31,9.41747572815534,704,1
7,115,970,-486216.47558158374,193,44,8.434782608695652,686,1
8,111,970,-486102.80016148626,193,29,8.73873873873874,684,1
9,112,970,-483925.09548699716,214,34,8.660714285714286,656,1
10,113,970,-482645.92509075254,214,38,8.584070796460177,652,1
11,105,970,-481643.8767704252,217,29,9.238095238095237,632,1
12,107,970,-480351.58967218647,239,30,9.065420560747663,621,1
13,111,970,-479246.3580390475,243,36,8.73873873873874,614,1
14,115,970,-477007.45399303344,237,34,8.434782608695652,595,1
15,118,970,-477882.24756023166,249,31,8.220338983050848,600,1
16,125,970,-476076.58736056014,266,40,7.76,570,1
17,115,970,-475379.7054914164,274,25,8.434782608695652,571,1
18,127,970,-475116.5330870908,263,31,7.637795275590551,561,1
19,124,970,-473332.16357002244,292,35,7.82258064516129,545,1
20,123,970,-473782.66127871105,283,32,7.8861788617886175,543,1
21,131,970,-472454.48965772527,288,37,7.404580152671755,529,1
22,124,970,-472428.11943424604,304,22,7.82258064516129,522,1
23,126,970,-471677.20404727047,305,34,7.698412698412699,516,1
24,125,970,-471171.2190605309,296,33,7.76,508,1
25,128,970,-471227.2377714965,305,32,7.578125,492,1
26,124,970,-468788.47789970366,302,24,7.82258064516129,487,1
27,128,970,-469156.64456013334,296,29,7.578125,488,1
28,131,970,-469239.1472790694,294,28,7.404580152671755,479,1
29,137,970,-468220.3140740018,298,36,7.08029197080292,479,1
30,136,970,-468014.8814809574,295,31,7.132352941176471,469,1
31,136,970,-468549.98274339974,300,30,7.132352941176471,465,1
32,140,970,-467507.19870376156,297,34,6.928571428571429,457,1
33,135,970,-466890.4827887402,306,25,7.185185185185185,456,1
