depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.005,0.1,0,0,,5.400484339033867,969,1355,55759,
3,0.05,0.005,0.1,1,1,,4.566510090082225,389,1207,2613,
3,0.05,0.005,0.1,1,5203,,2.6382256755354017,5,173,125,
3,0.05,0.005,0.1,1,8182,,2.3296571752924544,8,235,47,
3,0.05,0.005,0.1,1,12711,,1.8765392771858609,6,130,23,
3,0.05,0.005,0.1,1,6588,,2.9081284794854234,9,257,75,
3,0.05,0.005,0.1,1,3978,,2.567875475130925,8,253,37,
3,0.05,0.005,0.1,1,4620,,2.1580038641829384,8,210,30,
3,0.05,0.005,0.1,1,322,,2.966842771090895,7,186,101,
3,0.05,0.005,0.1,1,21883,,2.678213144928534,4,137,43,
3,0.05,0.005,0.1,1,18169,,2.1934509879525796,4,73,23,
3,0.05,0.005,0.1,1,51,,3.174492995724936,24,510,174,
3,0.05,0.005,0.1,1,59,,2.348733247700639,16,301,63,
3,0.05,0.005,0.1,1,6717,,2.3336756800640766,11,243,28,
3,0.05,0.005,0.1,1,5223,,2.341805806147327,16,273,52,
3,0.05,0.005,0.1,1,17946,,2.887605504403275,6,212,57,
3,0.05,0.005,0.1,1,4870,,2.301667240703816,7,208,33,
3,0.05,0.005,0.1,1,1262,,2.160114567684988,9,237,23,
3,0.05,0.005,0.1,1,5891,,2.647885243738824,13,349,64,
3,0.05,0.005,0.1,1,81,,3.025162899424673,12,213,79,
3,0.05,0.005,0.1,1,5231,,2.696012222542731,8,239,34,
3,0.05,0.005,0.1,1,21593,,2.3431908479199883,9,253,68,
3,0.05,0.005,0.1,1,297,,2.655724382100471,12,245,44,
3,0.05,0.005,0.1,1,14,,2.5213245945046467,20,383,94,
3,0.05,0.005,0.1,1,25,,2.7348098548986104,12,294,124,
3,0.05,0.005,0.1,1,5362,,2.6837733628007383,7,244,87,
3,0.05,0.005,0.1,1,10348,,2.567875475130925,4,127,37,
3,0.05,0.005,0.1,1,15455,,2.333529896843467,5,137,19,
3,0.05,0.005,0.1,1,8396,,2.3108838958087405,9,213,66,
3,0.05,0.005,0.1,1,14636,,2.6274067123952833,8,203,32,
3,0.05,0.005,0.1,1,8046,,2.4218485138208634,7,167,26,
3,0.05,0.005,0.1,1,369,,3.029633825229672,20,375,60,
3,0.05,0.005,0.1,1,12979,,2.2823823856765264,11,248,28,
3,0.05,0.005,0.1,1,15542,,2.606715308447189,6,191,37,
3,0.05,0.005,0.1,1,21777,,1.3862943611198906,3,70,8,
3,0.05,0.005,0.1,1,3156,,2.311500456651998,8,162,52,
3,0.05,0.005,0.1,1,62,,2.2178895193429904,13,228,74,
3,0.05,0.005,0.1,1,21365,,2.2036451451391423,4,95,25,
3,0.05,0.005,0.1,1,3996,,2.6566701952470138,8,207,93,
3,0.05,0.005,0.1,1,101,,2.900628258063353,23,347,84,
3,0.05,0.005,0.1,1,15850,,2.2701313481443073,1,54,48,
3,0.05,0.005,0.1,1,57,,2.3307559699607427,10,211,24,
3,0.05,0.005,0.1,1,13533,,0.0,4,83,0,
3,0.05,0.005,0.1,1,22295,,0.0,3,29,0,
3,0.05,0.005,0.1,1,13902,,2.0918640616783932,4,119,54,
3,0.05,0.005,0.1,1,5059,,2.3935220879861476,7,213,74,
3,0.05,0.005,0.1,1,12310,,2.275186118805931,5,141,60,
3,0.05,0.005,0.1,1,2512,,2.712690580658712,14,172,36,
3,0.05,0.005,0.1,1,13486,,2.564949357461537,4,143,39,
3,0.05,0.005,0.1,1,22326,,3.0602707946915624,3,182,64,
3,0.05,0.005,0.1,1,1571,,2.4169138937823407,8,242,102,
