rhat_len_docs,mean_jaccard,mean_ratio,rhat_threshold,converged,iteration,timestamp
1.9770598003416835,"[0.9277493182907305, 0.920993213314466, 0.9302018799125633]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,10,1755614725.8887
1.4257542048362135,"[0.9213291007378739, 0.9225120200608297, 0.9249305493967246]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,30,1755615333.5438597
1.8199115198206832,"[0.9218871936268027, 0.9262288058417651, 0.9277391599014869]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,50,1755615981.2576427
1.4006857402233492,"[0.9228325209878806, 0.92474849503925, 0.9146673604316735]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,70,1755616669.028787
1.7470640563302362,"[0.9219850075505983, 0.92656184318811, 0.9191137150901894]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,90,1755617361.8086448
1.2891724658257546,"[0.9279022872367871, 0.9235347870674515, 0.920345016671708]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,110,1755618079.6418972
1.0090112765105483,"[0.9299854531866405, 0.9220656117442072, 0.9263709248519373]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,True,130,1755618802.493539
