node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,5.31257830316611,1057,1490,0.7093959731543624,0.01,2.0,195,970,0,,"[1,101,59,369,297,57,81,2199,862,1262,62,4996,1239,4994,8997,843,322,8245,1417,9327,6160,18514,51,25,5,16793,23963,6609,25271,15320,5061,3855,7693,14,11347,21174,12611,21343,23775,25277,27439,5586,25492,4620,1571,28249,4755,24752,27795,28527,23175,25537,1725,11425,29044,27730,26988,20763,29019,29102,29244,26125,29081,21226,25120,10024,28650,28122,29458,28291,29035,29255,29588,28192,29658,29651]",76
1,4.6399434382370535,234,1490,0.1570469798657718,0.01,2.0,195,368,1,0.0,"[2,3,4,10,29,39,50,75,76,125,148,168,178,181,183,197,241,250,622,631,645,660,1076,1634,1874,2213,3143,3441,3746,4818,5206,6926,6929,19280,24068,25350,26759,27536,28113,28898,29159,29165,29543,29545,29596,29632,29686,29710,29714,29720,29733,29747,29757,29768,29780,29782]",56
10,3.472887010058024,57,1490,0.0382550335570469,0.01,2.0,195,10,2,1.0,,0
322,3.187469995515371,33,1490,0.0221476510067114,0.01,2.0,195,13,1,0.0,"[12134,28028,28959,29565,29739]",5
75,3.448014250183093,70,1490,0.046979865771812,0.01,2.0,195,11,2,1.0,,0
2,3.0777269745498708,69,1490,0.0463087248322147,0.01,2.0,195,13,2,1.0,,0
50,3.800358775185829,70,1490,0.046979865771812,0.01,2.0,195,6,2,1.0,,0
3,4.582129502317635,268,1490,0.1798657718120805,0.01,2.0,195,79,2,1.0,,0
3143,3.3864506916382537,24,1490,0.0161073825503355,0.01,2.0,195,2,2,1.0,,0
631,3.194433951537628,49,1490,0.0328859060402684,0.01,2.0,195,9,2,1.0,,0
1076,3.614757228064565,52,1490,0.0348993288590604,0.01,2.0,195,5,2,1.0,,0
76,3.2942536158782567,42,1490,0.0281879194630872,0.01,2.0,195,5,2,1.0,,0
552,3.460690356131768,46,1490,0.0308724832214765,0.01,2.0,195,7,2,59.0,,0
3746,3.1923242642301264,19,1490,0.0127516778523489,0.01,2.0,195,3,2,1.0,,0
197,2.99083457617799,41,1490,0.0275167785234899,0.01,2.0,195,5,2,1.0,,0
125,3.3126871492071714,50,1490,0.0335570469798657,0.01,2.0,195,5,2,1.0,,0
250,3.2900307320876365,39,1490,0.0261744966442953,0.01,2.0,195,5,2,1.0,,0
81,3.222354434211557,24,1490,0.0161073825503355,0.01,2.0,195,8,1,0.0,"[1773,29649]",2
