layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,eta,gamma,depth,alpha
0,1,970,970.0,0.021491643988249532,0.4749100529432076,-0.7119120796968417,0.021491643988249532,0.47491005294320765,-0.7119120796968417,,,,10,0.1,0.05,3,0.1
1,76,970,12.763157894736842,-0.04045035531374857,0.43690308183471627,-3.0167365309034104,-0.09560446499580971,0.40959315636696114,-3.6614577228323615,0.13809051376741585,0.13110475738976798,1.7855022005072179,10,0.1,0.05,3,0.1
2,326,970,2.9754601226993866,-0.008929141428452726,0.4778810478511925,-3.106230850097509,-0.034164687895487066,0.461476223509777,-3.1414795861660725,0.10790872889808557,0.15322529006551938,1.4657179175635306,10,0.1,0.05,3,0.1
