depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.05,0.01,0.1,0,5.31209320266481,0.0,1
3,0.05,0.01,0.1,1,3.440594635319993,0.6686042819295187,76
3,0.05,0.01,0.1,2,2.9969569669672036,0.6672772995739068,326
