layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,eta,gamma,depth,alpha
0,1,970,970.0,0.013885924146951547,0.48573015805465874,-0.6050166986005817,0.013885924146951547,0.48573015805465874,-0.6050166986005818,,,,5,0.01,0.05,3,0.1
1,76,970,12.763157894736842,0.033376688738144734,0.5400738183265529,-2.3931586054551537,0.006120588325550363,0.5247257154820055,-3.028133899094058,0.1701557254121698,0.15425912031636213,2.2656812803613073,5,0.01,0.05,3,0.1
2,326,970,2.9754601226993866,0.0780062455811563,0.5759976693065938,-2.6505881924330565,0.06658368611770814,0.5592498634245033,-2.6957240788178582,0.13462177193184102,0.14442591611337077,1.3940117927696563,5,0.01,0.05,3,0.1
