rhat_len_docs,mean_jaccard,mean_ratio,rhat_threshold,converged,iteration,timestamp
1.118052404272307,"[0.9370182196706276, 0.9412158841402043, 0.9358823330666259]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,105,1755599439.232912
1.162840215095174,"[0.9442871049402489, 0.9403789440601316, 0.9369385967945248]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,125,1755600187.0262034
1.293596823474219,"[0.9409517452605709, 0.9442988042997204, 0.9398673519766355]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,145,1755600944.8591638
1.6282623148281443,"[0.9403170790305004, 0.9388561769786721, 0.9400031641283313]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,165,1755601702.6806357
1.3352187573874321,"[0.9369075910651157, 0.9317306457321433, 0.9353439701360294]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,False,185,1755602465.534039
1.070680197955565,"[0.9347725486535016, 0.9320356043235909, 0.9368859605118652]","[0.20000000000000004, 0.20000000000000004, 0.20000000000000004]",,True,205,1755603228.4017642
