depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.1,0.1,0.1,0,4.894642204684022,0.0,1
3,0.1,0.1,0.1,1,4.257568856360433,0.624433614481207,45
3,0.1,0.1,0.1,2,3.9798964810657464,0.6355428134979432,182
