depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.1,0.1,0.1,0,0,,4.894642204684022,970,1490,35469,
3,0.1,0.1,0.1,1,1,,4.89241552438374,484,1467,9844,
3,0.1,0.1,0.1,1,4472,,2.9807558193644343,6,285,27,
3,0.1,0.1,0.1,1,6098,,4.0413520320815906,13,460,84,
3,0.1,0.1,0.1,1,164,,3.504490985400529,18,492,157,
3,0.1,0.1,0.1,1,1450,,3.6180742520368763,12,457,73,
3,0.1,0.1,0.1,1,422,,3.2685314153140617,16,510,51,
3,0.1,0.1,0.1,1,2082,,3.6812905939611165,6,271,152,
3,0.1,0.1,0.1,1,1299,,3.9152020265835037,30,722,142,
3,0.1,0.1,0.1,1,330,,3.4509331723795933,9,332,69,
3,0.1,0.1,0.1,1,5226,,3.765840495250064,13,509,108,
3,0.1,0.1,0.1,1,2290,,3.0760191516597013,18,505,128,
3,0.1,0.1,0.1,1,5248,,3.6759457053293674,21,655,130,
3,0.1,0.1,0.1,1,4,,4.368741493686565,13,461,573,
3,0.1,0.1,0.1,1,1172,,4.078769350436631,18,562,114,
3,0.1,0.1,0.1,1,615,,3.764319161715514,23,664,170,
3,0.1,0.1,0.1,1,54,,3.9415643352833434,24,669,293,
3,0.1,0.1,0.1,1,1169,,3.588256038740379,22,644,92,
3,0.1,0.1,0.1,1,277,,4.235451155610853,26,697,189,
3,0.1,0.1,0.1,1,16,,3.403363056574654,9,370,86,
3,0.1,0.1,0.1,1,5088,,3.925202109918086,12,431,142,
3,0.1,0.1,0.1,1,232,,3.9610115626147966,8,375,142,
3,0.1,0.1,0.1,1,71,,3.8895606229188107,8,384,103,
3,0.1,0.1,0.1,1,4156,,4.034984716562982,9,403,110,
3,0.1,0.1,0.1,1,3317,,3.7514580844556216,11,361,131,
3,0.1,0.1,0.1,1,25,,3.732480193041143,10,355,62,
3,0.1,0.1,0.1,1,121,,3.962202007948078,9,390,185,
3,0.1,0.1,0.1,1,5412,,3.3381392456950185,8,289,78,
3,0.1,0.1,0.1,1,3736,,2.239196502649137,7,320,43,
3,0.1,0.1,0.1,1,4848,,3.8379352096156456,10,370,119,
3,0.1,0.1,0.1,1,69,,3.2910890826051467,4,153,123,
3,0.1,0.1,0.1,1,5469,,2.2129729343043585,4,166,32,
3,0.1,0.1,0.1,1,5557,,3.0930167876620325,8,333,78,
3,0.1,0.1,0.1,1,2603,,3.9285818446775806,9,384,184,
3,0.1,0.1,0.1,1,1693,,3.1001167032387618,10,363,128,
3,0.1,0.1,0.1,1,6018,,3.3279808737974688,13,483,67,
3,0.1,0.1,0.1,1,6218,,3.021019593268641,3,133,29,
