parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.4391321755041538,970,484
1,1,2,2,0.6221865568180754,484,69
0,0,4,1,0.6293668071279537,970,13
1,1,13,2,0.6787632840394272,484,10
0,0,16,1,0.6210057252423145,970,9
0,0,23,1,0.6193952108065027,970,12
0,0,25,1,0.6145159042654357,970,10
0,0,47,1,0.6222646295229911,970,6
1,1,53,2,0.6648626152905994,484,11
0,0,54,1,0.6542197696139422,970,24
0,0,69,1,0.6174164237269836,970,4
0,0,71,1,0.6043407349480868,970,8
1,1,76,2,0.6380753041351733,484,11
1,1,86,2,0.6300954449125418,484,13
1,1,100,2,0.6313679144292009,484,6
0,0,121,1,0.6420264066611311,970,9
0,0,142,1,0.6337629396143097,970,11
1,1,149,2,0.6350757398718921,484,10
1,1,154,2,0.6602126134679215,484,11
0,0,164,1,0.6223205135647576,970,18
164,1,165,2,0.5675823070892329,18,13
1,1,218,2,0.6466067539708827,484,8
25,1,228,2,0.5418436123994311,10,10
0,0,232,1,0.634995325790076,970,8
0,0,277,1,0.6443647665162284,970,26
1,1,287,2,0.6232558691456505,484,13
1,1,288,2,0.6764333003670494,484,20
0,0,330,1,0.6160711484688961,970,9
47,1,367,2,0.4677963559103586,6,3
0,0,422,1,0.619279118696641,970,16
142,1,425,2,0.5413164018075273,11,11
23,1,531,2,0.5095189643339014,12,10
1,1,561,2,0.6632299499994436,484,8
1,1,595,2,0.6728370268664449,484,13
0,0,615,1,0.6099508977715558,970,23
615,1,616,2,0.617023322944237,23,14
1,1,682,2,0.6529289714486631,484,12
1,1,714,2,0.669401958231101,484,20
422,1,721,2,0.4708192564397249,16,8
277,1,735,2,0.6035131762566807,26,18
121,1,754,2,0.5507342872613873,9,6
1,1,936,2,0.634564366627738,484,8
1,1,987,2,0.6546277653601986,484,15
1,1,996,2,0.6654930000265846,484,23
0,0,1169,1,0.6062137523122739,970,22
0,0,1172,1,0.6210267685093546,970,18
1172,1,1173,2,0.5499180103301101,18,8
1,1,1178,2,0.6226480056050949,484,8
0,0,1299,1,0.6423156233076189,970,30
1169,1,1403,2,0.5398402297054179,22,7
1,1,1415,2,0.6235962383720366,484,10
1169,1,1436,2,0.5189814465228854,22,7
1299,1,1445,2,0.5676518696552214,30,12
0,0,1450,1,0.6070763394575698,970,12
0,0,1693,1,0.6335855475831279,970,10
1,1,2067,2,0.6249938610888237,484,7
0,0,2082,1,0.6335726141311079,970,6
0,0,2290,1,0.6231091400721006,970,18
2290,1,2291,2,0.5537957166647979,18,9
615,1,2327,2,0.4860450174932324,23,2
330,1,2328,2,0.4939158836305589,9,9
1,1,2362,2,0.6332016300775947,484,13
1,1,2375,2,0.6410196153749397,484,9
1,1,2444,2,0.6373579369537183,484,9
1,1,2555,2,0.6488261820778297,484,14
69,1,2568,2,0.42375869700730306,4,4
0,0,2603,1,0.646252653301165,970,9
1,1,2676,2,0.6372774028393033,484,4
1,1,3078,2,0.6436674173724952,484,11
1299,1,3132,2,0.5567114849921516,30,9
1,1,3184,2,0.6682172851029221,484,17
1,1,3235,2,0.6338982882611724,484,8
0,0,3317,1,0.6262406537307287,970,11
1,1,3680,2,0.6281296328089706,484,4
54,1,3702,2,0.5674759775078547,24,6
0,0,3736,1,0.6072572621098435,970,7
3317,1,4086,2,0.5254837910273683,11,7
0,0,4156,1,0.6237425881446971,970,9
1,1,4204,2,0.6198446745067595,484,4
1,1,4304,2,0.6400221682392198,484,4
1,1,4363,2,0.6489007005432239,484,7
