layer,node1_id,node2_id,js_distance,node1_doc_count,node2_doc_count
1,1,14,0.6632782783431405,507,33
1,1,21,0.5981818499529896,507,25
1,1,27,0.6407217590979891,507,17
1,1,30,0.6450680181051663,507,11
1,1,37,0.6375920206107009,507,8
1,1,48,0.6486543621671921,507,27
1,1,58,0.6331436759043626,507,14
1,1,77,0.6299269344533248,507,7
1,1,135,0.6124219841483588,507,11
1,1,204,0.6258618116042385,507,17
1,1,242,0.5559027013637096,507,30
1,1,458,0.6483114801379142,507,15
1,1,561,0.6618049020798451,507,15
1,1,1292,0.6456411031605556,507,18
1,1,2214,0.6359005908211576,507,11
1,1,3185,0.5939224757738913,507,8
1,1,3757,0.6301829981336425,507,14
1,1,3811,0.635124408932566,507,4
1,1,4460,0.6260905680691874,507,6
1,1,5384,0.6588850648495939,507,7
1,1,5831,0.6480165766773777,507,13
1,1,6073,0.6169188481938812,507,16
1,1,6311,0.611549285201007,507,14
1,1,6510,0.611103632777532,507,5
1,1,7233,0.633717618992985,507,12
1,1,7583,0.6092915004157061,507,5
1,1,7594,0.6257704201639576,507,8
1,1,7678,0.6469468514878821,507,16
1,1,7945,0.6055016516766389,507,10
1,1,8332,0.6222255263325609,507,5
1,1,8476,0.5972414641032809,507,4
1,1,8556,0.6396538840040775,507,6
1,1,8789,0.608441389807761,507,3
1,1,8950,0.6360277898770719,507,9
1,1,8991,0.6318818373849231,507,7
1,1,9226,0.6375688352580563,507,5
1,1,9410,0.6116447367313984,507,4
1,1,9544,0.6334754956518408,507,5
1,1,9565,0.6282711941429502,507,5
1,1,9639,0.6250835933964596,507,6
1,1,9704,0.6062002936565402,507,4
1,1,9711,0.5944991287104483,507,2
1,1,9751,0.5944991287104483,507,1
1,14,21,0.5986334870218856,33,25
1,14,27,0.49406377956419933,33,17
1,14,30,0.5004992059854085,33,11
1,14,37,0.5052266799406727,33,8
1,14,48,0.5482981052894321,33,27
1,14,58,0.5106162109654607,33,14
1,14,77,0.4760260451830182,33,7
1,14,135,0.5278638942279887,33,11
1,14,204,0.5324742253028056,33,17
1,14,242,0.5880621433356992,33,30
1,14,458,0.5255016905622752,33,15
1,14,561,0.5250667544768793,33,15
1,14,1292,0.5092085638812907,33,18
1,14,2214,0.5021398585247797,33,11
1,14,3185,0.423800182380235,33,8
1,14,3757,0.5881698499495837,33,14
1,14,3811,0.5085698278381552,33,4
1,14,4460,0.5060498690686455,33,6
1,14,5384,0.5561076628616081,33,7
1,14,5831,0.5566165696025873,33,13
1,14,6073,0.4906423782144086,33,16
1,14,6311,0.4669481760643043,33,14
1,14,6510,0.4478552797503623,33,5
1,14,7233,0.50159360932706,33,12
1,14,7583,0.516310161909069,33,5
1,14,7594,0.5236093848873529,33,8
1,14,7678,0.5162135427880511,33,16
1,14,7945,0.4618996591393652,33,10
1,14,8332,0.48033429833709307,33,5
1,14,8476,0.42558146289362403,33,4
1,14,8556,0.5103349931490495,33,6
1,14,8789,0.4406316460124502,33,3
1,14,8950,0.4851497037876549,33,9
1,14,8991,0.4992728697201312,33,7
1,14,9226,0.4957350980899091,33,5
1,14,9410,0.4555308102871875,33,4
1,14,9544,0.5322469175531426,33,5
1,14,9565,0.5108861955668625,33,5
