layer,node1_id,node2_id,js_distance,node1_doc_count,node2_doc_count
1,1,6,0.5558174191026429,485,21
1,1,10,0.5569390443693336,485,33
1,1,20,0.5640219144561316,485,11
1,1,44,0.5695238842682494,485,37
1,1,62,0.5671172174869332,485,42
1,1,153,0.5794261395381446,485,24
1,1,222,0.5954865382486585,485,22
1,1,261,0.595230148019836,485,28
1,1,358,0.533103688377922,485,18
1,1,900,0.5908160831409529,485,34
1,1,1116,0.5736780929351208,485,9
1,1,1224,0.5715508285898877,485,15
1,1,1347,0.5377007660640454,485,14
1,1,1750,0.5834070456790629,485,17
1,1,2331,0.5315968539460482,485,23
1,1,4671,0.5327800292436211,485,6
1,1,4770,0.5463138405207635,485,6
1,1,5202,0.5593097502648038,485,27
1,1,5653,0.5283427805211305,485,12
1,1,5902,0.5543914024187472,485,24
1,1,6452,0.5327800292436211,485,8
1,1,6819,0.5551569054210297,485,23
1,1,6884,0.5802287008066165,485,16
1,1,7189,0.5555790344212062,485,4
1,1,7199,0.5382351418807338,485,7
1,1,7212,0.5530436852362661,485,2
1,1,7469,0.5405131425762311,485,2
1,6,10,0.4815694401268377,21,33
1,6,20,0.48516860381224225,21,11
1,6,44,0.49243178614405864,21,37
1,6,62,0.4661867875761311,21,42
1,6,153,0.5074720270444231,21,24
1,6,222,0.5318337818660169,21,22
1,6,261,0.5620757712383986,21,28
1,6,358,0.41894253173614326,21,18
1,6,900,0.4948289612059518,21,34
1,6,1116,0.49142305985532464,21,9
1,6,1224,0.5553821530347437,21,15
1,6,1347,0.4234904482311707,21,14
1,6,1750,0.5092555419155387,21,17
1,6,2331,0.5063798680529813,21,23
1,6,4671,0.4181801521993431,21,6
1,6,4770,0.4425973832175663,21,6
1,6,5202,0.4575294846256708,21,27
1,6,5653,0.47962555144998087,21,12
1,6,5902,0.511438591727396,21,24
1,6,6452,0.4181801521993431,21,8
1,6,6819,0.4936066221014887,21,23
1,6,6884,0.4889936312832333,21,16
1,6,7189,0.45768966552292634,21,4
1,6,7199,0.483580341437981,21,7
1,6,7212,0.4621871554375943,21,2
1,6,7469,0.4405508371958668,21,2
1,10,20,0.4105005277699284,33,11
1,10,44,0.4464191042726378,33,37
1,10,62,0.39046015292387376,33,42
1,10,153,0.45096679998554845,33,24
1,10,222,0.4829946642105846,33,22
1,10,261,0.5051261373472132,33,28
1,10,358,0.32706572712823173,33,18
1,10,900,0.4642879437276434,33,34
1,10,1116,0.4572016121367477,33,9
1,10,1224,0.5257674234850708,33,15
1,10,1347,0.3454205620960404,33,14
1,10,1750,0.45826894829878634,33,17
1,10,2331,0.4558775257468911,33,23
1,10,4671,0.32605898787659454,33,6
1,10,4770,0.35195168913798447,33,6
1,10,5202,0.40253798075860586,33,27
1,10,5653,0.4113940053633646,33,12
1,10,5902,0.4556408837553595,33,24
1,10,6452,0.32605898787659454,33,8
1,10,6819,0.41437057118355425,33,23
1,10,6884,0.41222773167463245,33,16
1,10,7189,0.3922145723418044,33,4
1,10,7199,0.40916209192643804,33,7
1,10,7212,0.38797200438290813,33,2
1,10,7469,0.3582438940636993,33,2
1,20,44,0.4286425751036433,11,37
1,20,62,0.35794873033942587,11,42
1,20,153,0.42053109631145724,11,24
1,20,222,0.449584769196978,11,22
1,20,261,0.47720105769058,11,28
1,20,358,0.28878530306883554,11,18
1,20,900,0.4272222672799794,11,34
1,20,1116,0.43119637588646703,11,9
1,20,1224,0.46777130589751376,11,15
1,20,1347,0.3081609278089216,11,14
1,20,1750,0.4455983347174072,11,17
1,20,2331,0.44276636425808885,11,23
1,20,4671,0.28769114123013045,11,6
1,20,4770,0.3213861528242718,11,6
1,20,5202,0.37257631312094025,11,27
1,20,5653,0.40052982111686486,11,12
1,20,5902,0.43858433377950895,11,24
1,20,6452,0.28769114123013045,11,8
1,20,6819,0.40334517778900064,11,23
1,20,6884,0.3992734472732127,11,16
1,20,7189,0.37168709733612443,11,4
1,20,7199,0.39117722082246553,11,7
1,20,7212,0.36839326082712404,11,2
1,20,7469,0.343089225549098,11,2
1,44,62,0.40727647801039296,37,42
1,44,153,0.4693889506309764,37,24
1,44,222,0.49196754671795784,37,22
1,44,261,0.523710412777842,37,28
1,44,358,0.3499585401706428,37,18
1,44,900,0.46695611844879814,37,34
1,44,1116,0.4684204161352288,37,9
1,44,1224,0.5229521461152649,37,15
1,44,1347,0.3674917801583787,37,14
1,44,1750,0.48006418730939654,37,17
1,44,2331,0.46963656375826657,37,23
1,44,4671,0.34904230783755197,37,6
1,44,4770,0.3801422571724048,37,6
1,44,5202,0.3995034487898715,37,27
1,44,5653,0.4395876258749387,37,12
1,44,5902,0.4640234904292328,37,24
1,44,6452,0.34904230783755197,37,8
1,44,6819,0.435878765141357,37,23
1,44,6884,0.4211563219710174,37,16
1,44,7189,0.4133727184285584,37,4
1,44,7199,0.42883706346424344,37,7
1,44,7212,0.40592602461540095,37,2
1,44,7469,0.39184900764425246,37,2
1,62,153,0.39456090727790066,42,24
1,62,222,0.43886877967046234,42,22
1,62,261,0.4589258483062046,42,28
1,62,358,0.2337806254306782,42,18
1,62,900,0.40994812554469245,42,34
1,62,1116,0.41675801072203444,42,9
1,62,1224,0.48851399868606454,42,15
1,62,1347,0.26145445235132503,42,14
1,62,1750,0.42732236535545576,42,17
1,62,2331,0.4271729598074812,42,23
1,62,4671,0.23237823669093846,42,6
1,62,4770,0.2846558585371599,42,6
1,62,5202,0.3389547152634886,42,27
1,62,5653,0.3678425730399688,42,12
