iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,1,970,-545284.9394673978,0,0,970.0,970,970
1,66,970,-514352.7614996299,170,65,14.696969696969697,800,1
2,88,970,-503256.8120818671,172,41,11.022727272727273,774,1
3,105,970,-497095.6194302604,173,53,9.238095238095237,762,1
4,111,970,-493586.2059908611,165,46,8.73873873873874,749,1
5,108,970,-489643.2251331874,171,41,8.981481481481481,735,1
6,106,970,-487363.2109569409,168,37,9.150943396226415,728,1
7,109,970,-486179.80036587175,172,40,8.899082568807339,720,1
8,108,970,-485495.85009764094,195,46,8.981481481481481,708,1
9,115,970,-483388.85154241207,174,39,8.434782608695652,700,1
10,113,970,-481967.6731379577,189,35,8.584070796460177,693,1
11,101,970,-482404.499128981,180,35,9.603960396039604,682,1
12,107,970,-480276.4355334644,199,42,9.065420560747663,673,1
13,109,970,-479137.3330739646,200,39,8.899082568807339,665,1
14,116,970,-478462.78437277715,210,41,8.362068965517242,665,1
15,110,970,-477450.64507276536,213,32,8.818181818181818,647,1
16,109,970,-477067.13143670984,210,36,8.899082568807339,638,1
17,109,970,-476558.164964603,218,33,8.899082568807339,636,1
18,113,970,-476085.5425605134,218,35,8.584070796460177,636,1
19,119,970,-475561.6827311716,233,37,8.15126050420168,618,1
20,118,970,-474608.9365230368,231,38,8.220338983050848,620,1
21,107,970,-475088.90723270096,236,27,9.065420560747663,614,1
22,116,970,-474152.17346624186,228,29,8.362068965517242,619,1
23,115,970,-473210.7626190061,246,32,8.434782608695652,597,1
24,118,970,-473503.6380940762,246,29,8.220338983050848,595,1
25,122,970,-472949.05529835855,246,35,7.950819672131147,601,1
26,120,970,-471880.6242093342,250,28,8.083333333333334,585,1
27,125,970,-471309.1406470502,256,35,7.76,588,1
28,112,970,-471343.7850603107,241,22,8.660714285714286,583,1
29,112,970,-472319.40437105903,248,25,8.660714285714286,572,1
30,125,970,-472538.2238165945,245,39,7.76,571,1
31,121,970,-471764.04806257004,269,31,8.016528925619834,557,1
32,116,970,-471302.34370622225,267,23,8.362068965517242,553,1
33,124,970,-470447.36290710844,251,37,7.82258064516129,556,1
34,115,970,-470982.3280481686,247,26,8.434782608695652,562,1
35,125,970,-470361.12684696366,235,37,7.76,553,1
36,129,970,-470104.7472912601,259,41,7.51937984496124,555,1
37,125,970,-471138.0253859605,251,35,7.76,535,1
38,121,970,-470852.0766364842,277,33,8.016528925619834,543,1
39,121,970,-468920.9331049591,269,32,8.016528925619834,531,1
40,119,970,-469583.618049804,252,30,8.15126050420168,540,1
41,135,970,-469507.16478095885,250,38,7.185185185185185,537,1
42,123,970,-470013.331662124,244,31,7.8861788617886175,544,1
