parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.44061626611419824,970,782
1,1,2,2,0.6353018259338067,782,502
2,2,3,3,0.6501576458985903,502,347
1,1,4,2,0.6563637258561219,782,34
4,2,5,3,0.5651294196016784,34,7
2,2,18,3,0.6347026048025358,502,8
0,0,24,1,0.5976563135889144,970,26
24,1,25,2,0.552395640047134,26,4
1,1,69,2,0.620387964658509,782,9
0,0,90,1,0.6349114594856049,970,27
1,1,100,2,0.6104047281363273,782,15
1,1,104,2,0.6121953494624279,782,20
0,0,107,1,0.6197304330456359,970,17
2,2,177,3,0.6312086925234376,502,21
1,1,188,2,0.6336637977035212,782,10
2,2,228,3,0.6566547302111649,502,12
1,1,243,2,0.6092379607875221,782,5
0,0,317,1,0.6230989763399435,970,15
2,2,601,3,0.6006071924957994,502,7
1,1,660,2,0.6188749793233469,782,33
1,1,872,2,0.6168041263101328,782,13
243,2,888,3,0.49450782992040637,5,5
0,0,894,1,0.619407493246337,970,12
1,1,955,2,0.6164114177335318,782,24
2,2,999,3,0.6144941095021507,502,7
2,2,1026,3,0.6083067107120129,502,5
1,1,1030,2,0.6385394811527026,782,23
0,0,1070,1,0.6317187749139275,970,12
1030,2,1293,3,0.5705781975678466,23,7
2,2,1334,3,0.6195219492580186,502,13
107,1,1339,2,0.4444673867923983,17,8
104,2,1389,3,0.5654863411503752,20,11
1,1,1409,2,0.6240071232469293,782,16
90,1,1553,2,0.44684247174592023,27,5
0,0,1612,1,0.6101693019258324,970,6
1409,2,1615,3,0.5269844203339408,16,3
2,2,1883,3,0.6400657799411714,502,8
1,1,1993,2,0.5791771015649784,782,11
0,0,2086,1,0.6060724809426179,970,21
660,2,2117,3,0.600379731751312,33,10
955,2,2200,3,0.5986529117428333,24,24
1,1,2255,2,0.6226652579276933,782,8
660,2,2272,3,0.599213850601373,33,18
1,1,2357,2,0.5835571437965813,782,3
2,2,2359,3,0.6618692815464584,502,13
90,1,2448,2,0.5366026639242212,27,8
24,1,2464,2,0.543441792082529,26,11
1030,2,2494,3,0.5679953120723531,23,12
2464,2,2540,3,0.5126839309756411,11,5
4,2,2567,3,0.5013399008847012,34,3
2255,2,2632,3,0.5513123144058588,8,7
2,2,2718,3,0.5994774437106407,502,8
1,1,2733,2,0.623919367165436,782,10
4,2,2735,3,0.5389509095925445,34,7
24,1,2753,2,0.5235629072686983,26,9
1070,1,2774,2,0.500833665146839,12,7
2,2,2785,3,0.5865057075477768,502,4
2448,2,2790,3,0.5173676470603464,8,8
2086,1,2805,2,0.34226285346061003,21,8
2,2,2832,3,0.6066732097290911,502,6
2805,2,2850,3,0.4840792673664536,8,6
100,2,2932,3,0.5742746734118525,15,10
0,0,3028,1,0.6235208845767343,970,11
894,1,3124,2,0.4503002465762258,12,4
1339,2,3144,3,0.4722157709481088,8,6
317,1,3164,2,0.3512111100582596,15,5
1409,2,3209,3,0.5302289239032422,16,7
3124,2,3223,3,0.4190332790365041,4,4
3164,2,3242,3,0.4422867064995063,5,4
1,1,3300,2,0.5714206683981888,782,2
3028,1,3302,2,0.501612357066856,11,11
3302,2,3303,3,0.5519049973535894,11,7
3300,2,3322,3,0.19228922516585967,2,2
2,2,3362,3,0.6002499052539513,502,6
107,1,3367,2,0.2727533035304297,17,5
3367,2,3368,3,0.4019068860267452,5,4
2,2,3383,3,0.6325630572701826,502,11
317,1,3406,2,0.4638280308675262,15,5
0,0,3450,1,0.6075015179929054,970,6
3450,1,3451,2,0.3571537268846256,6,5
2464,2,3473,3,0.5275548407203011,11,6
2774,2,3479,3,0.4878315821559781,7,7
3451,2,3496,3,0.4253683781953902,5,3
0,0,3572,1,0.5929665117857545,970,5
2,2,3603,3,0.6045978415756667,502,9
2733,2,3732,3,0.49258131484076495,10,4
1,1,3740,2,0.5869636308552526,782,9
2086,1,3778,2,0.28857536386503363,21,2
100,2,3831,3,0.4674666023036607,15,5
3778,2,3858,3,0.3601625107748427,2,2
1,1,3874,2,0.6220416234444489,782,4
3874,2,3875,3,0.4557393785091009,4,2
3572,1,3905,2,0.18400425065329865,5,4
3905,2,3906,3,0.39045772046882904,4,4
104,2,3910,3,0.5176508867282906,20,8
1612,1,3928,2,0.39097443791302844,6,3
872,2,3947,3,0.5487872852718516,13,12
4,2,3955,3,0.5772653824139333,34,8
0,0,3996,1,0.5929665117857545,970,2
3996,1,3997,2,0.32332622540790956,2,2
90,1,4022,2,0.5003749187228583,27,8
1409,2,4024,3,0.451428867027604,16,4
1993,2,4031,3,0.43442020258342434,11,6
188,2,4039,3,0.5499860677991545,10,10
69,2,4094,3,0.46646681953153507,9,3
2753,2,4108,3,0.49360763196706314,9,6
2,2,4112,3,0.6173733033558297,502,11
1,1,4170,2,0.6137133737938446,782,4
1,1,4212,2,0.6024261519897972,782,7
4212,2,4213,3,0.380563058390463,7,2
1,1,4215,2,0.6210379733453086,782,11
3740,2,4219,3,0.4467427943089573,9,6
0,0,4222,1,0.6327624738776418,970,8
1993,2,4246,3,0.3285129900840679,11,4
4215,2,4252,3,0.49219593768634834,11,5
90,1,4275,2,0.5056762184027833,27,4
1993,2,4302,3,0.3455359444446992,11,1
0,0,4309,1,0.619856674551027,970,10
2733,2,4333,3,0.44241217849347764,10,4
3740,2,4337,3,0.39486497697574663,9,3
90,1,4338,2,0.48585827704167905,27,2
4222,1,4355,2,0.42301745957977155,8,5
2086,1,4361,2,0.43774223627596925,21,11
1612,1,4369,2,0.38016080347961667,6,3
4369,2,4370,3,0.4111591678331357,3,3
4022,2,4372,3,0.4509065009504457,8,2
107,1,4374,2,0.408478964127167,17,4
4361,2,4380,3,0.5941427714509558,11,10
4215,2,4383,3,0.4505465044602427,11,2
3406,2,4386,3,0.40505888600741147,5,5
0,0,4391,1,0.6072355071455101,970,1
