parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.49835593474171863,365.0,0.2,0.05,970.0,365.0
0,1,0,160,0.6735704275808563,11.0,0.2,0.05,970.0,11.0
0,1,0,312,0.6444083352426722,9.0,0.2,0.05,970.0,9.0
0,1,0,114,0.6578842393228588,11.0,0.2,0.05,970.0,11.0
0,1,0,2182,0.6579746033301934,10.0,0.2,0.05,970.0,10.0
0,1,0,1551,0.6508846653253357,9.0,0.2,0.05,970.0,9.0
0,1,0,7,0.6474363763759994,12.0,0.2,0.05,970.0,12.0
0,1,0,288,0.6605890713032678,13.0,0.2,0.05,970.0,13.0
0,1,0,6400,0.6514883983997108,11.0,0.2,0.05,970.0,11.0
0,1,0,5068,0.6726774982939858,13.0,0.2,0.05,970.0,13.0
0,1,0,6355,0.6610825412040864,9.0,0.2,0.05,970.0,9.0
0,1,0,6949,0.6518839758722532,15.0,0.2,0.05,970.0,15.0
0,1,0,6938,0.6452714495917223,13.0,0.2,0.05,970.0,13.0
0,1,0,211,0.6876557005085651,15.0,0.2,0.05,970.0,15.0
0,1,0,400,0.6694326662741585,16.0,0.2,0.05,970.0,16.0
0,1,0,3876,0.6726027538253502,16.0,0.2,0.05,970.0,16.0
0,1,0,2480,0.6719966028932574,17.0,0.2,0.05,970.0,17.0
0,1,0,314,0.6851521265940066,19.0,0.2,0.05,970.0,19.0
0,1,0,425,0.629921431823471,5.0,0.2,0.05,970.0,5.0
0,1,0,6833,0.6517542225987604,8.0,0.2,0.05,970.0,8.0
0,1,0,10914,0.6232235357739798,5.0,0.2,0.05,970.0,5.0
0,1,0,11525,0.684405218699245,15.0,0.2,0.05,970.0,15.0
0,1,0,15004,0.65025536254014,7.0,0.2,0.05,970.0,7.0
0,1,0,3284,0.6797745871973176,9.0,0.2,0.05,970.0,9.0
0,1,0,20414,0.6382818314137759,6.0,0.2,0.05,970.0,6.0
0,1,0,11367,0.6582593214488418,10.0,0.2,0.05,970.0,10.0
0,1,0,6638,0.6805027384839143,11.0,0.2,0.05,970.0,11.0
0,1,0,28550,0.6439633566042045,5.0,0.2,0.05,970.0,5.0
0,1,0,2238,0.674803047653537,9.0,0.2,0.05,970.0,9.0
0,1,0,29835,0.6412769876779171,7.0,0.2,0.05,970.0,7.0
0,1,0,29917,0.672729965514652,8.0,0.2,0.05,970.0,8.0
0,1,0,15966,0.6821247587846437,19.0,0.2,0.05,970.0,19.0
0,1,0,30178,0.6353358000329655,4.0,0.2,0.05,970.0,4.0
0,1,0,21252,0.6545672053295614,9.0,0.2,0.05,970.0,9.0
0,1,0,9,0.652790506734728,7.0,0.2,0.05,970.0,7.0
0,1,0,21985,0.6828319526618384,8.0,0.2,0.05,970.0,8.0
0,1,0,31983,0.6401728342842345,8.0,0.2,0.05,970.0,8.0
0,1,0,18645,0.6233347155812464,10.0,0.2,0.05,970.0,10.0
0,1,0,22325,0.6403416035529136,11.0,0.2,0.05,970.0,11.0
0,1,0,32225,0.6302010837424745,8.0,0.2,0.05,970.0,8.0
0,1,0,10601,0.6607138119028515,10.0,0.2,0.05,970.0,10.0
0,1,0,27339,0.6501238830899195,7.0,0.2,0.05,970.0,7.0
0,1,0,31940,0.6345109092844954,4.0,0.2,0.05,970.0,4.0
0,1,0,181,0.6485573943125514,5.0,0.2,0.05,970.0,5.0
0,1,0,6385,0.6605901085707381,8.0,0.2,0.05,970.0,8.0
0,1,0,4337,0.6699789716456074,6.0,0.2,0.05,970.0,6.0
0,1,0,22809,0.6387085015350386,6.0,0.2,0.05,970.0,6.0
0,1,0,266,0.6664538675407474,7.0,0.2,0.05,970.0,7.0
0,1,0,25263,0.6348888596706597,10.0,0.2,0.05,970.0,10.0
0,1,0,12429,0.6435114964219582,10.0,0.2,0.05,970.0,10.0
0,1,0,15013,0.6702924484560726,14.0,0.2,0.05,970.0,14.0
0,1,0,16765,0.6689741388443553,7.0,0.2,0.05,970.0,7.0
0,1,0,21817,0.6589085483116557,7.0,0.2,0.05,970.0,7.0
0,1,0,32799,0.6588487170366107,3.0,0.2,0.05,970.0,3.0
0,1,0,17048,0.6768358887205714,8.0,0.2,0.05,970.0,8.0
0,1,0,33375,0.6524297758459681,2.0,0.2,0.05,970.0,2.0
0,1,0,35,0.6405574959175299,8.0,0.2,0.05,970.0,8.0
0,1,0,28527,0.6480900432139363,3.0,0.2,0.05,970.0,3.0
0,1,0,33380,0.6338930489410362,4.0,0.2,0.05,970.0,4.0
0,1,0,15944,0.6493604590823077,14.0,0.2,0.05,970.0,14.0
0,1,0,15637,0.6734308695031952,11.0,0.2,0.05,970.0,11.0
0,1,0,26376,0.6509147854740291,7.0,0.2,0.05,970.0,7.0
0,1,0,10060,0.65041844469926,3.0,0.2,0.05,970.0,3.0
0,1,0,22882,0.6629800882613542,6.0,0.2,0.05,970.0,6.0
0,1,0,32513,0.6488245101071343,6.0,0.2,0.05,970.0,6.0
0,1,0,33079,0.627971204670827,2.0,0.2,0.05,970.0,2.0
0,1,0,18892,0.6393837933092479,3.0,0.2,0.05,970.0,3.0
0,1,0,33632,0.6411962027033438,3.0,0.2,0.05,970.0,3.0
0,1,0,33695,0.6439008464002061,4.0,0.2,0.05,970.0,4.0
0,1,0,32145,0.6449017262849149,5.0,0.2,0.05,970.0,5.0
0,1,0,33740,0.6214521812217464,4.0,0.2,0.05,970.0,4.0
1,2,6938,7940,0.6203644313799519,8.0,0.2,0.05,13.0,8.0
1,2,6938,33310,0.5936043100384366,4.0,0.2,0.05,13.0,4.0
1,2,6938,33831,0.5281399205167762,13.0,0.2,0.05,13.0,1.0
1,2,1,2,0.7331054314248906,10.0,0.2,0.05,365.0,10.0
1,2,1,262,0.6799647763106424,11.0,0.2,0.05,365.0,11.0
1,2,1,311,0.7305371727230212,7.0,0.2,0.05,365.0,7.0
1,2,1,855,0.6912868048997427,10.0,0.2,0.05,365.0,10.0
1,2,1,908,0.6916340139931573,7.0,0.2,0.05,365.0,7.0
1,2,1,1147,0.7189712815600492,14.0,0.2,0.05,365.0,14.0
1,2,1,1259,0.7079420924946652,6.0,0.2,0.05,365.0,6.0
1,2,1,1414,0.6972356538838104,4.0,0.2,0.05,365.0,4.0
1,2,1,1561,0.6968431466553646,12.0,0.2,0.05,365.0,12.0
1,2,1,1767,0.7096163234696179,13.0,0.2,0.05,365.0,13.0
1,2,1,1780,0.6812302887951536,3.0,0.2,0.05,365.0,3.0
1,2,1,2551,0.6926015028198511,6.0,0.2,0.05,365.0,6.0
1,2,1,3300,0.6858961195309686,4.0,0.2,0.05,365.0,4.0
1,2,1,3513,0.7088989247874945,8.0,0.2,0.05,365.0,8.0
1,2,1,4527,0.7025734391848739,4.0,0.2,0.05,365.0,4.0
1,2,1,4563,0.7140964406818926,6.0,0.2,0.05,365.0,6.0
1,2,1,5904,0.6639609178893762,5.0,0.2,0.05,365.0,5.0
1,2,1,9146,0.7003322468882253,10.0,0.2,0.05,365.0,10.0
1,2,1,11300,0.7035321152216809,8.0,0.2,0.05,365.0,8.0
1,2,1,13963,0.704626534166148,4.0,0.2,0.05,365.0,4.0
1,2,1,14613,0.6866490468194648,5.0,0.2,0.05,365.0,5.0
1,2,1,14738,0.7048112854076319,6.0,0.2,0.05,365.0,6.0
1,2,1,15735,0.7036422059145246,7.0,0.2,0.05,365.0,7.0
1,2,1,18801,0.6870247822223091,5.0,0.2,0.05,365.0,5.0
1,2,1,22637,0.7164818282148033,6.0,0.2,0.05,365.0,6.0
1,2,1,22677,0.6942636765261211,5.0,0.2,0.05,365.0,5.0
1,2,1,22974,0.7108617705410468,6.0,0.2,0.05,365.0,6.0
1,2,1,23747,0.6783502602429238,9.0,0.2,0.05,365.0,9.0
1,2,1,24046,0.6959497698189439,5.0,0.2,0.05,365.0,5.0
1,2,1,26835,0.7227793670492224,8.0,0.2,0.05,365.0,8.0
1,2,1,27107,0.6985518090259841,8.0,0.2,0.05,365.0,8.0
1,2,1,27805,0.6715027808042774,4.0,0.2,0.05,365.0,4.0
1,2,1,28861,0.6943003579207963,3.0,0.2,0.05,365.0,3.0
1,2,1,29626,0.6929090242133794,3.0,0.2,0.05,365.0,3.0
1,2,1,30344,0.7264933138170958,7.0,0.2,0.05,365.0,7.0
1,2,1,30598,0.6886137855600808,6.0,0.2,0.05,365.0,6.0
1,2,1,30780,0.6812976959358235,4.0,0.2,0.05,365.0,4.0
1,2,1,31061,0.706434680551613,5.0,0.2,0.05,365.0,5.0
1,2,1,31476,0.708867637428233,7.0,0.2,0.05,365.0,7.0
1,2,1,31501,0.6712231335786272,6.0,0.2,0.05,365.0,6.0
1,2,1,31704,0.6838958011106854,2.0,0.2,0.05,365.0,2.0
1,2,1,31763,0.6580172708105868,2.0,0.2,0.05,365.0,2.0
1,2,1,31844,0.6849281810791326,8.0,0.2,0.05,365.0,8.0
1,2,1,32205,0.6593175293292606,4.0,0.2,0.05,365.0,4.0
1,2,1,32291,0.696459334686158,3.0,0.2,0.05,365.0,3.0
1,2,1,32451,0.700069873800823,9.0,0.2,0.05,365.0,9.0
1,2,1,32528,0.686722922827371,2.0,0.2,0.05,365.0,2.0
