parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,71,0.6521521472647075,0.5984586430562996,0.024850751455654952,0.6514883983997108,0.49835593474171863,0.6876557005085651,0.2,0.05
1,2,261,0.6001516287253617,0.613594922640649,0.07276176248642419,0.5955641868294531,0.36004008593531306,0.7331054314248906,0.2,0.05
