depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.005,0.1,0.1,0,4.956089219634986,0.0,1
3,0.005,0.1,0.1,1,4.39426272692105,0.6090408579708024,40
3,0.005,0.1,0.1,2,4.2267889779572405,0.618866186549817,144
