node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.963309606114708,775,1490,0.5201342281879194,0.1,2.0,175,970,0,,"[1,37,18,64,30,130,68,35,16,395,348,503,103,125,50,759,113,1891,2149,115,1366,837,2421,93,5,14,1758,3526,3455,1988,2197,2087,3505,209,1766,1967,3889,3728,3828,3962]",40
1,5.148184267523253,705,1490,0.4731543624161073,0.1,2.0,175,486,1,0.0,"[2,43,87,224,316,343,486,495,554,619,862,1241,1531,1772,1775,2346,2452,2479,2708,2838,3107,3251,3358,3445,3485,3615,3669,3761,3769,3784,3806,3884,4006]",33
2,5.418239727990647,859,1490,0.5765100671140939,0.1,2.0,175,216,2,1.0,,0
5,4.840051530666791,116,1490,0.0778523489932885,0.1,2.0,175,11,1,0.0,"[3489,3994]",2
14,5.006726716602256,127,1490,0.085234899328859,0.1,2.0,175,19,1,0.0,"[3515,3726,3735,3974,4009,4013]",6
16,5.5220272261865855,56,1490,0.0375838926174496,0.1,2.0,175,12,1,0.0,"[598,2440]",2
18,5.281517135307713,48,1490,0.0322147651006711,0.1,2.0,175,8,1,0.0,"[62,3940,3960]",3
30,4.980972268701495,94,1490,0.0630872483221476,0.1,2.0,175,18,1,0.0,"[83,3389,3812,3946]",4
35,5.188049529847009,51,1490,0.034228187919463,0.1,2.0,175,10,1,0.0,"[368,3971,4011,4014]",4
37,4.546365981545043,175,1490,0.1174496644295302,0.1,2.0,175,26,1,0.0,"[41,112,4018]",3
41,4.748564971822359,208,1490,0.1395973154362416,0.1,2.0,175,17,2,37.0,,0
43,4.862722060184222,166,1490,0.1114093959731543,0.1,2.0,175,9,2,1.0,,0
50,4.14921100085313,81,1490,0.0543624161073825,0.1,2.0,175,19,1,0.0,"[1757,3493,3869,3995]",4
62,5.236174197800037,73,1490,0.048993288590604,0.1,2.0,175,3,2,18.0,,0
64,4.750954146197438,102,1490,0.0684563758389261,0.1,2.0,175,16,1,0.0,"[65,2454,3794,3953]",4
65,4.949559393569156,104,1490,0.0697986577181208,0.1,2.0,175,6,2,64.0,,0
68,6.051458478431633,37,1490,0.0248322147651006,0.1,2.0,175,13,1,0.0,"[331,3785]",2
83,4.037862438557405,129,1490,0.0865771812080536,0.1,2.0,175,10,2,30.0,,0
87,4.907284002762326,173,1490,0.1161073825503355,0.1,2.0,175,14,2,1.0,,0
93,4.90434692790818,147,1490,0.0986577181208053,0.1,2.0,175,26,1,0.0,"[3467,3572,3942,4008]",4
103,4.735930348027603,138,1490,0.0926174496644295,0.1,2.0,175,24,1,0.0,"[1296,2835,3878,4007]",4
112,4.708009443196668,82,1490,0.0550335570469798,0.1,2.0,175,8,2,37.0,,0
113,4.753822156060605,142,1490,0.0953020134228188,0.1,2.0,175,11,1,0.0,[1919],1
115,4.640164882282648,59,1490,0.0395973154362416,0.1,2.0,175,17,1,0.0,"[3121,3979,3991,3993]",4
125,5.214394784161831,67,1490,0.0449664429530201,0.1,2.0,175,9,1,0.0,[1345],1
130,4.725903872521245,165,1490,0.110738255033557,0.1,2.0,175,20,1,0.0,"[131,3130,3508]",3
131,4.907796207680906,162,1490,0.1087248322147651,0.1,2.0,175,10,2,130.0,,0
209,5.688609697291351,64,1490,0.0429530201342281,0.1,2.0,175,8,1,0.0,"[3821,3998,4010]",3
224,4.964204183115014,154,1490,0.1033557046979865,0.1,2.0,175,11,2,1.0,,0
316,4.283178220174368,68,1490,0.0456375838926174,0.1,2.0,175,4,2,1.0,,0
331,4.72876342561843,133,1490,0.0892617449664429,0.1,2.0,175,8,2,68.0,,0
343,4.506811286810036,154,1490,0.1033557046979865,0.1,2.0,175,14,2,1.0,,0
348,5.411763354672397,85,1490,0.0570469798657718,0.1,2.0,175,17,1,0.0,[754],1
368,5.038620176456259,71,1490,0.0476510067114094,0.1,2.0,175,4,2,35.0,,0
395,5.419351147693612,61,1490,0.0409395973154362,0.1,2.0,175,22,1,0.0,"[616,757,2434,3950]",4
486,4.510081174849304,221,1490,0.1483221476510067,0.1,2.0,175,17,2,1.0,,0
495,5.270310868639818,144,1490,0.0966442953020134,0.1,2.0,175,6,2,1.0,,0
503,5.441395152278768,86,1490,0.0577181208053691,0.1,2.0,175,8,1,0.0,"[778,4003,4015]",3
554,4.765062186005511,260,1490,0.174496644295302,0.1,2.0,175,19,2,1.0,,0
598,4.995108119172333,157,1490,0.1053691275167785,0.1,2.0,175,9,2,16.0,,0
616,4.822805893386846,159,1490,0.1067114093959731,0.1,2.0,175,11,2,395.0,,0
619,4.739705960703737,152,1490,0.1020134228187919,0.1,2.0,175,13,2,1.0,,0
754,4.699642075270185,210,1490,0.1409395973154362,0.1,2.0,175,17,2,348.0,,0
757,4.983415389994287,128,1490,0.0859060402684563,0.1,2.0,175,5,2,395.0,,0
759,5.389027506322244,106,1490,0.0711409395973154,0.1,2.0,175,14,1,0.0,"[1778,3898,4005,4017]",4
778,5.28387916454964,44,1490,0.0295302013422818,0.1,2.0,175,4,2,503.0,,0
837,5.559546055850914,86,1490,0.0577181208053691,0.1,2.0,175,8,1,0.0,"[3305,3973,4016]",3
862,4.799103829958931,97,1490,0.0651006711409395,0.1,2.0,175,6,2,1.0,,0
1241,4.728592748926691,125,1490,0.0838926174496644,0.1,2.0,175,8,2,1.0,,0
1296,4.991324229880628,135,1490,0.0906040268456375,0.1,2.0,175,15,2,103.0,,0
1345,4.632434665821092,106,1490,0.0711409395973154,0.1,2.0,175,9,2,125.0,,0
1366,5.155749458328206,78,1490,0.0523489932885906,0.1,2.0,175,11,1,0.0,"[3195,3934]",2
1531,5.147090013282435,136,1490,0.0912751677852349,0.1,2.0,175,10,2,1.0,,0
1757,5.14670240510026,143,1490,0.0959731543624161,0.1,2.0,175,7,2,50.0,,0
1758,5.008265077666405,87,1490,0.0583892617449664,0.1,2.0,175,10,1,0.0,"[3520,3941,4019]",3
1766,4.857461560148355,42,1490,0.0281879194630872,0.1,2.0,175,7,1,0.0,"[3841,3846]",2
1772,4.888683160023836,159,1490,0.1067114093959731,0.1,2.0,175,11,2,1.0,,0
1775,5.202495899576275,108,1490,0.07248322147651,0.1,2.0,175,6,2,1.0,,0
1778,5.204981797393293,108,1490,0.07248322147651,0.1,2.0,175,7,2,759.0,,0
1891,5.261750846027876,40,1490,0.0268456375838926,0.1,2.0,175,11,1,0.0,"[1973,3723]",2
1919,5.402324537551372,91,1490,0.0610738255033557,0.1,2.0,175,11,2,113.0,,0
1967,5.516043297387936,56,1490,0.0375838926174496,0.1,2.0,175,8,1,0.0,"[3862,3932,3989,4001]",4
1973,4.341671637481005,120,1490,0.0805369127516778,0.1,2.0,175,8,2,1891.0,,0
1988,5.018582986735995,73,1490,0.048993288590604,0.1,2.0,175,5,1,0.0,[3587],1
