node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,5.212099115619259,922,1490,0.6187919463087248,0.02,2.0,155,970,0,,"[1,130,126,298,1382,53,2071,859,2066,902,6,5027,4990,4934,6275,5584,1962,335,10591,3153,5198,1257,12946,15300,1138,36,16333,81,4880,13098,17045,10364,13203,17367,61,17581,6716,7854,399,17475,17301,17043,4799,2732,16703,6002,5809,18500,17907,141,18391,15498,11666,18797,5591,18306,18851,12136,18941,13907,5038,5631,17029,19023,10128,19155,16826,17261,19206,11238,16079,14863,17963,19243]",74
1,4.743991488589473,404,1490,0.2711409395973154,0.02,2.0,155,356,1,0.0,"[2,63,65,119,231,244,295,445,447,501,1038,1233,1431,1719,1890,2037,2500,2901,2903,3624,3768,5057,7372,8233,9013,9322,11601,12364,13695,13970,14127,15370,15672,15887,15992,16452,17405,17498,17604,18054,18110,18151,18211,18232,18304,18463,18616,18757,19011,19119,19152,19160,19187,19242,19245,19261,19268,19270,19272,19277,19327,19338,19359]",63
2,4.823764789974328,271,1490,0.1818791946308725,0.02,2.0,155,53,2,1.0,,0
3624,3.501713484314728,51,1490,0.034228187919463,0.02,2.0,155,4,2,1.0,,0
126,4.045964914080659,40,1490,0.0268456375838926,0.02,2.0,155,21,1,0.0,"[500,2232,13453,17365]",4
65,3.9104517974480872,90,1490,0.0604026845637583,0.02,2.0,155,9,2,1.0,,0
1431,3.1196816413984907,65,1490,0.0436241610738255,0.02,2.0,155,7,2,1.0,,0
3153,4.80309220677393,9,1490,0.0060402684563758,0.02,2.0,155,11,1,0.0,"[12101,16649,19146,19259,19319]",5
130,3.822951077952239,73,1490,0.048993288590604,0.02,2.0,155,18,1,0.0,"[140,18627,18979,19357]",4
1719,3.4434082586755554,58,1490,0.0389261744966442,0.02,2.0,155,4,2,1.0,,0
3274,3.5689036140337995,75,1490,0.0503355704697986,0.02,2.0,155,12,2,2066.0,,0
141,3.751792672251968,47,1490,0.0315436241610738,0.02,2.0,155,9,1,0.0,"[18609,18928,19213,19337,19339]",5
2901,3.60304508344502,39,1490,0.0261744966442953,0.02,2.0,155,5,2,1.0,,0
1038,3.5887787174911434,82,1490,0.0550335570469798,0.02,2.0,155,9,2,1.0,,0
2136,4.245979272667766,140,1490,0.0939597315436241,0.02,2.0,155,15,2,2071.0,,0
298,4.130762998715391,89,1490,0.059731543624161,0.02,2.0,155,22,1,0.0,"[744,785,18499,19051,19082,19197,19300,19312]",8
785,3.8641260543175617,59,1490,0.0395973154362416,0.02,2.0,155,7,2,298.0,,0
1890,4.253192805995327,117,1490,0.0785234899328859,0.02,2.0,155,7,2,1.0,,0
119,3.310843217887995,27,1490,0.0181208053691275,0.02,2.0,155,2,2,1.0,,0
744,4.045221975908186,56,1490,0.0375838926174496,0.02,2.0,155,3,2,298.0,,0
81,4.108934912519247,92,1490,0.061744966442953,0.02,2.0,155,23,1,0.0,"[16533,16817,17589,17929,18658,19280,19331,19334]",8
244,3.7469616478982775,52,1490,0.0348993288590604,0.02,2.0,155,7,2,1.0,,0
1962,3.8766764733978376,39,1490,0.0261744966442953,0.02,2.0,155,12,1,0.0,"[8828,19104,19172,19211,19354]",5
2903,3.5473878240943426,99,1490,0.0664429530201342,0.02,2.0,155,16,2,1.0,,0
295,3.72879566103792,64,1490,0.0429530201342281,0.02,2.0,155,5,2,1.0,,0
3793,4.122941927873558,75,1490,0.0503355704697986,0.02,2.0,155,6,2,902.0,,0
53,3.710666072342961,42,1490,0.0281879194630872,0.02,2.0,155,15,1,0.0,"[1760,15961,18237,19311,19318]",5
501,4.053998287751606,131,1490,0.0879194630872483,0.02,2.0,155,16,2,1.0,,0
1233,4.120420286919207,51,1490,0.034228187919463,0.02,2.0,155,4,2,1.0,,0
2037,4.110278807676598,79,1490,0.0530201342281879,0.02,2.0,155,6,2,1.0,,0
140,3.919759530914372,90,1490,0.0604026845637583,0.02,2.0,155,13,2,130.0,,0
6,3.391599290286761,61,1490,0.0409395973154362,0.02,2.0,155,14,1,0.0,"[4586,13975,18727,19120,19285,19299,19309,19316]",8
447,3.388791932924113,73,1490,0.048993288590604,0.02,2.0,155,10,2,1.0,,0
2500,3.434556697885258,71,1490,0.0476510067114094,0.02,2.0,155,10,2,1.0,,0
2732,3.9452516192489577,50,1490,0.0335570469798657,0.02,2.0,155,9,1,0.0,"[18200,18725,18922,19269]",4
1257,3.741159420858792,49,1490,0.0328859060402684,0.02,2.0,155,11,1,0.0,"[13725,19166,19296,19326]",4
3768,4.060303421426068,98,1490,0.0657718120805369,0.02,2.0,155,7,2,1.0,,0
4880,3.686481575779899,71,1490,0.0476510067114094,0.02,2.0,155,13,1,0.0,"[16568,18010,19062,19289]",4
61,3.621667118269484,25,1490,0.0167785234899328,0.02,2.0,155,8,1,0.0,"[17389,19305,19325,19328,19352]",5
335,3.4675954272427405,30,1490,0.0201342281879194,0.02,2.0,155,6,1,0.0,"[9705,19307]",2
445,3.850382741705983,78,1490,0.0523489932885906,0.02,2.0,155,6,2,1.0,,0
1382,3.711447601667021,52,1490,0.0348993288590604,0.02,2.0,155,18,1,0.0,"[1383,3333,3444,14213,17860,19271]",6
3333,3.622119082983361,59,1490,0.0395973154362416,0.02,2.0,155,6,2,1382.0,,0
399,4.182606199845524,19,1490,0.0127516778523489,0.02,2.0,155,4,1,0.0,"[17876,19342]",2
3444,3.831263417476644,53,1490,0.0355704697986577,0.02,2.0,155,4,2,1382.0,,0
63,3.546240149293726,55,1490,0.0369127516778523,0.02,2.0,155,6,2,1.0,,0
902,3.172187702636537,21,1490,0.0140939597315436,0.02,2.0,155,15,1,0.0,"[3793,14431,15852,18290,19360]",5
1383,3.870622674716303,43,1490,0.0288590604026845,0.02,2.0,155,3,2,1382.0,,0
231,3.270858696907228,81,1490,0.0543624161073825,0.02,2.0,155,16,2,1.0,,0
2071,4.03238257559724,70,1490,0.046979865771812,0.02,2.0,155,20,1,0.0,"[2136,16091,19279,19301]",4
36,3.5838997991065504,46,1490,0.0308724832214765,0.02,2.0,155,9,1,0.0,"[16402,19050,19288]",3
1138,3.6278045360706144,49,1490,0.0328859060402684,0.02,2.0,155,7,1,0.0,"[16048,19233,19344]",3
1760,4.104008163258816,74,1490,0.0496644295302013,0.02,2.0,155,7,2,53.0,,0
4799,4.222165201893158,1,1490,0.0006711409395973,0.02,2.0,155,2,1,0.0,[18191],1
2466,3.4331261362225147,46,1490,0.0308724832214765,0.02,2.0,155,5,2,859.0,,0
500,3.5661035161723182,53,1490,0.0355704697986577,0.02,2.0,155,4,2,126.0,,0
2232,3.5785359962572376,63,1490,0.0422818791946308,0.02,2.0,155,6,2,126.0,,0
859,3.6222124662303696,61,1490,0.0409395973154362,0.02,2.0,155,12,1,0.0,"[2466,18112,18813]",3
4586,4.300011534153184,81,1490,0.0543624161073825,0.02,2.0,155,4,2,6.0,,0
2066,4.123108993419397,58,1490,0.0389261744966442,0.02,2.0,155,14,1,0.0,"[3274,15214]",2
4934,4.10681602049467,22,1490,0.0147651006711409,0.02,2.0,155,6,1,0.0,[7354],1
4990,3.876414210197002,28,1490,0.0187919463087248,0.02,2.0,155,4,1,0.0,[6332],1
5027,4.252636946947613,36,1490,0.0241610738255033,0.02,2.0,155,18,1,0.0,"[5117,9199,19200,19260,19263,19287,19306,19321,19356]",9
5038,3.61286743656838,47,1490,0.0315436241610738,0.02,2.0,155,5,1,0.0,"[18998,19101]",2
5057,3.3258388311446336,37,1490,0.0248322147651006,0.02,2.0,155,6,2,1.0,,0
5117,3.6433200200146936,53,1490,0.0355704697986577,0.02,2.0,155,3,2,5027.0,,0
5198,3.502211741399573,60,1490,0.0402684563758389,0.02,2.0,155,13,1,0.0,"[13251,18603,19217]",3
5584,4.076472045479272,23,1490,0.0154362416107382,0.02,2.0,155,9,1,0.0,"[8260,19276,19349]",3
5591,4.001959033111197,37,1490,0.0248322147651006,0.02,2.0,155,5,1,0.0,"[18828,19298]",2
5631,5.93460943730628,2,1490,0.0013422818791946,0.02,2.0,155,4,1,0.0,"[19002,19134]",2
5809,3.989779371985525,67,1490,0.0449664429530201,0.02,2.0,155,10,1,0.0,"[18445,19147,19283,19292,19303,19351]",6
6002,3.4595219889267805,26,1490,0.0174496644295302,0.02,2.0,155,6,1,0.0,"[18308,19335,19340]",3
6275,3.8922689251493146,35,1490,0.023489932885906,0.02,2.0,155,17,1,0.0,"[8007,14697,18590,19250,19315,19345,19353,19355]",8
6332,3.7778666674010175,50,1490,0.0335570469798657,0.02,2.0,155,4,2,4990.0,,0
6716,3.27369301215102,41,1490,0.0275167785234899,0.02,2.0,155,7,1,0.0,"[17690,19258,19265,19267]",4
7354,3.6316581965976114,55,1490,0.0369127516778523,0.02,2.0,155,6,2,4934.0,,0
7372,4.146941396618278,62,1490,0.0416107382550335,0.02,2.0,155,4,2,1.0,,0
7854,3.758841429584856,53,1490,0.0355704697986577,0.02,2.0,155,14,1,0.0,"[17790,18872,19184,19290]",4
8007,3.5741111851551524,50,1490,0.0335570469798657,0.02,2.0,155,4,2,6275.0,,0
8233,3.669340131238904,55,1490,0.0369127516778523,0.02,2.0,155,9,2,1.0,,0
8260,3.425329112191433,59,1490,0.0395973154362416,0.02,2.0,155,7,2,5584.0,,0
8828,3.953742053857444,50,1490,0.0335570469798657,0.02,2.0,155,4,2,1962.0,,0
