iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,164,970,-434422.0632761346,0,0,5.914634146341464,148,1
1,238,970,-433479.8108828554,327,115,4.07563025210084,146,1
2,255,970,-432545.3438456614,323,100,3.803921568627451,149,1
3,260,970,-431477.70962156693,301,91,3.730769230769231,137,1
4,266,970,-431740.49337460974,294,86,3.6466165413533833,140,1
5,274,970,-431587.3192529354,302,90,3.54014598540146,138,1
6,269,970,-431956.627835134,304,84,3.6059479553903344,136,1
7,277,970,-431218.7877756164,290,100,3.5018050541516246,136,1
8,287,970,-430181.01860791264,297,97,3.3797909407665507,134,1
9,269,970,-431346.4979832844,296,86,3.6059479553903344,130,1
10,281,970,-430503.3338755816,300,98,3.4519572953736657,134,1
11,279,970,-431391.28350889706,290,100,3.4767025089605736,131,1
12,275,970,-430926.422957946,284,97,3.5272727272727273,130,1
13,283,970,-430401.9976654593,279,109,3.4275618374558303,131,1
14,276,970,-431815.98011640715,270,90,3.5144927536231885,127,1
15,281,970,-430972.83527324395,281,91,3.4519572953736657,130,1
16,282,970,-431255.67557004176,289,93,3.4397163120567376,128,1
17,284,970,-431009.61252520414,283,85,3.415492957746479,130,1
18,288,970,-430497.0021326133,277,96,3.3680555555555554,124,1
19,286,970,-431080.737539507,286,85,3.3916083916083917,129,1
20,292,970,-431339.0020186599,300,97,3.3219178082191783,122,1
21,289,970,-430514.6298447293,272,96,3.356401384083045,126,1
22,288,970,-430712.6602998747,278,94,3.3680555555555554,122,1
23,290,970,-430026.851826378,289,102,3.3448275862068964,115,1
24,291,970,-430547.246718237,297,104,3.3333333333333335,122,1
25,296,970,-430588.28083182225,311,105,3.277027027027027,119,1
26,296,970,-430323.561157717,298,102,3.277027027027027,115,1
27,295,970,-430539.52354204876,299,96,3.288135593220339,118,1
28,287,970,-431424.51752870856,296,95,3.3797909407665507,120,1
29,289,970,-429825.9358561162,288,93,3.356401384083045,115,1
30,290,970,-430877.572908312,280,101,3.3448275862068964,119,1
31,298,970,-430259.93992627575,281,100,3.2550335570469797,117,1
32,295,970,-430350.838245317,302,96,3.288135593220339,114,1
33,291,970,-429570.18606028426,297,93,3.3333333333333335,114,1
34,293,970,-430488.07975823013,288,98,3.310580204778157,112,1
35,293,970,-430225.49890778883,302,97,3.310580204778157,112,1
36,285,970,-430826.41808847274,293,92,3.4035087719298245,112,1
37,286,970,-431096.94017587113,301,91,3.3916083916083917,106,1
38,290,970,-430303.0088376007,288,96,3.3448275862068964,111,1
39,293,970,-430754.1495219101,301,87,3.310580204778157,109,1
40,294,970,-431043.0370600396,300,97,3.2993197278911564,108,1
41,290,970,-430299.94548225636,295,86,3.3448275862068964,112,1
42,285,970,-431373.3135123978,292,91,3.4035087719298245,110,1
43,295,970,-431033.1946392159,287,86,3.288135593220339,109,1
44,295,970,-429600.620840533,282,82,3.288135593220339,108,1
45,286,970,-430846.706167488,277,79,3.3916083916083917,108,1
46,293,970,-430384.5165356731,290,83,3.310580204778157,101,1
47,302,970,-429487.6657331539,317,101,3.2119205298013247,103,1
48,294,970,-429012.4710880628,298,86,3.2993197278911564,100,1
49,296,970,-430290.7375461782,279,95,3.277027027027027,103,1
50,291,970,-430249.6026179004,284,96,3.3333333333333335,100,1
51,292,970,-430667.87599145574,271,91,3.3219178082191783,103,1
52,302,970,-431013.2798873678,287,102,3.2119205298013247,106,1
53,298,970,-430552.5485350575,280,85,3.2550335570469797,100,1
54,292,970,-430446.9755980859,270,82,3.3219178082191783,100,1
55,294,970,-429142.6564690506,270,85,3.2993197278911564,94,1
56,291,970,-429241.23466636316,292,92,3.3333333333333335,98,1
57,303,970,-429643.2454898161,288,88,3.201320132013201,99,1
58,295,970,-430305.047034512,288,75,3.288135593220339,94,1
59,304,970,-429209.29538230604,288,93,3.1907894736842106,90,1
60,293,970,-429230.6151044698,288,81,3.310580204778157,95,1
61,292,970,-430014.3077124846,263,82,3.3219178082191783,95,1
62,297,970,-429220.360662155,284,93,3.265993265993266,92,1
63,299,970,-429120.46789911063,287,90,3.2441471571906355,89,1
64,292,970,-428650.74229639565,274,74,3.3219178082191783,91,1
65,301,970,-428753.4310143935,296,96,3.222591362126246,89,1
66,302,970,-428410.85500448605,312,92,3.2119205298013247,97,1
67,304,970,-428851.6329346358,288,91,3.1907894736842106,92,1
68,292,970,-429326.6850661585,291,89,3.3219178082191783,92,1
69,296,970,-429881.23880791897,284,90,3.277027027027027,97,1
70,306,970,-429095.60201868863,292,87,3.1699346405228757,90,1
71,302,970,-428586.4586482156,298,85,3.2119205298013247,90,1
72,303,970,-428531.52663852944,289,87,3.201320132013201,89,1
73,302,970,-427895.76879191765,297,99,3.2119205298013247,80,1
74,294,970,-429421.58689584385,294,85,3.2993197278911564,86,1
75,288,970,-429079.36180120386,302,82,3.3680555555555554,85,1
76,298,970,-429380.5121762199,281,88,3.2550335570469797,90,1
77,298,970,-429066.79996930825,288,94,3.2550335570469797,86,1
78,304,970,-428599.76792991837,286,91,3.1907894736842106,86,1
79,294,970,-428176.67022559256,283,82,3.2993197278911564,87,1
80,294,970,-427713.76943024417,275,85,3.2993197278911564,85,1
81,301,970,-427469.1818403903,276,101,3.222591362126246,88,1
82,299,970,-428859.6384486723,278,94,3.2441471571906355,85,1
83,295,970,-428389.4662482028,299,94,3.288135593220339,83,1
84,296,970,-428372.0043363598,292,97,3.277027027027027,81,1
85,293,970,-429715.9297499186,291,93,3.310580204778157,90,1
86,285,970,-429833.12340280344,280,88,3.4035087719298245,84,1
87,287,970,-429348.02955216507,279,93,3.3797909407665507,85,1
88,301,970,-429108.6154280973,285,101,3.222591362126246,81,1
89,293,970,-429071.71838828,299,92,3.310580204778157,80,1
90,287,970,-429533.5881609865,294,81,3.3797909407665507,80,1
91,296,970,-428832.1667566246,291,99,3.277027027027027,88,1
92,292,970,-428159.6372771584,287,87,3.3219178082191783,83,1
93,295,970,-428570.9534413342,294,95,3.288135593220339,78,1
94,293,970,-428935.9197582108,295,89,3.310580204778157,80,1
95,296,970,-428697.52039875323,287,92,3.277027027027027,78,1
96,289,970,-429143.3657121412,287,84,3.356401384083045,75,1
97,307,970,-427335.5526533179,302,103,3.1596091205211727,76,1
98,294,970,-428075.5193358712,290,88,3.2993197278911564,73,1
99,293,970,-427799.82459128083,261,77,3.310580204778157,79,1
100,294,970,-427856.9773620163,294,91,3.2993197278911564,73,1
101,304,970,-427374.4104565474,297,100,3.1907894736842106,76,1
102,291,970,-428124.25256516616,289,85,3.3333333333333335,69,1
103,294,970,-428167.9793242981,280,90,3.2993197278911564,71,1
104,293,970,-428431.37722938013,278,80,3.310580204778157,73,1
105,296,970,-428301.01881636993,300,96,3.277027027027027,71,1
106,301,970,-427543.42183514114,295,95,3.222591362126246,73,1
107,289,970,-428145.80535212636,285,87,3.356401384083045,70,1
108,288,970,-428323.1922044847,284,89,3.3680555555555554,73,1
109,290,970,-426971.398828897,288,94,3.3448275862068964,68,1
110,302,970,-426027.7081920949,269,102,3.2119205298013247,67,1
111,297,970,-427226.4668124329,289,86,3.265993265993266,71,1
112,305,970,-427083.7624170899,290,95,3.180327868852459,72,1
113,299,970,-427010.09226831514,289,89,3.2441471571906355,70,1
114,303,970,-427022.32229277585,289,91,3.201320132013201,68,1
115,300,970,-426309.7892127556,281,87,3.2333333333333334,69,1
116,301,970,-427824.72462207376,276,83,3.222591362126246,69,1
117,292,970,-426750.0324514948,293,79,3.3219178082191783,65,1
118,295,970,-426972.36744446494,277,87,3.288135593220339,65,1
119,308,970,-426953.45830520993,285,97,3.1493506493506493,68,1
120,293,970,-427147.99703045504,297,80,3.310580204778157,64,1
121,304,970,-425535.4718489364,300,106,3.1907894736842106,59,1
122,307,970,-425700.351129623,285,96,3.1596091205211727,64,1
123,303,970,-426726.9066375911,293,93,3.201320132013201,65,1
124,306,970,-426844.8758406315,299,107,3.1699346405228757,63,1
125,293,970,-427660.80244950333,289,88,3.310580204778157,67,1
126,304,970,-426712.1555603282,284,98,3.1907894736842106,62,1
127,297,970,-426897.262740202,284,85,3.265993265993266,62,1
128,299,970,-426824.9315536491,282,98,3.2441471571906355,59,1
129,287,970,-427661.67931401223,276,74,3.3797909407665507,60,1
130,288,970,-427716.210391793,275,78,3.3680555555555554,61,1
131,298,970,-427912.3236623372,284,100,3.2550335570469797,66,1
132,303,970,-427172.43482560257,311,97,3.201320132013201,61,1
133,306,970,-426842.63177261,298,99,3.1699346405228757,55,1
134,309,970,-426085.3646457468,305,93,3.1391585760517797,53,1
135,310,970,-426808.51836025284,289,91,3.129032258064516,56,1
136,307,970,-427220.3432225991,290,97,3.1596091205211727,53,1
137,301,970,-426892.13507401117,282,93,3.222591362126246,58,1
138,303,970,-426030.96931202424,288,89,3.201320132013201,54,1
139,295,970,-426830.3150474956,288,84,3.288135593220339,50,1
140,300,970,-426356.2867546217,274,86,3.2333333333333334,53,1
141,296,970,-426845.8524565984,275,85,3.277027027027027,59,1
142,307,970,-425462.13711029687,286,100,3.1596091205211727,51,1
143,296,970,-426333.77848627814,266,82,3.277027027027027,56,1
144,291,970,-427862.35841648455,277,82,3.3333333333333335,58,1
145,298,970,-425796.28831737634,274,87,3.2550335570469797,52,1
146,296,970,-426539.93021407805,273,82,3.277027027027027,53,1
147,302,970,-426362.4249177702,271,93,3.2119205298013247,51,1
148,316,970,-425533.1606693831,263,91,3.069620253164557,50,1
149,308,970,-425255.1792721832,275,94,3.1493506493506493,48,1
150,303,970,-426499.92090304627,284,91,3.201320132013201,53,1
151,314,970,-425174.3182050667,294,106,3.089171974522293,53,1
152,312,970,-424735.9862793311,306,104,3.108974358974359,52,1
