layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,eta,gamma,depth,alpha
0,1,970,970.0,0.013885924146951547,0.48573015805465874,-0.5922496992669217,0.013885924146951547,0.48573015805465874,-0.5922496992669217,,,,5,0.02,0.05,3,0.1
1,74,970,13.108108108108109,0.03458811250522618,0.5527113395119099,-2.006026262838847,0.04277854425966407,0.565176449356248,-2.72072256157375,0.17298856407272223,0.12724197406826318,1.5480737947832923,5,0.02,0.05,3,0.1
2,308,970,3.1493506493506493,0.07104915160774532,0.5634589053634143,-2.3589159110998605,0.056718157969064875,0.5508663783901439,-2.537054977225208,0.13698266678939225,0.1388840860524837,1.1214367114890538,5,0.02,0.05,3,0.1
