depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.01,0.1,0,0,,5.319668941019092,970,1433,50392,
3,0.05,0.01,0.1,1,1,,4.408030180647896,364,1306,4954,
3,0.05,0.01,0.1,1,22437,,2.2617630984737906,9,274,24,
3,0.05,0.01,0.1,1,335,,2.5257286443082556,9,243,30,
3,0.05,0.01,0.1,1,22470,,2.0661963149298153,8,233,30,
3,0.05,0.01,0.1,1,5028,,2.6910087352473586,9,325,80,
3,0.05,0.01,0.1,1,130,,3.4901331903827826,23,537,368,
3,0.05,0.01,0.1,1,902,,3.0977573790483577,9,319,103,
3,0.05,0.01,0.1,1,26055,,2.8821412587596495,6,163,33,
3,0.05,0.01,0.1,1,4825,,2.120263536200091,7,203,20,
3,0.05,0.01,0.1,1,22288,,2.258219090039062,6,178,39,
3,0.05,0.01,0.1,1,12902,,2.6878474937846906,4,144,42,
3,0.05,0.01,0.1,1,7415,,2.5925373139803662,8,280,21,
3,0.05,0.01,0.1,1,22214,,2.538973871058277,7,155,38,
3,0.05,0.01,0.1,1,25104,,3.0465906907874825,6,211,44,
3,0.05,0.01,0.1,1,3153,,2.6882475738060307,5,197,50,
3,0.05,0.01,0.1,1,27393,,2.330755969960742,7,251,24,
3,0.05,0.01,0.1,1,28502,,2.772588722239781,6,231,32,
3,0.05,0.01,0.1,1,18800,,2.7785234577595954,6,190,52,
3,0.05,0.01,0.1,1,7084,,2.704654612101072,10,333,42,
3,0.05,0.01,0.1,1,298,,3.455785571946559,14,331,160,
3,0.05,0.01,0.1,1,27269,,1.4939250253122562,1,24,7,
3,0.05,0.01,0.1,1,1962,,3.0854920228276677,8,286,77,
3,0.05,0.01,0.1,1,2066,,2.9710949691686053,12,340,105,
3,0.05,0.01,0.1,1,6623,,2.7774681030238746,7,226,43,
3,0.05,0.01,0.1,1,2572,,2.4879883163254077,10,353,65,
3,0.05,0.01,0.1,1,10567,,3.1482008671982644,5,160,132,
3,0.05,0.01,0.1,1,26370,,2.8903717578961645,4,155,42,
3,0.05,0.01,0.1,1,27867,,2.975663235227692,5,193,67,
3,0.05,0.01,0.1,1,4880,,2.6687919285581376,12,298,64,
3,0.05,0.01,0.1,1,27211,,2.620330190564561,8,286,46,
3,0.05,0.01,0.1,1,399,,3.114342097186368,14,463,165,
3,0.05,0.01,0.1,1,6466,,2.4367741640375393,4,200,39,
3,0.05,0.01,0.1,1,9634,,3.508532231623698,13,426,130,
3,0.05,0.01,0.1,1,6357,,2.5213170134838396,7,230,51,
3,0.05,0.01,0.1,1,806,,2.6953786203363896,20,488,214,
3,0.05,0.01,0.1,1,53,,3.4031150876736405,23,552,245,
3,0.05,0.01,0.1,1,2071,,2.7623351845045123,18,431,83,
3,0.05,0.01,0.1,1,14868,,2.6440283423372795,4,122,55,
3,0.05,0.01,0.1,1,19988,,2.562851161139949,11,311,69,
3,0.05,0.01,0.1,1,20461,,2.6139836920631425,11,383,64,
3,0.05,0.01,0.1,1,6,,3.280923464635242,12,330,313,
3,0.05,0.01,0.1,1,4990,,2.4953311671238843,6,191,45,
3,0.05,0.01,0.1,1,859,,2.5383865308913522,10,268,79,
3,0.05,0.01,0.1,1,2732,,3.33206939025607,11,351,149,
3,0.05,0.01,0.1,1,18103,,2.4208847910230697,3,125,44,
3,0.05,0.01,0.1,1,27056,,2.6548056865833978,3,105,48,
3,0.05,0.01,0.1,1,1382,,2.9638558867390885,10,306,129,
