layer,node1_id,node2_id,js_distance,node1_doc_count,node2_doc_count
1,1,126,0.7896621316198612,364,15
1,1,3153,0.7619525703495793,364,5
1,1,130,0.7908381276178801,364,23
1,1,141,0.7959775549649512,364,10
1,1,298,0.7760075013540204,364,14
1,1,81,0.8006784987995638,364,13
1,1,1962,0.7858110915291066,364,8
1,1,53,0.8017668534009758,364,23
1,1,1075,0.736836469601831,364,5
1,1,806,0.7983382901303665,364,20
1,1,6,0.7413093705448753,364,12
1,1,2732,0.7962687216975947,364,11
1,1,4880,0.7805416208065971,364,12
1,1,61,0.7781586731582857,364,8
1,1,335,0.7496936986218058,364,9
1,1,1382,0.6877601403802811,364,10
1,1,399,0.7428497892269179,364,14
1,1,902,0.7795729489867206,364,9
1,1,4574,0.7181981646289358,364,6
1,1,2071,0.7927283714092198,364,18
1,1,1138,0.7748626563289563,364,5
1,1,2572,0.7698931814558553,364,10
1,1,4825,0.7505565211832289,364,7
1,1,859,0.7878152094616665,364,10
1,1,2066,0.7206273177195844,364,12
1,1,4938,0.7688004571555839,364,5
1,1,4941,0.7797783492527842,364,12
1,1,4990,0.7676337050433899,364,6
1,1,5028,0.774695415701146,364,9
1,1,5398,0.7403308882200063,364,10
1,1,6073,0.7338303678429919,364,8
1,1,6357,0.7711104761089124,364,7
1,1,6466,0.74242442659859,364,4
1,1,6623,0.7721052068229819,364,7
1,1,7084,0.7606785007318887,364,10
1,1,7415,0.7499887072026914,364,8
1,1,8188,0.7634780468753813,364,4
1,1,9634,0.7221638445413349,364,13
1,1,10567,0.676770394622709,364,5
1,1,11385,0.7827049089847885,364,8
1,1,12902,0.7573908403922214,364,4
1,1,13969,0.7479984779967929,364,4
1,1,14868,0.7773023050749958,364,4
1,1,16830,0.7532914171712466,364,7
1,1,17629,0.7871959977712286,364,9
1,1,18103,0.7600392840756629,364,3
1,1,18800,0.7752739491687323,364,6
1,1,19988,0.7113188637181035,364,11
1,1,20461,0.7747224924343794,364,11
1,1,21037,0.7418036897679577,364,5
1,1,21050,0.74691369534476,364,2
1,1,21227,0.7852464164939512,364,6
1,1,22214,0.7614650754332899,364,7
1,1,22288,0.7360936833137484,364,6
1,1,22437,0.7441033807469256,364,9
1,1,22470,0.7552675905338234,364,8
1,1,23420,0.6987030293212999,364,3
1,1,25104,0.7783046843388686,364,6
1,1,25528,0.6959112049204156,364,2
1,1,25742,0.7513335431003412,364,2
1,1,26047,0.6896238749728584,364,2
1,1,26055,0.7597064111542828,364,6
1,1,26370,0.771597486155893,364,4
1,1,26415,0.7499163921649552,364,2
1,1,27056,0.7756909651122783,364,3
1,1,27144,0.7404163933538506,364,10
1,1,27211,0.7126664627205678,364,8
1,1,27269,0.7202573035049543,364,1
1,1,27393,0.7408098706698191,364,7
1,1,27867,0.7539757282851052,364,5
1,1,27897,0.750722978279702,364,6
1,1,27913,0.7254688488410621,364,2
1,1,28026,0.7066997852293949,364,6
1,1,28182,0.756987313454488,364,7
1,1,28374,0.7442738528101821,364,1
1,1,28397,0.7730646959069729,364,6
1,1,28502,0.7625904986774172,364,6
1,1,28535,0.7659541979753813,364,2
1,1,28724,0.6896238749728584,364,2
1,126,3153,0.7433694302951882,15,5
1,126,130,0.7598106736649559,15,23
1,126,141,0.7363011441155551,15,10
1,126,298,0.7614230934815223,15,14
1,126,81,0.7405644061525511,15,13
1,126,1962,0.7343066612323843,15,8
1,126,53,0.7288555646444989,15,23
1,126,1075,0.700686733685036,15,5
1,126,806,0.758480413493405,15,20
1,126,6,0.790770576483978,15,12
1,126,2732,0.7741214222962112,15,11
1,126,4880,0.7512082817892245,15,12
1,126,61,0.7533030185203957,15,8
1,126,335,0.7264569166181869,15,9
1,126,1382,0.7719011253726435,15,10
1,126,399,0.7455913865042857,15,14
1,126,902,0.6273727250593069,15,9
