node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,5.320179117876582,1034,1490,0.6939597315436241,0.01,2.0,195,970,0,,"[1,130,126,141,298,2071,2066,1382,902,335,4825,6623,6,4941,4990,3153,10567,1962,9634,859,13969,21037,20461,4880,806,61,22437,81,25742,25104,53,22470,4574,26055,22214,7084,26047,21050,23420,21227,2572,19988,1138,25528,7415,27144,6357,26370,22288,6073,27269,8188,18800,399,16830,27056,11385,27393,27867,5028,27913,2732,5398,6466,17629,12902,27211,1075,18103,28026,28397,14868,27897,28502,28182,4938,28535,26415,28374,28724]",80
1,4.413704570520168,265,1490,0.1778523489932885,0.01,2.0,195,364,1,0.0,"[2,63,65,189,231,244,295,445,447,501,1038,1117,1233,1431,2037,2500,2817,2903,3624,3768,4977,7545,9763,11126,12809,13146,13881,16581,17572,18678,19395,19697,20586,21648,23090,23371,23975,23995,24590,24641,24975,25643,25692,26111,26134,26154,26600,26708,27152,27586,27895,27980,28137,28269,28277,28309,28313,28426,28555,28625,28627,28659,28660,28684,28697,28698,28707,28709,28716,28720,28765,28769,28786,28787,28800,28801]",76
2,3.959509142981045,128,1490,0.0859060402684563,0.01,2.0,195,47,2,1.0,,0
3624,3.214161578882792,39,1490,0.0261744966442953,0.01,2.0,195,2,2,1.0,,0
126,3.578556870274173,38,1490,0.0255033557046979,0.01,2.0,195,15,1,0.0,"[500,2232,11863]",3
65,3.470048977781972,61,1490,0.0409395973154362,0.01,2.0,195,10,2,1.0,,0
1431,2.330312142025401,40,1490,0.0268456375838926,0.01,2.0,195,8,2,1.0,,0
3153,3.203160725288892,22,1490,0.0147651006711409,0.01,2.0,195,5,1,0.0,"[17488,26451]",2
130,3.5676985220569586,64,1490,0.0429530201342281,0.01,2.0,195,23,1,0.0,"[140,20021,25115,27921,28582,28688,28805,28809]",8
3274,3.073413226308019,38,1490,0.0255033557046979,0.01,2.0,195,9,2,2066.0,,0
141,3.421895107883636,39,1490,0.0261744966442953,0.01,2.0,195,10,1,0.0,"[660,28409,28711,28808]",4
1038,3.4513854459278845,67,1490,0.0449664429530201,0.01,2.0,195,9,2,1.0,,0
1117,3.326602751419132,35,1490,0.023489932885906,0.01,2.0,195,4,2,1.0,,0
2136,3.289258232842608,58,1490,0.0389261744966442,0.01,2.0,195,9,2,2071.0,,0
298,3.6297304695780377,51,1490,0.034228187919463,0.01,2.0,195,14,1,0.0,"[744,785,22333,28638,28735,28758]",6
785,3.301164462969203,11,1490,0.0073825503355704,0.01,2.0,195,2,2,298.0,,0
744,3.367004024552589,27,1490,0.0181208053691275,0.01,2.0,195,2,2,298.0,,0
81,3.557292914502148,59,1490,0.0395973154362416,0.01,2.0,195,13,1,0.0,"[25636,28191,28242,28471,28541,28768,28780]",7
244,3.5861119762475338,51,1490,0.034228187919463,0.01,2.0,195,5,2,1.0,,0
1962,3.4330701070523832,36,1490,0.0241610738255033,0.01,2.0,195,8,1,0.0,[17876],1
2903,3.3364209165677554,75,1490,0.0503355704697986,0.01,2.0,195,16,2,1.0,,0
295,3.527796022698765,69,1490,0.0463087248322147,0.01,2.0,195,11,2,1.0,,0
3793,3.1766639529265297,33,1490,0.0221476510067114,0.01,2.0,195,4,2,902.0,,0
53,3.518667448194768,63,1490,0.0422818791946308,0.01,2.0,195,23,1,0.0,"[25947,26698,27010,28459,28470,28633,28676,28694,28746,28757,28782]",11
501,3.664573574849052,85,1490,0.0570469798657718,0.01,2.0,195,16,2,1.0,,0
1075,3.5934419832900546,10,1490,0.0067114093959731,0.01,2.0,195,5,1,0.0,"[28357,28715,28747]",3
1233,3.471451935631892,30,1490,0.0201342281879194,0.01,2.0,195,3,2,1.0,,0
2037,3.354493906818126,40,1490,0.0268456375838926,0.01,2.0,195,8,2,1.0,,0
806,2.828565662915317,42,1490,0.0281879194630872,0.01,2.0,195,20,1,0.0,"[24531,24615,25767,27653,27822,28729]",6
140,3.4027019534431324,34,1490,0.0228187919463087,0.01,2.0,195,5,2,130.0,,0
6,3.3721958060956574,58,1490,0.0389261744966442,0.01,2.0,195,12,1,0.0,"[7019,28297,28706,28741]",4
447,3.2650646387543123,57,1490,0.0382550335570469,0.01,2.0,195,12,2,1.0,,0
2500,3.70469306088616,65,1490,0.0436241610738255,0.01,2.0,195,6,2,1.0,,0
