layer,node_count,total_documents,avg_documents_per_node,weighted_avg_npmi,weighted_avg_c_v,weighted_avg_u_mass,simple_avg_npmi,simple_avg_c_v,simple_avg_u_mass,std_npmi,std_c_v,std_u_mass,top_k,eta,gamma,depth,alpha
0,1,970,970.0,0.02149164398824953,0.4749100529432076,-0.7046662030443953,0.02149164398824953,0.47491005294320765,-0.7046662030443953,,,,10,0.1,0.05,3,0.1
1,80,970,12.125,-0.006690270485561358,0.4753079061865372,-2.4557086306819387,-0.048849913174343215,0.4320068280551482,-3.3119669799677935,0.12741408613742686,0.1312782123534371,1.3283311362154555,10,0.1,0.05,3,0.1
2,344,970,2.8197674418604652,-0.02091060810657571,0.4441342974310917,-3.196595684556096,-0.0479111610696013,0.4555697137082781,-3.199105844465119,0.11521926850580223,0.15800925464893217,1.3483506766824505,10,0.1,0.05,3,0.1
