parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.5776981405936604,546.0,0.5,0.05,970.0,546.0
0,1,0,53,0.6539470317970508,6.0,0.5,0.05,970.0,6.0
0,1,0,72,0.6141139557813505,6.0,0.5,0.05,970.0,6.0
0,1,0,127,0.6834466817057135,16.0,0.5,0.05,970.0,16.0
0,1,0,155,0.6947798396102983,18.0,0.5,0.05,970.0,18.0
0,1,0,221,0.6276440358197971,12.0,0.5,0.05,970.0,12.0
0,1,0,21,0.6557018284874562,14.0,0.5,0.05,970.0,14.0
0,1,0,1215,0.6752857123046587,17.0,0.5,0.05,970.0,17.0
0,1,0,3538,0.6396392821204671,11.0,0.5,0.05,970.0,11.0
0,1,0,5060,0.616593084446912,8.0,0.5,0.05,970.0,8.0
0,1,0,2656,0.6492423328302709,12.0,0.5,0.05,970.0,12.0
0,1,0,6814,0.6364749152913004,11.0,0.5,0.05,970.0,11.0
0,1,0,7197,0.6286078945632246,4.0,0.5,0.05,970.0,4.0
0,1,0,7711,0.6356660041649874,10.0,0.5,0.05,970.0,10.0
0,1,0,1644,0.6453347795294678,5.0,0.5,0.05,970.0,5.0
0,1,0,506,0.6385829338437831,5.0,0.5,0.05,970.0,5.0
0,1,0,8752,0.6443303864753844,8.0,0.5,0.05,970.0,8.0
0,1,0,188,0.6434835409415285,23.0,0.5,0.05,970.0,23.0
0,1,0,7758,0.6540271844946405,7.0,0.5,0.05,970.0,7.0
0,1,0,9942,0.6319748366857119,9.0,0.5,0.05,970.0,9.0
0,1,0,1563,0.6501415320796903,13.0,0.5,0.05,970.0,13.0
0,1,0,9137,0.6594376518795603,11.0,0.5,0.05,970.0,11.0
0,1,0,1328,0.6496653874044098,13.0,0.5,0.05,970.0,13.0
0,1,0,8942,0.6578500454240281,12.0,0.5,0.05,970.0,12.0
0,1,0,12514,0.6311975041710604,3.0,0.5,0.05,970.0,3.0
0,1,0,11713,0.6506794531579069,11.0,0.5,0.05,970.0,11.0
0,1,0,2732,0.6669475189867715,4.0,0.5,0.05,970.0,4.0
0,1,0,521,0.6640233110070471,17.0,0.5,0.05,970.0,17.0
0,1,0,13022,0.646420873298952,7.0,0.5,0.05,970.0,7.0
0,1,0,37,0.6524242201908813,9.0,0.5,0.05,970.0,9.0
0,1,0,13266,0.6319253213105972,4.0,0.5,0.05,970.0,4.0
0,1,0,3328,0.6494100801671792,4.0,0.5,0.05,970.0,4.0
0,1,0,10895,0.6553909006951656,9.0,0.5,0.05,970.0,9.0
0,1,0,13366,0.6318772256079472,4.0,0.5,0.05,970.0,4.0
