parent_layer,child_layer,parent_node_id,child_node_id,js_distance,parent_doc_count,child_doc_count,alpha,eta_used
0,1,0,1,0.5776981405927127,970,546,0.5,0.05
0,1,0,53,0.653947031796002,970,6,0.5,0.05
0,1,0,72,0.6141139557802276,970,6,0.5,0.05
0,1,0,127,0.6834466817047156,970,16,0.5,0.05
0,1,0,155,0.6947798396093193,970,18,0.5,0.05
0,1,0,221,0.6276440358186992,970,12,0.5,0.05
0,1,0,21,0.6557018284864079,970,14,0.5,0.05
0,1,0,1215,0.6752857123036502,970,17,0.5,0.05
0,1,0,3538,0.6396392821193952,970,11,0.5,0.05
0,1,0,5060,0.6165930844457925,970,8,0.5,0.05
0,1,0,2656,0.6492423328292127,970,12,0.5,0.05
0,1,0,6814,0.6364749152902224,970,11,0.5,0.05
0,1,0,7197,0.628607894562132,970,4,0.5,0.05
0,1,0,7711,0.6356660041639086,970,10,0.5,0.05
0,1,0,1644,0.6453347795284006,970,5,0.5,0.05
0,1,0,506,0.638582933842707,970,5,0.5,0.05
0,1,0,8752,0.644330386474316,970,8,0.5,0.05
0,1,0,188,0.6434835409404819,970,23,0.5,0.05
0,1,0,7758,0.6540271844935914,970,7,0.5,0.05
0,1,0,9942,0.6319748366846218,970,9,0.5,0.05
0,1,0,1563,0.6501415320786363,970,13,0.5,0.05
0,1,0,9137,0.6594376518785205,970,11,0.5,0.05
0,1,0,1328,0.6496653874033648,970,13,0.5,0.05
0,1,0,8942,0.6578500454229872,970,12,0.5,0.05
0,1,0,12514,0.631197504169969,970,3,0.5,0.05
0,1,0,11713,0.6506794531568597,970,11,0.5,0.05
0,1,0,2732,0.6669475189857434,970,4,0.5,0.05
0,1,0,521,0.6640233110060185,970,17,0.5,0.05
0,1,0,13022,0.6464208732978902,970,7,0.5,0.05
0,1,0,37,0.6524242201898389,970,9,0.5,0.05
0,1,0,13266,0.6319253213095064,970,4,0.5,0.05
0,1,0,3328,0.6494100801661269,970,4,0.5,0.05
0,1,0,10895,0.655390900694121,970,9,0.5,0.05
0,1,0,13366,0.631877225606858,970,4,0.5,0.05
0,1,0,244,0.6788379751942413,970,12,0.5,0.05
0,1,0,9314,0.6512440313213389,970,5,0.5,0.05
0,1,0,3256,0.6564334788953983,970,7,0.5,0.05
0,1,0,3414,0.6460999258608244,970,4,0.5,0.05
0,1,0,7702,0.6477506116639135,970,7,0.5,0.05
0,1,0,229,0.624391672290263,970,3,0.5,0.05
0,1,0,1036,0.6738006920053058,970,6,0.5,0.05
0,1,0,13684,0.6550053353274973,970,12,0.5,0.05
0,1,0,12767,0.6368500885346413,970,5,0.5,0.05
0,1,0,12347,0.6678614069947321,970,4,0.5,0.05
0,1,0,2842,0.6736880144863565,970,8,0.5,0.05
0,1,0,12784,0.6401077070658242,970,7,0.5,0.05
0,1,0,12933,0.6310533390952873,970,5,0.5,0.05
0,1,0,13572,0.6579943246437521,970,3,0.5,0.05
0,1,0,13803,0.6394251862469023,970,3,0.5,0.05
0,1,0,9563,0.6264590026559133,970,1,0.5,0.05
0,1,0,13835,0.5829016211121045,970,1,0.5,0.05
0,1,0,10701,0.5829016211121045,970,1,0.5,0.05
0,1,0,13867,0.6232230916362603,970,2,0.5,0.05
0,1,0,13869,0.6399200902290161,970,2,0.5,0.05
0,1,0,13884,0.6100812561798997,970,3,0.5,0.05
1,2,1,2,0.7266701522949669,546,118,0.5,0.05
1,2,1,205,0.6758629859685203,546,7,0.5,0.05
1,2,1,268,0.6900936984228726,546,7,0.5,0.05
1,2,1,397,0.698320552883413,546,7,0.5,0.05
1,2,1,404,0.695432732731249,546,10,0.5,0.05
1,2,1,440,0.7169012501119734,546,6,0.5,0.05
1,2,1,564,0.7084881403183365,546,5,0.5,0.05
1,2,1,596,0.6590805297182228,546,10,0.5,0.05
1,2,1,642,0.7096268591158064,546,6,0.5,0.05
1,2,1,650,0.6927001287992071,546,10,0.5,0.05
1,2,1,699,0.6976154953275437,546,9,0.5,0.05
1,2,1,777,0.7060442294438373,546,12,0.5,0.05
1,2,1,1149,0.702704457283152,546,9,0.5,0.05
1,2,1,1310,0.7088490841655302,546,11,0.5,0.05
1,2,1,1331,0.6813793858739746,546,5,0.5,0.05
1,2,1,1651,0.7050376468429239,546,10,0.5,0.05
1,2,1,1723,0.7107612165404437,546,12,0.5,0.05
1,2,1,1733,0.6972391497354384,546,8,0.5,0.05
1,2,1,1795,0.675690153391636,546,8,0.5,0.05
1,2,1,1996,0.7024844004972361,546,10,0.5,0.05
1,2,1,2103,0.7157825356721305,546,4,0.5,0.05
1,2,1,2193,0.6729243187547369,546,9,0.5,0.05
