parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,55,0.643454470898964,0.6005813123271039,0.023012998236900097,0.6460999258618872,0.5776981405936604,0.6947798396102983,0.5,0.05
1,2,236,0.6128407181705188,0.6486750974705787,0.07690240561289331,0.6189266836064663,0.26147346968056495,0.7266701522951811,0.5,0.05
