parent_layer,child_layer,pair_count,avg_js_distance,std_js_distance,child_weighted_avg_js_distance,total_parent_docs,total_child_docs,alpha,eta_used
0,1,55,0.6434544708979008,0.023012998236930208,0.6100532294835198,53350,970,0.5,0.05
1,2,236,0.6128407181704049,0.07690240561279094,0.6512444030930113,48519,970,0.5,0.05
