node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.8116373245015085,695,1490,0.4664429530201342,0.1,2.0,315,970,0,,"[1,21,1160,187,894,195,4116,5524,12401,110,5265,12714,13850,13990]",14
1,4.731883515329481,580,1490,0.3892617449664429,0.1,2.0,315,776,1,0.0,"[2,43,123,259,71,3316,48,6310,1854,156,9488,9622,4369,6804,12230,11496,11,12210,13049,13432,12658,12693,13597,13496,13787]",25
2,5.134938687606595,622,1490,0.4174496644295302,0.1,2.0,315,478,2,1.0,"[3,62,121,164,337,347,371,418,718,732,913,1072,1986,3299,3404,4347,4409,4422,5045,5209,6099,6638,7725,7749,7791,8224,10233,10261,10802,10979,10992,11666,11667,12109,12229,12386,13290,13563,13681,13753,13971,13973,14017]",43
3,5.27270734135066,604,1490,0.4053691275167785,0.1,2.0,315,107,3,2.0,,0
11,5.366178430514076,54,1490,0.036241610738255,0.1,2.0,315,10,2,1.0,"[12556,12669]",2
21,5.086431287373604,46,1490,0.0308724832214765,0.1,2.0,315,13,1,0.0,"[1089,13848]",2
43,5.272733062079222,101,1490,0.0677852348993288,0.1,2.0,315,18,2,1.0,"[424,13989,14024]",3
48,5.214524627690226,75,1490,0.0503355704697986,0.1,2.0,315,13,2,1.0,"[6031,13027,13978,14031]",4
62,5.162365083929135,67,1490,0.0449664429530201,0.1,2.0,315,3,3,2.0,,0
71,4.696398283358457,202,1490,0.1355704697986577,0.1,2.0,315,29,2,1.0,"[3202,4275,12864,12985,13814]",5
110,5.423549956357864,66,1490,0.0442953020134228,0.1,2.0,315,8,1,0.0,[3600],1
121,4.775483444110569,152,1490,0.1020134228187919,0.1,2.0,315,10,3,2.0,,0
123,5.069781091022797,175,1490,0.1174496644295302,0.1,2.0,315,23,2,1.0,"[713,13556,13778,13857,14005,14007]",6
156,5.508732571247994,62,1490,0.0416107382550335,0.1,2.0,315,12,2,1.0,[9661],1
164,4.764466707703551,72,1490,0.0483221476510067,0.1,2.0,315,6,3,2.0,,0
187,5.256221852787215,85,1490,0.0570469798657718,0.1,2.0,315,17,1,0.0,"[7327,10476]",2
