record_time,len_stable_docs,jaccard_mean,jaccard_std,ratio_mean,ratio_std,jaccard_list,ratio_list
0,"[532, 537, 534, 536, 548, 545, 554, 557, 556, 549, 557, 548, 543, 548, 538, 544, 560, 564, 562, 568, 562]",0.9239120450346237,0.011178607308030601,0.20000000000000004,2.7755575615628914e-17,"[0.9123434704830053, 0.9297297297297298, 0.9039145907473309, 0.9118165784832452, 0.9242957746478874, 0.9348591549295775, 0.9155172413793103, 0.9356521739130435, 0.9217391304347826, 0.9201388888888888, 0.9217391304347826, 0.9343971631205674, 0.9378330373001776, 0.9187279151943463, 0.9218472468916519, 0.9436619718309859, 0.9279588336192109, 0.9084745762711864, 0.9120135363790186, 0.9415807560137457]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
1,"[562, 543, 538, 533, 537, 530, 539, 549, 550, 549, 550, 546, 536, 530, 532, 537, 526, 522, 533, 529, 547]",0.9216537274511701,0.011148050969357068,0.20000000000000004,2.7755575615628914e-17,"[0.9150779896013865, 0.9200710479573713, 0.9437386569872959, 0.9244604316546763, 0.9435336976320583, 0.9157706093189965, 0.9222614840989399, 0.9079861111111112, 0.9079861111111112, 0.9213286713286714, 0.9228070175438596, 0.9321428571428572, 0.910394265232975, 0.9274047186932849, 0.9123434704830053, 0.9118705035971223, 0.9194139194139194, 0.9251824817518248, 0.9414990859232175, 0.9078014184397163]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[547, 547, 545, 538, 539, 540, 538, 540, 532, 534, 534, 529, 534, 537, 539, 540, 540, 539, 541, 556, 559]",0.9237433791328987,0.009908855626993018,0.20000000000000004,2.7755575615628914e-17,"[0.9092495636998255, 0.9293286219081273, 0.9202127659574468, 0.933572710951526, 0.9336917562724014, 0.931899641577061, 0.931899641577061, 0.9177101967799642, 0.9207207207207208, 0.927797833935018, 0.9222423146473779, 0.9118705035971223, 0.905693950177936, 0.904424778761062, 0.9199288256227758, 0.9354838709677419, 0.9336917562724014, 0.9182948490230906, 0.9347442680776014, 0.9324090121317158]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
3,"[559, 558, 563, 566, 564, 567, 564, 550, 545, 542, 531, 536, 547, 548, 553, 562, 560, 567, 573, 569, 571]",0.9352125981631605,0.006447884822151396,0.20000000000000004,2.7755575615628914e-17,"[0.9291882556131261, 0.9428076256499134, 0.9365351629502573, 0.9382504288164666, 0.9366438356164384, 0.923469387755102, 0.9306759098786829, 0.9346289752650176, 0.9341637010676157, 0.9368231046931408, 0.9470802919708029, 0.947841726618705, 0.9312169312169312, 0.9315789473684211, 0.9324090121317158, 0.9344827586206896, 0.9297945205479452, 0.9453924914675768, 0.9355932203389831, 0.9256756756756757]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
4,"[571, 578, 571, 564, 567, 574, 572, 580, 594, 586, 574, 571, 566, 558, 552, 550, 565, 570, 570, 575, 585]",0.9381056965115555,0.009657948695211915,0.20000000000000004,2.7755575615628914e-17,"[0.9246231155778895, 0.9507640067911715, 0.9335604770017035, 0.95, 0.947098976109215, 0.9423728813559322, 0.9296482412060302, 0.9277504105090312, 0.9376026272577996, 0.9269102990033222, 0.937394247038917, 0.9536082474226805, 0.9345955249569707, 0.9304347826086956, 0.9333333333333333, 0.9527145359019265, 0.9368600682593856, 0.9453924914675768, 0.9211409395973155, 0.9463087248322147]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
5,"[585, 595, 597, 582, 585, 597, 597, 588, 586, 577, 575, 583, 586, 580, 564, 558, 551, 563, 570, 566, 562]",0.935843730102736,0.010503892225876268,0.20000000000000004,2.7755575615628914e-17,"[0.9376026272577996, 0.9382113821138212, 0.9391447368421053, 0.9482470784641068, 0.9537190082644628, 0.9289176090468497, 0.939443535188216, 0.9372937293729373, 0.9318936877076412, 0.9558573853989814, 0.946218487394958, 0.9386401326699834, 0.9209225700164745, 0.916247906197655, 0.9445407279029463, 0.9320557491289199, 0.9273356401384083, 0.9203389830508475, 0.9254237288135593, 0.934819897084048]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
6,"[562, 561, 569, 566, 582, 581, 577, 592, 592, 587, 584, 577, 582, 584, 577, 577, 580, 580, 581, 581, 585]",0.9373936405171281,0.013160153034190476,0.20000000000000004,2.7755575615628914e-17,"[0.9462738301559792, 0.9550173010380623, 0.9501718213058419, 0.9490662139219015, 0.9415692821368948, 0.93, 0.9226973684210527, 0.9158576051779935, 0.9391447368421053, 0.9071661237785016, 0.935, 0.9381270903010034, 0.9433333333333334, 0.935, 0.9493243243243243, 0.9576988155668359, 0.9205298013245033, 0.947986577181208, 0.9270315091210614, 0.9368770764119602]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
7,"[585, 586, 588, 596, 581, 573, 571, 567, 576, 568, 555, 557, 555, 551, 554, 548, 551, 561, 558, 566, 561]",0.9305608813591627,0.011863540456556704,0.20000000000000004,2.7755575615628914e-17,"[0.9387417218543046, 0.9534109816971714, 0.922077922077922, 0.9138211382113821, 0.9362416107382551, 0.9291736930860034, 0.9452991452991453, 0.9307432432432432, 0.9194630872483222, 0.9098639455782312, 0.9205526770293609, 0.9406631762652705, 0.9369527145359019, 0.9250871080139372, 0.9098786828422877, 0.9314586994727593, 0.9406631762652705, 0.9427083333333334, 0.9246575342465754, 0.9397590361445783]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
8,"[561, 559, 574, 579, 579, 578, 579, 591, 594, 586, 589, 577, 580, 576, 587, 586, 593, 586, 590, 579, 588]",0.9330014941012823,0.009574299377933236,0.20000000000000004,2.7755575615628914e-17,"[0.9243986254295533, 0.9268707482993197, 0.9410774410774411, 0.9267886855241264, 0.9155629139072847, 0.9347826086956522, 0.9338842975206612, 0.9174757281553398, 0.9218241042345277, 0.9230769230769231, 0.9304635761589404, 0.9445378151260504, 0.9298831385642737, 0.9318936877076412, 0.9420529801324503, 0.9391447368421053, 0.9391447368421053, 0.943801652892562, 0.9418604651162791, 0.9515050167224081]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
9,"[588, 595, 605, 612, 622, 618, 611, 603, 584, 574, 566, 564, 560, 556, 565, 558, 563, 579, 580, 590, 588]",0.9346032826692927,0.007820683344308394,0.20000000000000004,2.7755575615628914e-17,"[0.9489291598023064, 0.9448946515397083, 0.9256329113924051, 0.9372056514913658, 0.9344773790951638, 0.944620253164557, 0.9331210191082803, 0.926948051948052, 0.9267886855241264, 0.9387755102040817, 0.9316239316239316, 0.9412780656303973, 0.927461139896373, 0.9394463667820069, 0.9262435677530018, 0.9294320137693631, 0.9193277310924369, 0.9316666666666666, 0.9402985074626866, 0.9438943894389439]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
