depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
4,0.05,0.1,0.1,0,4.801945311601719,0.0,1
4,0.05,0.1,0.1,1,4.480007095588115,0.5913542161060922,14
4,0.05,0.1,0.1,2,4.281845568984018,0.6438501254203528,61
4,0.05,0.1,0.1,3,3.992609226867611,0.6342702722085726,169
