parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,62,0.6459843695269478,0.6178757555697191,0.02264264032606767,0.6452442052362177,0.534190414488016,0.6868214854313953,0.1,0.05
1,2,252,0.5990062801007974,0.6199511025854407,0.07664848193075963,0.6046487876719664,0.3948125607277835,0.7223827312811458,0.1,0.05
