node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_used,alpha_folder,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.962610327334447,747,1490,0.5013422818791946,0.05,0.1,2.0,90,970,0,,"[1,130,126,298,1138,53,2071,859,1382,902,81,141,335,806,4880,1962,1257,4667,6927,10610,36,10582,13510,11699,14496,2572,14884,399,14197,798,15085,7636,13340,13846,14942,2732,17374,14075,17332,7159,17954,18495,18543,15558,17774,16916,17903,16023,14466,18186,17602,15479,18709,18044,6,18983,18004,18926,12021,18586,11722,14034]",62
53,4.834195381446721,68,1490,0.0456375838926174,0.05,0.1,2.0,90,14,1,0.0,"[1760,5662]",2
6927,4.5717795205480725,80,1490,0.0536912751677852,0.05,0.1,2.0,90,11,1,0.0,"[11203,17170,19315,19351]",4
11203,4.310953646402988,37,1490,0.0248322147651006,0.05,0.1,2.0,90,5,2,6927.0,,0
1,4.567176627167618,379,1490,0.2543624161073825,0.05,0.1,2.0,90,296,1,0.0,"[2,63,65,119,189,231,295,447,501,1038,1117,1233,1431,1719,2037,2500,2817,2903,3768,6486,7852,8052,11511,14606,14851,15022,15175,15563,15816,15848,15965,16624,17420,17442,17670,17958,18127,18341,18525,18641,18724,18993,19084,19120,19160,19179,19246,19300,19305,19306,19309,19320,19333,19349]",54
1431,3.702529601067418,94,1490,0.0630872483221476,0.05,0.1,2.0,90,7,2,1.0,,0
4880,4.384287600523514,157,1490,0.1053691275167785,0.05,0.1,2.0,90,26,1,0.0,"[5884,10111,18059,18606,18790,18802,18971,19313]",8
5884,4.454436127613574,64,1490,0.0429530201342281,0.05,0.1,2.0,90,4,2,4880.0,,0
130,4.286731969400117,143,1490,0.0959731543624161,0.05,0.1,2.0,90,33,1,0.0,"[140,13296,14278,14637,18967,19089,19331]",7
36,5.058318520953682,55,1490,0.0369127516778523,0.05,0.1,2.0,90,12,1,0.0,"[13252,17051,18143]",3
11530,4.513078575369852,92,1490,0.061744966442953,0.05,0.1,2.0,90,7,2,298.0,,0
10610,4.747200124967957,40,1490,0.0268456375838926,0.05,0.1,2.0,90,7,1,0.0,"[11292,19237]",2
806,4.114575603759473,137,1490,0.0919463087248322,0.05,0.1,2.0,90,31,1,0.0,"[5098,18323,18838,19087,19299,19335]",6
5098,4.272683525615266,101,1490,0.0677852348993288,0.05,0.1,2.0,90,13,2,806.0,,0
10582,5.125180262585364,33,1490,0.0221476510067114,0.05,0.1,2.0,90,11,1,0.0,"[13344,16455,19090]",3
8855,4.748402665936137,61,1490,0.0409395973154362,0.05,0.1,2.0,90,3,2,4667.0,,0
3805,4.485021525690858,134,1490,0.0899328859060402,0.05,0.1,2.0,90,12,2,81.0,,0
2732,5.1808076912872485,30,1490,0.0201342281879194,0.05,0.1,2.0,90,4,1,0.0,[17482],1
14278,4.737237865115495,60,1490,0.0402684563758389,0.05,0.1,2.0,90,4,2,130.0,,0
2136,4.341121362661855,153,1490,0.1026845637583892,0.05,0.1,2.0,90,15,2,2071.0,,0
295,4.025718472648555,92,1490,0.061744966442953,0.05,0.1,2.0,90,6,2,1.0,,0
13344,4.514896950063385,31,1490,0.0208053691275167,0.05,0.1,2.0,90,2,2,10582.0,,0
399,4.335312491608257,130,1490,0.087248322147651,0.05,0.1,2.0,90,26,1,0.0,"[15713,18520,18713,19003,19290,19317,19342,19344]",8
785,4.545072058976894,108,1490,0.07248322147651,0.05,0.1,2.0,90,9,2,298.0,,0
119,4.5464785548834366,135,1490,0.0906040268456375,0.05,0.1,2.0,90,9,2,1.0,,0
298,4.595986873920182,87,1490,0.0583892617449664,0.05,0.1,2.0,90,26,1,0.0,"[744,785,11530,18148,18822]",5
744,4.677095392489449,48,1490,0.0322147651006711,0.05,0.1,2.0,90,3,2,298.0,,0
11507,4.314378912366497,78,1490,0.0523489932885906,0.05,0.1,2.0,90,5,2,81.0,,0
1962,4.6991585730787575,67,1490,0.0449664429530201,0.05,0.1,2.0,90,19,1,0.0,"[6642,12966,19085,19211]",4
3793,4.40955487694355,89,1490,0.059731543624161,0.05,0.1,2.0,90,6,2,902.0,,0
1138,5.371955257097853,24,1490,0.0161073825503355,0.05,0.1,2.0,90,10,1,0.0,"[1587,18089,19303,19324]",4
1587,4.777978159580284,101,1490,0.0677852348993288,0.05,0.1,2.0,90,6,2,1138.0,,0
10111,4.441444952212272,78,1490,0.0523489932885906,0.05,0.1,2.0,90,7,2,4880.0,,0
14606,4.566267549928942,76,1490,0.0510067114093959,0.05,0.1,2.0,90,6,2,1.0,,0
501,3.985564730346708,80,1490,0.0536912751677852,0.05,0.1,2.0,90,7,2,1.0,,0
8052,3.9758915636566017,71,1490,0.0476510067114094,0.05,0.1,2.0,90,7,2,1.0,,0
2037,4.507401173418008,86,1490,0.0577181208053691,0.05,0.1,2.0,90,8,2,1.0,,0
1117,4.385806981550988,113,1490,0.0758389261744966,0.05,0.1,2.0,90,10,2,1.0,,0
2,4.450106054033302,104,1490,0.0697986577181208,0.05,0.1,2.0,90,8,2,1.0,,0
140,4.678623435773612,108,1490,0.07248322147651,0.05,0.1,2.0,90,7,2,130.0,,0
126,4.112522520400084,18,1490,0.0120805369127516,0.05,0.1,2.0,90,7,1,0.0,[500],1
500,3.8771589801838937,86,1490,0.0577181208053691,0.05,0.1,2.0,90,7,2,126.0,,0
14146,4.37864724455853,70,1490,0.046979865771812,0.05,0.1,2.0,90,5,2,11699.0,,0
447,4.267724124810767,86,1490,0.0577181208053691,0.05,0.1,2.0,90,7,2,1.0,,0
6,4.226957330199666,86,1490,0.0577181208053691,0.05,0.1,2.0,90,7,1,0.0,"[19016,19312]",2
1233,4.815421638097162,48,1490,0.0322147651006711,0.05,0.1,2.0,90,2,2,1.0,,0
2500,4.61880884454756,159,1490,0.1067114093959731,0.05,0.1,2.0,90,13,2,1.0,,0
65,4.171609763095099,68,1490,0.0456375838926174,0.05,0.1,2.0,90,5,2,1.0,,0
1038,4.438210390079219,97,1490,0.0651006711409395,0.05,0.1,2.0,90,5,2,1.0,,0
859,4.6025761508110445,65,1490,0.0436241610738255,0.05,0.1,2.0,90,10,1,0.0,"[2466,19296,19347]",3
1257,4.843133757107261,44,1490,0.0295302013422818,0.05,0.1,2.0,90,8,1,0.0,"[8803,19319]",2
2071,4.354391360391479,72,1490,0.0483221476510067,0.05,0.1,2.0,90,26,1,0.0,"[2136,9875,18409,18706]",4
13252,4.855077566051025,29,1490,0.0194630872483221,0.05,0.1,2.0,90,3,2,36.0,,0
2817,4.213379759717336,106,1490,0.0711409395973154,0.05,0.1,2.0,90,8,2,1.0,,0
11511,4.528905051298158,122,1490,0.0818791946308724,0.05,0.1,2.0,90,10,2,1.0,,0
13296,4.16450991285774,69,1490,0.0463087248322147,0.05,0.1,2.0,90,7,2,130.0,,0
3931,4.132844655963051,72,1490,0.0483221476510067,0.05,0.1,2.0,90,7,2,141.0,,0
6642,4.356014509306978,85,1490,0.0570469798657718,0.05,0.1,2.0,90,9,2,1962.0,,0
3768,4.215387262729915,69,1490,0.0463087248322147,0.05,0.1,2.0,90,7,2,1.0,,0
1382,4.358738510559633,58,1490,0.0389261744966442,0.05,0.1,2.0,90,12,1,0.0,"[3333,19186,19257]",3
1719,4.425511262261933,56,1490,0.0375838926174496,0.05,0.1,2.0,90,5,2,1.0,,0
189,4.1386833290166765,92,1490,0.061744966442953,0.05,0.1,2.0,90,7,2,1.0,,0
3333,4.446713568371292,122,1490,0.0818791946308724,0.05,0.1,2.0,90,6,2,1382.0,,0
81,4.453321820760748,131,1490,0.0879194630872483,0.05,0.1,2.0,90,37,1,0.0,"[3805,11507,18064,18431,18834,19255,19278,19339,19345]",9
11722,4.587106236595378,79,1490,0.0530201342281879,0.05,0.1,2.0,90,6,1,0.0,"[19222,19272]",2
7852,4.705427694778656,64,1490,0.0429530201342281,0.05,0.1,2.0,90,5,2,1.0,,0
2903,4.043868999111236,151,1490,0.1013422818791946,0.05,0.1,2.0,90,16,2,1.0,,0
