parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.4953975846660107,970,522
1,1,2,2,0.6712953185666672,522,235
2,2,3,3,0.628469889092664,235,179
0,0,4,1,0.6104003334030398,970,242
4,1,5,2,0.6907238459646113,242,183
5,2,6,3,0.7031475494800721,183,50
5,2,9,3,0.6431569674647581,183,10
1,1,13,2,0.6393244394634816,522,19
1,1,24,2,0.6478763549895722,522,15
2,2,34,3,0.6520368444277762,235,6
1,1,39,2,0.6302118507710377,522,23
5,2,41,3,0.6469601836715341,183,15
39,2,44,3,0.5797867950091897,23,10
1,1,52,2,0.6499354439677532,522,26
0,0,64,1,0.6390416319794475,970,49
1,1,76,2,0.6392598384695531,522,3
1,1,78,2,0.6401426469479738,522,24
2,2,95,3,0.6436766458417249,235,10
1,1,106,2,0.6449813438868951,522,28
1,1,158,2,0.6447411908788385,522,6
1,1,170,2,0.6712070809806074,522,18
0,0,208,1,0.594570026088253,970,12
0,0,218,1,0.6155115473495059,970,21
2,2,222,3,0.6104158829724162,235,2
4,1,252,2,0.6251296155379851,242,9
13,2,277,3,0.5392678333507536,19,8
4,1,378,2,0.6276242086261309,242,11
378,2,379,3,0.581468435239323,11,9
0,0,438,1,0.6178858429639784,970,11
5,2,461,3,0.6580621966127502,183,11
106,2,600,3,0.5804530971242842,28,9
1,1,608,2,0.6525923818525613,522,13
608,2,663,3,0.5952769101617378,13,13
106,2,667,3,0.5610204149120123,28,10
0,0,732,1,0.6414472929458587,970,23
5,2,758,3,0.6465604488494151,183,6
1,1,809,2,0.6338233874364221,522,6
438,1,862,2,0.33527640112306556,11,11
862,2,863,3,0.4895972968490624,11,11
2,2,898,3,0.5971826012212511,235,3
4,1,941,2,0.634416843738005,242,13
1,1,949,2,0.6261027706632879,522,8
64,1,993,2,0.5237801321047647,49,7
4,1,1055,2,0.6030274072766437,242,6
4,1,1145,2,0.6296713829746391,242,11
106,2,1176,3,0.5279913663789781,28,4
1,1,1182,2,0.6182610033064508,522,14
1,1,1249,2,0.6371992080649181,522,15
809,2,1304,3,0.5018674868037739,6,6
1055,2,1358,3,0.4507607668780547,6,3
0,0,1467,1,0.6166701278939788,970,9
1249,2,1489,3,0.5847703294959827,15,15
208,1,1520,2,0.14259698387672193,12,3
5,2,1642,3,0.6720511203989622,183,10
1520,2,1671,3,0.32534540836688697,3,2
949,2,1751,3,0.5222093488295996,8,8
0,0,1847,1,0.6295061524489489,970,18
52,2,1924,3,0.5933108586769616,26,9
1,1,1927,2,0.6292680696759125,522,11
5,2,1957,3,0.6573830261093494,183,8
208,1,1966,2,0.14259698387672193,12,6
1966,2,1990,3,0.4504926232967221,6,6
1,1,1994,2,0.6664011978056799,522,19
78,2,2030,3,0.5441153788447408,24,12
1145,2,2040,3,0.5427555959618496,11,11
0,0,2052,1,0.6152742634106236,970,13
2052,1,2053,2,0.38722088964859813,13,7
2053,2,2054,3,0.4883784926825467,7,5
218,1,2071,2,0.5019597554510828,21,10
2,2,2151,3,0.5871926955788673,235,12
1994,2,2167,3,0.5504435126258688,19,6
1927,2,2241,3,0.5305794367846931,11,11
24,2,2244,3,0.521773704583637,15,8
1,1,2265,2,0.6396844703861528,522,7
2265,2,2266,3,0.5031456514506295,7,7
2071,2,2285,3,0.5586622555299989,10,10
5,2,2327,3,0.6166989639663204,183,3
5,2,2382,3,0.640752178837293,183,8
52,2,2385,3,0.5698368372315982,26,8
5,2,2452,3,0.6475800477238938,183,4
0,0,2464,1,0.6173379983523236,970,18
5,2,2474,3,0.6967191615237373,183,26
2464,1,2510,2,0.36912342910686435,18,10
52,2,2555,3,0.5547684555395804,26,3
2510,2,2586,3,0.44998642457189403,10,4
5,2,2654,3,0.6359409757102383,183,6
64,1,2684,2,0.5416245537590743,49,15
2684,2,2685,3,0.5243265629073169,15,7
1847,1,2718,2,0.4734733275241287,18,14
2718,2,2736,3,0.4724356120268693,14,6
0,0,2799,1,0.6136526836154675,970,17
1,1,2825,2,0.6375189924776573,522,8
158,2,2870,3,0.4973080486284955,6,3
13,2,2907,3,0.5669511934923656,19,7
4,1,2917,2,0.6416057391310369,242,7
941,2,2963,3,0.43397395161947994,13,3
252,2,2984,3,0.3632912622246778,9,3
1,1,3077,2,0.6381386711656999,522,7
0,0,3088,1,0.609481185153955,970,9
52,2,3125,3,0.5270133701610091,26,3
3088,1,3126,2,0.3050255580592934,9,9
993,2,3153,3,0.4876490846095536,7,7
0,0,3155,1,0.6231077851329306,970,6
2,2,3209,3,0.6084196129933913,235,5
5,2,3250,3,0.6128872880188004,183,7
2684,2,3264,3,0.5428994330839471,15,8
3126,2,3277,3,0.4441536051766429,9,8
1182,2,3319,3,0.47340956494190034,14,6
1,1,3364,2,0.658371342664833,522,5
2,2,3370,3,0.6019838115397397,235,4
39,2,3406,3,0.48801343887547505,23,3
5,2,3412,3,0.6588309575128377,183,4
1,1,3428,2,0.6361291829998669,522,7
3428,2,3429,3,0.5188368611178142,7,7
64,1,3486,2,0.5316574937366618,49,10
2718,2,3495,3,0.508599437862383,14,6
2,2,3512,3,0.61483270103496,235,3
5,2,3569,3,0.6406116817144012,183,3
4,1,3576,2,0.590323403358307,242,2
170,2,3599,3,0.5580996518906208,18,6
5,2,3614,3,0.6253372351123847,183,5
218,1,3671,2,0.2736700180559933,21,2
3077,2,3688,3,0.43751591251769834,7,5
1467,1,3691,2,0.4526664145825362,9,8
3691,2,3692,3,0.44897937157663187,8,4
3486,2,3693,3,0.4342559774317291,10,5
2799,1,3701,2,0.45798735089583137,17,7
3701,2,3702,3,0.46526805300368496,7,4
732,1,3717,2,0.4870735386505442,23,16
3717,2,3718,3,0.5000113101750426,16,7
