node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.950196960584446,760,1490,0.5100671140939598,0.1,2.0,115,970,0,,"[1,4,438,208,2052,218,2464,64,1847,3088,1467,2799,732,3155]",14
1,4.783458205422288,502,1490,0.3369127516778523,0.1,2.0,115,522,1,0.0,"[2,39,13,106,608,809,1249,949,52,78,1994,1927,24,2265,158,1182,3428,170,3077,3754,3364,76,2825,4086]",24
2,5.048010960890813,557,1490,0.3738255033557047,0.1,2.0,115,235,2,1.0,"[3,34,95,222,898,2151,3209,3370,3512,3859,3939,4093,4138]",13
3,5.059415914178046,716,1490,0.4805369127516778,0.1,2.0,115,179,3,2.0,,0
4,4.698842184410935,352,1490,0.236241610738255,0.1,2.0,115,242,1,0.0,"[5,378,1055,1145,941,252,3576,2917]",8
5,4.603780730922528,342,1490,0.2295302013422819,0.1,2.0,115,183,2,4.0,"[6,9,41,461,758,1642,1957,2327,2382,2452,2474,2654,3250,3412,3569,3614,3984,4001]",18
6,5.05314602039217,401,1490,0.2691275167785235,0.1,2.0,115,50,3,5.0,,0
9,5.188931586667957,137,1490,0.0919463087248322,0.1,2.0,115,10,3,5.0,,0
13,4.524714047720709,107,1490,0.0718120805369127,0.1,2.0,115,19,2,1.0,"[277,2907,4027]",3
24,5.450343062367923,83,1490,0.0557046979865771,0.1,2.0,115,15,2,1.0,"[2244,4015,4036,4140,4166]",5
34,5.256975046440897,125,1490,0.0838926174496644,0.1,2.0,115,6,3,2.0,,0
39,5.27402333748351,120,1490,0.0805369127516778,0.1,2.0,115,23,2,1.0,"[44,3406,3905,3921]",4
41,4.987674226121054,177,1490,0.1187919463087248,0.1,2.0,115,15,3,5.0,,0
44,4.57427310467664,125,1490,0.0838926174496644,0.1,2.0,115,10,3,39.0,,0
52,5.220984163144866,138,1490,0.0926174496644295,0.1,2.0,115,26,2,1.0,"[1924,2385,2555,3125,3977]",5
64,4.886765998118448,115,1490,0.0771812080536912,0.1,2.0,115,49,1,0.0,"[2684,993,3486,3970,3833,4131]",6
76,5.019614687019676,63,1490,0.0422818791946308,0.1,2.0,115,3,2,1.0,[3949],1
78,5.012136618893888,74,1490,0.0496644295302013,0.1,2.0,115,24,2,1.0,"[2030,3811,4112,4116,4137]",5
95,4.21779642985869,125,1490,0.0838926174496644,0.1,2.0,115,10,3,2.0,,0
106,4.984108909482695,109,1490,0.0731543624161073,0.1,2.0,115,28,2,1.0,"[600,667,1176,4014,4045]",5
158,5.238653590349603,74,1490,0.0496644295302013,0.1,2.0,115,6,2,1.0,"[2870,4073,4167]",3
170,5.292311162570049,192,1490,0.1288590604026845,0.1,2.0,115,18,2,1.0,"[3599,3928,3934,4108,4142,4143,4160]",7
208,6.49158421109371,8,1490,0.0053691275167785,0.1,2.0,115,12,1,0.0,"[1520,1966,4005]",3
218,5.909737516532816,43,1490,0.0288590604026845,0.1,2.0,115,21,1,0.0,"[2071,3671,3994,4071]",4
222,5.2012583948165085,67,1490,0.0449664429530201,0.1,2.0,115,2,3,2.0,,0
252,5.5846505549144565,53,1490,0.0355704697986577,0.1,2.0,115,9,2,4.0,"[2984,4118,4163]",3
277,5.213676879628224,74,1490,0.0496644295302013,0.1,2.0,115,8,3,13.0,,0
378,5.082881077067061,83,1490,0.0557046979865771,0.1,2.0,115,11,2,4.0,"[379,3955]",2
379,4.914968157090037,143,1490,0.0959731543624161,0.1,2.0,115,9,3,378.0,,0
438,5.645387265687802,58,1490,0.0389261744966442,0.1,2.0,115,11,1,0.0,[862],1
461,4.993528071194739,220,1490,0.1476510067114094,0.1,2.0,115,11,3,5.0,,0
600,4.976253365796071,148,1490,0.0993288590604026,0.1,2.0,115,9,3,106.0,,0
608,4.701050586852378,122,1490,0.0818791946308724,0.1,2.0,115,13,2,1.0,[663],1
663,4.840110011188591,134,1490,0.0899328859060402,0.1,2.0,115,13,3,608.0,,0
