parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
3626,1,3627,2,0.4141253640458059,5,5
2786,1,3649,2,0.4807380384533196,11,4
1310,1,3656,2,0.49698569270818854,18,4
1707,1,3679,2,0.40859018750427617,3,3
3588,1,3704,2,0.409289251744598,7,1
1,1,3715,2,0.6094212880810846,540,5
0,0,3720,1,0.6108515136497773,970,1
3720,1,3721,2,0.2772390490482143,1,1
149,1,3727,2,0.5981940961477192,18,3
104,1,3732,2,0.5268320984747049,19,4
2191,1,3734,2,0.45102873131788673,8,3
1,1,3736,2,0.6148911927319444,540,5
1635,1,3742,2,0.5446184156407536,21,4
1,1,3748,2,0.6036002072542919,540,6
2210,1,3757,2,0.4339847408535286,6,4
149,1,3758,2,0.5383019845193083,18,2
2786,1,3767,2,0.48805675344051164,11,3
149,1,3768,2,0.5507031924211827,18,5
3588,1,3770,2,0.36679618996954827,7,4
1857,1,3773,2,0.45540074724895235,13,1
15,1,3777,2,0.42822903325229145,14,2
53,1,3778,2,0.49002398563794053,14,4
1,1,3782,2,0.6046332240218806,540,4
25,1,3784,2,0.4570735460226592,4,3
15,1,3786,2,0.4931571128892797,14,1
2622,1,3787,2,0.4680720323761702,4,4
1310,1,3790,2,0.5297155858084786,18,5
104,1,3791,2,0.5585430749756025,19,6
2786,1,3795,2,0.4603841712186825,11,3
193,1,3796,2,0.5135863922410451,13,5
59,1,3797,2,0.41776474648604295,15,2
99,1,3801,2,0.43720333813771994,24,2
1187,1,3802,2,0.3384039455496424,6,1
0,0,3803,1,0.5847312232111129,970,2
3803,1,3804,2,0.2942700451415118,2,2
3248,1,3805,2,0.445888649965014,9,3
5,1,3806,2,0.45599753590867015,8,2
3367,1,3809,2,0.4810296225526321,9,4
104,1,3816,2,0.5097018256836083,19,3
1310,1,3818,2,0.40049850158576034,18,2
149,1,3819,2,0.5555512779572179,18,6
1585,1,3820,2,0.36448908879294484,6,2
1635,1,3821,2,0.4527175869092931,21,2
3410,1,3823,2,0.4490510574871559,5,1
99,1,3824,2,0.4341771814336495,24,1
3588,1,3825,2,0.4378470677369354,7,2
2191,1,3826,2,0.4412649766860925,8,4
1857,1,3827,2,0.48286401035225524,13,4
2191,1,3828,2,0.4501571627267941,8,1
2865,1,3829,2,0.4656181180239765,13,4
190,1,3830,2,0.49274825282000606,12,3
15,1,3836,2,0.5143779600836232,14,3
1,1,3837,2,0.577063438798164,540,2
2865,1,3838,2,0.44105921386966856,13,2
3248,1,3839,2,0.4152591181735556,9,1
2210,1,3840,2,0.39959312918412293,6,1
59,1,3841,2,0.37199206336478263,15,1
149,1,3842,2,0.5079516688065897,18,2
2395,1,3843,2,0.5194525449375286,14,2
1,1,3844,2,0.5966036046016095,540,1
79,1,3845,2,0.4131472113773461,21,1
15,1,3846,2,0.4523627125609287,14,1
5,1,3847,2,0.4262243918153833,8,1
25,1,3848,2,0.4485185804262273,4,1
0,0,3849,1,0.6083628844836777,970,1
3849,1,3850,2,0.3107434891605953,1,1
2210,1,3851,2,0.4099869901197971,6,1
3205,1,3852,2,0.3714672869623929,10,1
2786,1,3853,2,0.4764075874781133,11,1
