node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.9722777590857525,770,1490,0.5167785234899329,0.1,2.0,155,970,0,,"[1,93,179,59,489,99,7,79,5,193,1310,1187,873,1635,1857,2857,2865,104,1135,15,1585,3205,190,2395,3005,3367,53,3248,3129,61,3410,3626,2786,1707,3588,3720,149,2191,2210,25,2622,3803,3849]",43
1,5.10408582333885,717,1490,0.4812080536912752,0.1,2.0,155,540,1,0.0,"[2,9,38,41,87,91,202,219,252,268,298,324,510,537,562,569,639,659,707,777,989,1106,1181,1286,1552,1564,1692,1846,2153,2236,2255,2688,3019,3453,3464,3612,3715,3736,3748,3782,3837,3844]",42
2,5.3816321774153,902,1490,0.6053691275167785,0.1,2.0,155,229,2,1.0,,0
5,5.500702809253027,36,1490,0.0241610738255033,0.1,2.0,155,8,1,0.0,"[1281,3806,3847]",3
7,4.7024303065436825,104,1490,0.0697986577181208,0.1,2.0,155,10,1,0.0,[1001],1
9,4.540705602730568,186,1490,0.1248322147651006,0.1,2.0,155,19,2,1.0,,0
15,5.379815620549521,83,1490,0.0557046979865771,0.1,2.0,155,14,1,0.0,"[3091,3777,3786,3836,3846]",5
25,5.05077356268766,69,1490,0.0463087248322147,0.1,2.0,155,4,1,0.0,"[3784,3848]",2
38,5.008894174785904,194,1490,0.1302013422818791,0.1,2.0,155,14,2,1.0,,0
41,4.849079865319863,134,1490,0.0899328859060402,0.1,2.0,155,9,2,1.0,,0
53,5.1371399172812,83,1490,0.0557046979865771,0.1,2.0,155,14,1,0.0,"[3397,3435,3542,3778]",4
59,5.872972670736866,53,1490,0.0355704697986577,0.1,2.0,155,15,1,0.0,"[210,2705,3797,3841]",4
61,5.295188253921239,70,1490,0.046979865771812,0.1,2.0,155,6,1,0.0,[3498],1
79,5.447445955986227,59,1490,0.0395973154362416,0.1,2.0,155,21,1,0.0,"[1081,2229,3192,3845]",4
87,4.807567142739672,202,1490,0.1355704697986577,0.1,2.0,155,10,2,1.0,,0
91,4.864464463867789,198,1490,0.1328859060402684,0.1,2.0,155,15,2,1.0,,0
93,6.070789708264853,44,1490,0.0295302013422818,0.1,2.0,155,6,1,0.0,[132],1
99,5.772818894460017,72,1490,0.0483221476510067,0.1,2.0,155,24,1,0.0,"[591,1937,2447,3419,3801,3824]",6
104,5.212820711044649,110,1490,0.0738255033557047,0.1,2.0,155,19,1,0.0,"[2975,3732,3791,3816]",4
132,5.021695046835054,107,1490,0.0718120805369127,0.1,2.0,155,6,2,93.0,,0
149,4.846795685813452,165,1490,0.110738255033557,0.1,2.0,155,18,1,0.0,"[3727,3758,3768,3819,3842]",5
179,4.530920890162121,133,1490,0.0892617449664429,0.1,2.0,155,20,1,0.0,"[180,1910,3562]",3
180,4.427108765851108,104,1490,0.0697986577181208,0.1,2.0,155,11,2,179.0,,0
190,5.17344813491811,92,1490,0.061744966442953,0.1,2.0,155,12,1,0.0,"[3276,3561,3830]",3
193,5.07677091514722,76,1490,0.0510067114093959,0.1,2.0,155,13,1,0.0,"[1840,3796]",2
202,5.07825625326798,163,1490,0.1093959731543624,0.1,2.0,155,11,2,1.0,,0
210,3.9553412421812135,129,1490,0.0865771812080536,0.1,2.0,155,9,2,59.0,,0
219,5.333853991076086,168,1490,0.1127516778523489,0.1,2.0,155,10,2,1.0,,0
