parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.5139348068277054,970,496
1,1,2,2,0.6629811935256752,496,216
1,1,3,2,0.6175261111416904,496,10
1,1,4,2,0.6048473211135919,496,2
0,0,5,1,0.615118083871085,970,21
0,0,12,1,0.6323604346590699,970,9
0,0,14,1,0.6544498697634704,970,24
0,0,20,1,0.6338358387905492,970,12
1,1,24,2,0.6033774868003394,496,11
1,1,25,2,0.6011502973358909,496,4
0,0,31,1,0.6142384690778515,970,5
1,1,37,2,0.6637256180061463,496,16
0,0,50,1,0.6276035485223421,970,7
0,0,52,1,0.6263344276755046,970,9
0,0,60,1,0.648864737032479,970,19
0,0,72,1,0.6112130562598106,970,8
1,1,76,2,0.6308214056575766,496,24
0,0,84,1,0.6365274722349288,970,7
84,1,85,2,0.4691689223503081,7,5
0,0,111,1,0.634195292558058,970,28
0,0,114,1,0.6364114019479642,970,21
1,1,122,2,0.6380823956582985,496,17
0,0,125,1,0.6225344097127801,970,14
0,0,138,1,0.6333281459558121,970,12
1,1,180,2,0.6219564792356663,496,11
1,1,216,2,0.624422748743973,496,9
0,0,238,1,0.6226798980995839,970,13
1,1,254,2,0.5854818069458193,496,8
0,0,274,1,0.6185872469715717,970,11
0,0,352,1,0.6060474394258958,970,6
111,1,414,2,0.6377041058590657,28,15
0,0,424,1,0.6055447162477635,970,10
125,1,489,2,0.585943664211909,14,14
1,1,515,2,0.6396760124625116,496,13
1,1,552,2,0.5846867822181862,496,3
0,0,668,1,0.6094460594393923,970,5
668,1,671,2,0.46165251111994476,5,5
1,1,699,2,0.6221108826452527,496,14
1,1,738,2,0.627941510537291,496,14
1,1,837,2,0.6362629604067708,496,16
50,1,846,2,0.4810441402007523,7,5
0,0,884,1,0.6223733100500364,970,12
5,1,890,2,0.5794522758014322,21,12
1,1,912,2,0.6147242095091576,496,11
138,1,978,2,0.5375058323229437,12,9
424,1,1057,2,0.511955888506522,10,8
0,0,1070,1,0.651078192977813,970,22
0,0,1221,1,0.606493044097322,970,7
0,0,1370,1,0.6338867958870125,970,20
0,0,1537,1,0.6421482291794738,970,11
0,0,1541,1,0.6217434067340423,970,6
1,1,1570,2,0.5979616847622011,496,11
0,0,1735,1,0.6111084269433992,970,6
1735,1,1788,2,0.4776275634992618,6,5
0,0,1812,1,0.6071459295947242,970,18
1812,1,1813,2,0.5088243383930716,18,5
0,0,1900,1,0.6194621703871734,970,9
1900,1,1962,2,0.5076498194489054,9,8
0,0,1966,1,0.6291990970094075,970,8
14,1,2102,2,0.6110441285342356,24,12
72,1,2223,2,0.5055614971117127,8,6
0,0,2324,1,0.6245905758131551,970,17
14,1,2526,2,0.5915416774224764,24,8
1,1,2547,2,0.6140465839775712,496,6
5,1,2641,2,0.5635644493703829,21,5
1,1,2718,2,0.6234284868232692,496,10
0,0,2803,1,0.587387207540642,970,6
0,0,2849,1,0.6129026484481574,970,3
0,0,3031,1,0.6453524185256767,970,9
0,0,3079,1,0.6301009854733356,970,7
884,1,3161,2,0.5603850528388696,12,12
114,1,3239,2,0.5505470645129042,21,5
0,0,3243,1,0.6276717487713089,970,8
0,0,3247,1,0.646942428369571,970,13
3247,1,3267,2,0.4678525138122123,13,2
1,1,3276,2,0.6307469114979107,496,9
0,0,3279,1,0.61396809672929,970,4
1070,1,3337,2,0.5695151695374272,22,10
1,1,3358,2,0.6450433941579997,496,9
1221,1,3364,2,0.450558739819426,7,7
0,0,3374,1,0.612044175579406,970,4
1537,1,3396,2,0.5853777155994041,11,7
238,1,3404,2,0.5309384905254745,13,7
1370,1,3433,2,0.5407221309684466,20,11
1,1,3437,2,0.594355198609809,496,6
0,0,3456,1,0.6199747318558426,970,7
138,1,3506,2,0.4687673277208632,12,2
1070,1,3510,2,0.5242825977572942,22,2
12,1,3517,2,0.5174022531536673,9,9
1,1,3587,2,0.6149753820858219,496,9
31,1,3602,2,0.42467137232456015,5,5
1,1,3621,2,0.6350379063262835,496,5
1,1,3653,2,0.6096848055119177,496,5
52,1,3659,2,0.524262813506218,9,5
352,1,3666,2,0.42678714013563573,6,6
1,1,3677,2,0.5982301742737524,496,5
1966,1,3680,2,0.42979781576813514,8,4
1537,1,3687,2,0.5388337042850054,11,4
1370,1,3696,2,0.49365079113514204,20,3
60,1,3700,2,0.5464308125088657,19,6
3079,1,3723,2,0.5382189742757415,7,5
3456,1,3734,2,0.5132451861258711,7,5
238,1,3739,2,0.4810033424163618,13,6
0,0,3744,1,0.6206117693624887,970,8
3744,1,3775,2,0.47628989614859946,8,6
60,1,3784,2,0.5859279164546841,19,5
60,1,3785,2,0.5768219214603708,19,8
3243,1,3806,2,0.5019808262209597,8,6
2849,1,3818,2,0.34224878976774914,3,2
20,1,3831,2,0.5590704819658756,12,4
1,1,3842,2,0.6427984528627508,496,9
0,0,3844,1,0.6384642177394045,970,11
3844,1,3852,2,0.4991109847331005,11,5
1812,1,3875,2,0.45157339292557747,18,4
3031,1,3876,2,0.5266259012125081,9,8
3079,1,3880,2,0.4869377533083862,7,2
274,1,3902,2,0.5121813674122095,11,4
0,0,3907,1,0.6255025698899312,970,7
114,1,3926,2,0.54869367201692,21,6
2324,1,3927,2,0.4784063839973216,17,3
3247,1,3961,2,0.49483988164030956,13,5
0,0,3976,1,0.6086979036420936,970,2
3907,1,4000,2,0.4698271786152737,7,4
1070,1,4004,2,0.5672069155956412,22,3
3279,1,4021,2,0.4214726221254985,4,3
20,1,4041,2,0.5293543053219695,12,4
14,1,4057,2,0.5195220077436794,24,2
3243,1,4060,2,0.44673630956492777,8,2
3976,1,4063,2,0.33688896047141353,2,2
0,0,4074,1,0.6110376245749478,970,2
1070,1,4082,2,0.4835713923989116,22,2
114,1,4085,2,0.5105404221447524,21,1
274,1,4086,2,0.4720724653925137,11,5
114,1,4091,2,0.5295143619899981,21,2
