depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.005,0.1,0.1,0,0,,4.934307652170137,970,1490,36565,
3,0.005,0.1,0.1,1,138,,3.7967619757563194,12,362,133,
3,0.005,0.1,0.1,1,3079,,3.4484502665127,7,290,195,
3,0.005,0.1,0.1,1,1,,5.228546070987463,496,1466,10612,
3,0.005,0.1,0.1,1,3844,,4.405821787983837,11,418,203,
3,0.005,0.1,0.1,1,3374,,3.288605130697977,4,181,83,
3,0.005,0.1,0.1,1,1370,,3.5656018991399137,20,537,176,
3,0.005,0.1,0.1,1,114,,4.216994348064005,21,645,295,
3,0.005,0.1,0.1,1,3243,,3.37136032548848,8,333,86,
3,0.005,0.1,0.1,1,3279,,3.3486105455623147,4,236,104,
3,0.005,0.1,0.1,1,1221,,3.4094961844768514,7,230,44,
3,0.005,0.1,0.1,1,125,,3.7434092635733336,14,401,124,
3,0.005,0.1,0.1,1,52,,3.851062305638457,9,351,175,
3,0.005,0.1,0.1,1,238,,3.795384174732612,13,449,69,
3,0.005,0.1,0.1,1,1070,,3.7688696531891765,22,582,276,
3,0.005,0.1,0.1,1,3907,,3.6515236675701663,7,304,102,
3,0.005,0.1,0.1,1,60,,3.7085130339919137,19,508,273,
3,0.005,0.1,0.1,1,5,,3.7603866445676,21,544,192,
3,0.005,0.1,0.1,1,111,,3.884646094362624,28,660,350,
3,0.005,0.1,0.1,1,1541,,3.996458417895524,6,342,103,
3,0.005,0.1,0.1,1,84,,4.024857497495537,7,366,119,
3,0.005,0.1,0.1,1,3031,,3.440021373519736,9,325,125,
3,0.005,0.1,0.1,1,2324,,3.904054835778967,17,554,125,
3,0.005,0.1,0.1,1,72,,3.608624859587185,8,391,66,
3,0.005,0.1,0.1,1,1812,,3.1926222461762355,18,569,88,
3,0.005,0.1,0.1,1,884,,3.341363075349637,12,442,101,
3,0.005,0.1,0.1,1,50,,3.895628321105758,7,347,167,
3,0.005,0.1,0.1,1,1900,,2.3854778947035005,9,360,49,
3,0.005,0.1,0.1,1,31,,2.8342014864291096,5,209,45,
3,0.005,0.1,0.1,1,1966,,3.0417580959492736,8,352,85,
3,0.005,0.1,0.1,1,12,,3.690617074012478,9,369,96,
3,0.005,0.1,0.1,1,3456,,4.246935584857715,7,304,124,
3,0.005,0.1,0.1,1,20,,4.366975244161046,12,386,376,
3,0.005,0.1,0.1,1,14,,3.86512466764744,24,641,217,
3,0.005,0.1,0.1,1,274,,3.320186986566691,11,426,127,
3,0.005,0.1,0.1,1,424,,3.204865087798603,10,383,63,
3,0.005,0.1,0.1,1,352,,2.8781016653043507,6,221,27,
3,0.005,0.1,0.1,1,3744,,3.812232860192278,8,345,91,
3,0.005,0.1,0.1,1,1537,,4.0638236640869545,11,358,332,
3,0.005,0.1,0.1,1,4125,,2.941244088269922,6,233,25,
3,0.005,0.1,0.1,1,3247,,4.4225408895394525,13,498,171,
3,0.005,0.1,0.1,1,1735,,3.1213333681526225,6,251,73,
3,0.005,0.1,0.1,1,4074,,2.9506118382735216,2,112,65,
3,0.005,0.1,0.1,1,2849,,3.6453943421741983,3,177,60,
3,0.005,0.1,0.1,1,2803,,0.0,6,301,0,
3,0.005,0.1,0.1,1,668,,3.395702862344515,5,195,66,
3,0.005,0.1,0.1,1,3976,,3.2063149974332696,2,118,59,
3,0.005,0.1,0.1,2,3506,,3.331825841821043,2,95,89,
3,0.005,0.1,0.1,2,3723,,3.2827762114067074,5,215,139,
3,0.005,0.1,0.1,2,3621,,4.32811184081035,5,255,243,
3,0.005,0.1,0.1,2,2,,5.335989501782093,216,1340,6676,
3,0.005,0.1,0.1,2,4160,,3.0160557465259052,2,105,65,
3,0.005,0.1,0.1,2,3276,,4.019265244678748,9,336,273,
3,0.005,0.1,0.1,2,738,,3.8851205099555726,14,448,257,
3,0.005,0.1,0.1,2,4143,,3.4284073377984825,4,182,115,
3,0.005,0.1,0.1,2,4176,,3.768286815325804,2,162,119,
3,0.005,0.1,0.1,2,254,,4.360010757758902,8,292,293,
3,0.005,0.1,0.1,2,837,,4.2315557287130625,16,490,367,
3,0.005,0.1,0.1,2,4091,,3.804421771803352,2,116,79,
3,0.005,0.1,0.1,2,4060,,3.81444895847659,2,127,95,
3,0.005,0.1,0.1,2,4021,,3.269519557686955,3,155,45,
3,0.005,0.1,0.1,2,3364,,3.795618329741885,7,236,176,
3,0.005,0.1,0.1,2,489,,4.474462511619465,14,399,497,
3,0.005,0.1,0.1,2,4164,,3.5913621159171365,4,202,96,
3,0.005,0.1,0.1,2,3739,,4.0479191494915865,6,254,186,
3,0.005,0.1,0.1,2,2718,,4.32708200720776,10,388,254,
3,0.005,0.1,0.1,2,3337,,3.8781503092010983,10,334,152,
3,0.005,0.1,0.1,2,4000,,4.086045759407405,4,182,120,
3,0.005,0.1,0.1,2,3852,,3.455264602932431,5,209,95,
3,0.005,0.1,0.1,2,552,,3.204467891531699,3,136,61,
3,0.005,0.1,0.1,2,3700,,3.8513983836117105,6,293,120,
3,0.005,0.1,0.1,2,122,,4.455498865336118,17,534,467,
3,0.005,0.1,0.1,2,515,,4.2628100396145525,13,477,392,
3,0.005,0.1,0.1,2,890,,3.562130523319713,12,335,262,
3,0.005,0.1,0.1,2,25,,4.061493761930266,4,178,138,
3,0.005,0.1,0.1,2,1570,,3.8938667984039235,11,407,278,
3,0.005,0.1,0.1,2,414,,3.9162130045324304,15,423,397,
3,0.005,0.1,0.1,2,3926,,3.331921771376847,6,255,103,
3,0.005,0.1,0.1,2,4171,,3.397991624196057,4,227,113,
3,0.005,0.1,0.1,2,85,,3.841889026943704,5,261,129,
3,0.005,0.1,0.1,2,3876,,4.019161351573118,8,308,174,
3,0.005,0.1,0.1,2,4110,,4.091760298503145,7,273,302,
3,0.005,0.1,0.1,2,3927,,3.8605697238392294,3,179,125,
3,0.005,0.1,0.1,2,3,,3.9219343245270655,10,336,358,
3,0.005,0.1,0.1,2,4140,,3.393433991044322,1,65,61,
3,0.005,0.1,0.1,2,3437,,3.9060953057948695,6,245,145,
3,0.005,0.1,0.1,2,4144,,3.195213450630771,4,167,69,
3,0.005,0.1,0.1,2,3875,,3.152952378920104,4,164,86,
3,0.005,0.1,0.1,2,978,,4.012063439690083,9,290,232,
3,0.005,0.1,0.1,2,3161,,3.944618043609288,12,443,351,
3,0.005,0.1,0.1,2,4119,,3.643546102012839,4,179,121,
3,0.005,0.1,0.1,2,3806,,4.116444234595271,6,264,182,
3,0.005,0.1,0.1,2,3653,,4.161131612843506,5,244,174,
3,0.005,0.1,0.1,2,180,,4.464496785416294,11,407,357,
3,0.005,0.1,0.1,2,846,,3.7687345269243653,5,240,73,
3,0.005,0.1,0.1,2,4188,,3.7919699533725217,2,148,131,
3,0.005,0.1,0.1,2,1962,,3.6872839791217835,8,322,332,
3,0.005,0.1,0.1,2,216,,4.362926463300461,9,366,396,
3,0.005,0.1,0.1,2,4085,,3.2495858483535742,1,98,39,
3,0.005,0.1,0.1,2,4187,,3.2677216822792716,2,87,67,
3,0.005,0.1,0.1,2,4189,,2.7475974981904643,3,132,70,
3,0.005,0.1,0.1,2,3602,,3.6895845346398386,5,214,113,
3,0.005,0.1,0.1,2,4183,,3.660708577147239,3,193,140,
3,0.005,0.1,0.1,2,3517,,4.397218500141255,9,381,245,
3,0.005,0.1,0.1,2,76,,4.329572742448239,24,601,664,
3,0.005,0.1,0.1,2,912,,3.9903072356425486,11,375,330,
3,0.005,0.1,0.1,2,4115,,4.4537934330435585,4,271,190,
3,0.005,0.1,0.1,2,3842,,4.6007208404308,9,393,298,
3,0.005,0.1,0.1,2,4190,,3.3409893397309367,1,78,49,
3,0.005,0.1,0.1,2,2223,,3.7630685918048123,6,298,222,
3,0.005,0.1,0.1,2,2641,,3.6731310971458018,5,183,210,
3,0.005,0.1,0.1,2,3510,,3.414300606660583,2,117,65,
3,0.005,0.1,0.1,2,3734,,3.6356067148470985,5,218,162,
3,0.005,0.1,0.1,2,3831,,3.8298318728201703,4,152,82,
3,0.005,0.1,0.1,2,2526,,4.416068942208756,8,340,350,
3,0.005,0.1,0.1,2,699,,3.905135945600316,14,430,323,
3,0.005,0.1,0.1,2,3880,,3.179945978499984,2,123,46,
3,0.005,0.1,0.1,2,24,,4.034857067938246,11,392,343,
3,0.005,0.1,0.1,2,4136,,3.472230723165008,3,174,87,
3,0.005,0.1,0.1,2,4086,,3.9550824948885923,5,238,87,
3,0.005,0.1,0.1,2,3587,,4.140609660066598,9,377,164,
3,0.005,0.1,0.1,2,4191,,3.475232650336983,1,80,92,
3,0.005,0.1,0.1,2,4,,3.9332506418717728,2,88,159,
3,0.005,0.1,0.1,2,37,,3.286525139504656,16,462,433,
3,0.005,0.1,0.1,2,1057,,3.6854590607861066,8,322,241,
3,0.005,0.1,0.1,2,3666,,3.598773102184637,6,223,136,
3,0.005,0.1,0.1,2,4082,,1.9075912847531766,2,93,16,
3,0.005,0.1,0.1,2,3696,,3.049827489953118,3,132,126,
3,0.005,0.1,0.1,2,3433,,4.257030144499197,11,364,353,
3,0.005,0.1,0.1,2,4138,,2.5574330938562624,2,129,54,
3,0.005,0.1,0.1,2,3358,,3.974958047684928,9,317,263,
3,0.005,0.1,0.1,2,4161,,3.955808006785911,2,165,154,
3,0.005,0.1,0.1,2,3785,,3.4430615492511794,8,250,169,
3,0.005,0.1,0.1,2,4142,,3.4961423980517954,2,103,74,
3,0.005,0.1,0.1,2,3680,,3.833734909647735,4,167,83,
3,0.005,0.1,0.1,2,2102,,3.566324030627935,12,411,415,
3,0.005,0.1,0.1,2,3396,,3.520256741678143,7,297,140,
3,0.005,0.1,0.1,2,4166,,3.328543558633162,6,250,143,
3,0.005,0.1,0.1,2,3677,,3.7336763707715117,5,227,171,
3,0.005,0.1,0.1,2,3404,,4.465068627376016,7,319,320,
3,0.005,0.1,0.1,2,3784,,3.6279023158329746,5,233,203,
3,0.005,0.1,0.1,2,3775,,3.7973290179738695,6,277,137,
3,0.005,0.1,0.1,2,4192,,3.5697256163237734,1,116,72,
3,0.005,0.1,0.1,2,1788,,3.9018706339641267,5,207,140,
3,0.005,0.1,0.1,2,2547,,3.1224306728683224,6,242,195,
3,0.005,0.1,0.1,2,4093,,3.064443415217978,2,119,39,
3,0.005,0.1,0.1,2,4193,,2.8741018719747498,1,74,83,
3,0.005,0.1,0.1,2,3818,,3.071030013843302,2,101,29,
3,0.005,0.1,0.1,2,4104,,3.4881676055416335,3,120,94,
3,0.005,0.1,0.1,2,4194,,3.339148982528014,4,201,68,
3,0.005,0.1,0.1,2,3659,,3.5482320833663956,5,232,138,
3,0.005,0.1,0.1,2,3239,,3.9024332324805138,5,237,211,
3,0.005,0.1,0.1,2,4152,,3.3411678208570303,1,89,82,
3,0.005,0.1,0.1,2,4158,,2.866978878321458,4,205,78,
3,0.005,0.1,0.1,2,3267,,3.3404810365617,2,134,67,
3,0.005,0.1,0.1,2,4165,,4.015966459133615,4,221,151,
3,0.005,0.1,0.1,2,3687,,3.4387547939686187,4,160,58,
3,0.005,0.1,0.1,2,1813,,3.960259306387627,5,209,190,
3,0.005,0.1,0.1,2,4120,,3.946498751197201,4,203,116,
3,0.005,0.1,0.1,2,4149,,3.6733042423284665,5,251,114,
3,0.005,0.1,0.1,2,671,,3.626078552874905,5,199,144,
3,0.005,0.1,0.1,2,3961,,3.138048495734246,5,222,84,
3,0.005,0.1,0.1,2,4092,,3.7896423432573285,4,160,222,
3,0.005,0.1,0.1,2,4063,,2.6449920651350736,2,109,26,
3,0.005,0.1,0.1,2,4162,,4.047155679419642,2,156,125,
3,0.005,0.1,0.1,2,4195,,3.5684333010380693,4,233,100,
3,0.005,0.1,0.1,2,4134,,3.7925896726099726,2,159,137,
3,0.005,0.1,0.1,2,4057,,3.2587217334154013,2,116,80,
3,0.005,0.1,0.1,2,4186,,3.3314947029763506,1,105,65,
3,0.005,0.1,0.1,2,4185,,3.5236207968750417,1,66,54,
3,0.005,0.1,0.1,2,4177,,0.0,1,50,0,
3,0.005,0.1,0.1,2,4004,,3.7000567547040606,3,135,159,
3,0.005,0.1,0.1,2,4041,,2.9570158320613595,4,177,81,
3,0.005,0.1,0.1,2,4128,,3.3529952798442775,2,130,54,
3,0.005,0.1,0.1,2,4196,,3.35683137870717,1,58,78,
3,0.005,0.1,0.1,2,4168,,3.775409946266216,2,94,63,
3,0.005,0.1,0.1,2,4117,,3.561440427490405,2,92,137,
3,0.005,0.1,0.1,2,4175,,3.6318627736737015,2,128,112,
3,0.005,0.1,0.1,2,4182,,0.0,1,56,0,
3,0.005,0.1,0.1,2,4197,,3.885186351474585,2,163,125,
3,0.005,0.1,0.1,2,4099,,0.0,1,39,0,
3,0.005,0.1,0.1,2,4105,,3.178053830347945,2,135,72,
3,0.005,0.1,0.1,2,4198,,3.600681602790934,3,185,266,
3,0.005,0.1,0.1,2,4199,,3.9353032059045896,3,194,142,
3,0.005,0.1,0.1,2,4200,,3.5610460826040518,2,164,88,
3,0.005,0.1,0.1,2,4201,,3.022723209380839,1,97,33,
3,0.005,0.1,0.1,2,4202,,2.858029736728096,1,86,111,
3,0.005,0.1,0.1,2,4180,,2.6313910011998862,1,53,47,
3,0.005,0.1,0.1,2,4203,,3.5495340916239937,1,91,49,
3,0.005,0.1,0.1,2,4204,,3.5767392514707317,1,89,63,
3,0.005,0.1,0.1,2,4205,,4.007597613078265,2,175,123,
3,0.005,0.1,0.1,2,3902,,4.331393375197853,4,210,206,
3,0.005,0.1,0.1,2,4184,,3.9456396162271323,3,189,110,
3,0.005,0.1,0.1,2,4181,,3.8161750466380155,2,160,130,
3,0.005,0.1,0.1,2,4206,,3.316472949908194,1,50,61,
3,0.005,0.1,0.1,2,4207,,2.971039660963619,1,58,40,
