depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.005,0.1,0.1,0,4.934307652170137,0.0,1
3,0.005,0.1,0.1,1,4.451821294979423,0.6100220161608025,46
3,0.005,0.1,0.1,2,4.1651536277861245,0.6232260236188514,149
