parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.4692165854117578,970,588
1,1,2,2,0.5500729596069238,588,346
0,0,3,1,0.6167268250328997,970,19
3,1,4,2,0.5118514932608921,19,5
0,0,20,1,0.6336221879638451,970,5
1,1,23,2,0.6258013702961982,588,13
1,1,27,2,0.591241442128308,588,3
1,1,32,2,0.5934612159874936,588,12
1,1,34,2,0.6308334246866172,588,11
3,1,36,2,0.5299905371229687,19,7
1,1,39,2,0.606750412248128,588,9
0,0,51,1,0.6384795384449271,970,14
0,0,53,1,0.5918669889797108,970,8
53,1,54,2,0.49450327167984837,8,4
1,1,59,2,0.6037730525512338,588,7
0,0,62,1,0.6180037807084535,970,9
1,1,64,2,0.6355858694737218,588,11
0,0,68,1,0.6457235713370787,970,19
0,0,74,1,0.6160980515573548,970,12
1,1,88,2,0.5998869604166001,588,7
0,0,91,1,0.6417728082138273,970,19
0,0,101,1,0.602544103821654,970,9
1,1,123,2,0.6420534740618636,588,12
1,1,133,2,0.5934241796926478,588,17
0,0,156,1,0.6189508596721424,970,8
1,1,167,2,0.6062216878430855,588,6
0,0,176,1,0.6462045977864377,970,14
1,1,210,2,0.594292747321522,588,6
0,0,230,1,0.6195251176250618,970,13
1,1,264,2,0.5969271333071002,588,5
0,0,286,1,0.6388532716713284,970,18
1,1,297,2,0.6021597726049434,588,3
74,1,305,2,0.5620059014704104,12,10
0,0,324,1,0.6188894306770494,970,12
0,0,337,1,0.6282704280002093,970,15
0,0,345,1,0.6096283983693578,970,4
1,1,352,2,0.6257307018887575,588,15
286,1,388,2,0.5158042069828452,18,8
0,0,470,1,0.6182069412047863,970,11
1,1,490,2,0.6606457332438191,588,10
0,0,534,1,0.619375945490544,970,13
337,1,585,2,0.5419183030464534,15,8
1,1,587,2,0.6235856795080539,588,7
1,1,611,2,0.628437665086894,588,6
0,0,612,1,0.6002634324402031,970,6
68,1,718,2,0.5976450527736978,19,7
