node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.936427943123458,778,1490,0.5221476510067115,0.1,2.0,115,970,0,,"[1,3,53,74,286,337,68,51,91,1308,156,62,943,612,534,1790,1373,1068,1961,1770,2013,2024,1218,176,2108,230,470,1702,324,876,1474,1914,2150,2347,101,20,2414,2252,345,1829,2493]",41
1,5.409464438008165,798,1490,0.5355704697986577,0.1,2.0,115,588,1,0.0,"[2,23,27,32,34,39,59,64,88,123,133,167,210,264,297,352,490,587,611,956,969,1231,1295,1609,1865,2062,2118,2261,2305,2342,2352,2462]",32
2,5.466929066333818,1073,1490,0.7201342281879195,0.1,2.0,115,346,2,1.0,,0
3,5.005815607186225,60,1490,0.0402684563758389,0.1,2.0,115,19,1,0.0,"[4,36,2155,2478,2484,2489]",6
4,5.088324188047789,80,1490,0.0536912751677852,0.1,2.0,115,5,2,3.0,,0
20,5.084969646812892,93,1490,0.0624161073825503,0.1,2.0,115,5,1,0.0,"[2385,2417]",2
23,4.900491910628249,170,1490,0.1140939597315436,0.1,2.0,115,13,2,1.0,,0
27,4.872220830821084,73,1490,0.048993288590604,0.1,2.0,115,3,2,1.0,,0
32,4.86697216599676,177,1490,0.1187919463087248,0.1,2.0,115,12,2,1.0,,0
34,4.405169327872765,169,1490,0.1134228187919463,0.1,2.0,115,11,2,1.0,,0
36,4.656505650029126,100,1490,0.0671140939597315,0.1,2.0,115,7,2,3.0,,0
39,4.9867346279786,150,1490,0.1006711409395973,0.1,2.0,115,9,2,1.0,,0
51,5.1273048308057225,54,1490,0.036241610738255,0.1,2.0,115,14,1,0.0,"[882,2424,2441,2481,2485]",5
53,5.747434167989183,41,1490,0.0275167785234899,0.1,2.0,115,8,1,0.0,"[54,2339]",2
54,4.68966184699826,105,1490,0.0704697986577181,0.1,2.0,115,4,2,53.0,,0
59,4.859675932768463,95,1490,0.0637583892617449,0.1,2.0,115,7,2,1.0,,0
62,5.069651078029575,71,1490,0.0476510067114094,0.1,2.0,115,9,1,0.0,"[1428,1970,2407]",3
64,4.662036023569436,145,1490,0.0973154362416107,0.1,2.0,115,11,2,1.0,,0
68,5.184333350620539,154,1490,0.1033557046979865,0.1,2.0,115,19,1,0.0,"[718,2286,2350,2402]",4
74,5.3262506650108286,80,1490,0.0536912751677852,0.1,2.0,115,12,1,0.0,"[305,2495]",2
88,5.194821457006214,129,1490,0.0865771812080536,0.1,2.0,115,7,2,1.0,,0
91,4.807395763604346,136,1490,0.0912751677852349,0.1,2.0,115,19,1,0.0,"[1011,1436,2482,2496]",4
101,4.3633735649246885,78,1490,0.0523489932885906,0.1,2.0,115,9,1,0.0,"[2357,2440,2472]",3
123,4.676036073431096,149,1490,0.1,0.1,2.0,115,12,2,1.0,,0
133,4.822996194627368,220,1490,0.1476510067114094,0.1,2.0,115,17,2,1.0,,0
156,5.09763347490486,60,1490,0.0402684563758389,0.1,2.0,115,8,1,0.0,[1325],1
167,5.311804179127996,174,1490,0.1167785234899328,0.1,2.0,115,6,2,1.0,,0
176,4.97924210114309,160,1490,0.1073825503355704,0.1,2.0,115,14,1,0.0,"[2103,2330,2487]",3
210,5.094242030539462,103,1490,0.0691275167785235,0.1,2.0,115,6,2,1.0,,0
230,4.692572211661555,239,1490,0.1604026845637584,0.1,2.0,115,13,1,0.0,"[2182,2376,2456,2491]",4
264,5.1202813814298,91,1490,0.0610738255033557,0.1,2.0,115,5,2,1.0,,0
286,4.382220351782936,113,1490,0.0758389261744966,0.1,2.0,115,18,1,0.0,"[388,1995,2112]",3
297,4.770960527519327,70,1490,0.046979865771812,0.1,2.0,115,3,2,1.0,,0
305,4.559958638430518,131,1490,0.0879194630872483,0.1,2.0,115,10,2,74.0,,0
324,4.997117617277864,100,1490,0.0671140939597315,0.1,2.0,115,12,1,0.0,"[2259,2432]",2
337,5.124028033628094,92,1490,0.061744966442953,0.1,2.0,115,15,1,0.0,"[585,1755,2361,2499]",4
345,5.310599198972228,47,1490,0.0315436241610738,0.1,2.0,115,4,1,0.0,"[2437,2455]",2
352,5.135222999721914,220,1490,0.1476510067114094,0.1,2.0,115,15,2,1.0,,0
388,5.190199284239431,93,1490,0.0624161073825503,0.1,2.0,115,8,2,286.0,,0
470,4.773562189096987,60,1490,0.0402684563758389,0.1,2.0,115,11,1,0.0,"[2224,2463,2500]",3
490,4.136864812761186,178,1490,0.1194630872483221,0.1,2.0,115,10,2,1.0,,0
534,5.002352114206642,100,1490,0.0671140939597315,0.1,2.0,115,13,1,0.0,"[1834,2308,2386,2498]",4
585,4.975040500397148,121,1490,0.0812080536912751,0.1,2.0,115,8,2,337.0,,0
587,4.828457290874218,101,1490,0.0677852348993288,0.1,2.0,115,7,2,1.0,,0
