depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.001,0.1,0.1,0,0,,4.927324638162812,970,1490,29615,
3,0.001,0.1,0.1,1,1,,5.386108629797258,588,1476,10793,
3,0.001,0.1,0.1,1,1790,,2.5649493574615363,4,226,13,
3,0.001,0.1,0.1,1,470,,3.4080179876075385,11,437,143,
3,0.001,0.1,0.1,1,1914,,4.0405461220312535,3,186,183,
3,0.001,0.1,0.1,1,337,,3.9599347021288462,15,515,172,
3,0.001,0.1,0.1,1,1961,,3.15047801439256,11,409,82,
3,0.001,0.1,0.1,1,1770,,3.387037571457977,11,445,79,
3,0.001,0.1,0.1,1,1829,,3.556119964267995,8,295,72,
3,0.001,0.1,0.1,1,2108,,4.065988521890289,8,358,199,
3,0.001,0.1,0.1,1,91,,4.047460976323251,19,571,300,
3,0.001,0.1,0.1,1,176,,4.360308552802857,14,477,376,
3,0.001,0.1,0.1,1,286,,3.3178691605443857,18,517,203,
3,0.001,0.1,0.1,1,101,,3.148436261439436,9,375,171,
3,0.001,0.1,0.1,1,2150,,3.2188758248682015,7,289,90,
3,0.001,0.1,0.1,1,2024,,4.127403166124523,7,302,122,
3,0.001,0.1,0.1,1,2414,,3.2866234769467204,5,210,53,
3,0.001,0.1,0.1,1,876,,3.909086761707836,11,407,138,
3,0.001,0.1,0.1,1,1702,,2.78508429092532,9,367,74,
3,0.001,0.1,0.1,1,20,,3.9278699313637104,5,266,174,
3,0.001,0.1,0.1,1,943,,3.8167031637413964,11,404,97,
3,0.001,0.1,0.1,1,74,,3.97397438391371,12,429,138,
3,0.001,0.1,0.1,1,51,,3.3541448373912637,14,450,96,
3,0.001,0.1,0.1,1,324,,3.9922546954323996,12,402,210,
3,0.001,0.1,0.1,1,68,,4.458757021905171,19,544,306,
3,0.001,0.1,0.1,1,3,,3.2206134447667396,19,522,96,
3,0.001,0.1,0.1,1,1373,,3.4380276140221504,12,444,124,
3,0.001,0.1,0.1,1,230,,4.353089504250125,13,486,751,
3,0.001,0.1,0.1,1,534,,3.9415037182572727,13,530,196,
3,0.001,0.1,0.1,1,345,,3.301771601524142,4,194,78,
3,0.001,0.1,0.1,1,1068,,3.4579537623576715,11,423,128,
3,0.001,0.1,0.1,1,2013,,3.5939858541948277,7,240,98,
3,0.001,0.1,0.1,1,156,,3.3696987146027833,8,291,100,
3,0.001,0.1,0.1,1,612,,2.4406338261100116,6,312,54,
3,0.001,0.1,0.1,1,1308,,2.99886216656292,10,392,160,
3,0.001,0.1,0.1,1,53,,3.3685721543460785,8,338,56,
3,0.001,0.1,0.1,1,1474,,3.070455819749928,4,171,25,
3,0.001,0.1,0.1,1,2347,,2.7185215009695054,3,168,24,
3,0.001,0.1,0.1,1,2252,,3.103362937746356,3,149,35,
3,0.001,0.1,0.1,1,1218,,3.361939109118083,5,187,64,
3,0.001,0.1,0.1,1,62,,3.6215505265571024,9,360,129,
3,0.001,0.1,0.1,1,2493,,3.0808900818942977,4,278,28,
3,0.001,0.1,0.1,2,2,,5.451380652457237,346,1400,16070,
3,0.001,0.1,0.1,2,1860,,3.5432508101830944,2,110,191,
3,0.001,0.1,0.1,2,2224,,4.109257682417396,8,327,202,
3,0.001,0.1,0.1,2,2333,,2.230991439807037,2,91,32,
3,0.001,0.1,0.1,2,133,,4.441533065978588,17,435,655,
3,0.001,0.1,0.1,2,585,,4.061921786816969,8,324,237,
3,0.001,0.1,0.1,2,2378,,3.964833355787074,6,256,194,
3,0.001,0.1,0.1,2,1984,,4.508108473144957,8,378,330,
3,0.001,0.1,0.1,2,23,,4.32429546750234,13,416,411,
3,0.001,0.1,0.1,2,2462,,4.082840737740617,4,208,110,
3,0.001,0.1,0.1,2,2449,,3.1735016206065643,4,185,71,
3,0.001,0.1,0.1,2,969,,4.488623616012835,13,465,396,
3,0.001,0.1,0.1,2,2452,,3.5930156859933655,4,248,69,
3,0.001,0.1,0.1,2,587,,3.8128037577924045,7,249,210,
3,0.001,0.1,0.1,2,2482,,4.190691063512525,7,326,173,
3,0.001,0.1,0.1,2,2330,,3.519036110560179,7,267,67,
3,0.001,0.1,0.1,2,2342,,4.373851104077366,6,288,186,
3,0.001,0.1,0.1,2,1995,,3.4579557154807627,6,215,126,
3,0.001,0.1,0.1,2,388,,4.021621631841043,8,322,170,
3,0.001,0.1,0.1,2,2118,,3.9207488690497914,4,198,134,
3,0.001,0.1,0.1,2,64,,3.8455002733003494,11,394,278,
3,0.001,0.1,0.1,2,2472,,3.281764048843982,3,158,137,
3,0.001,0.1,0.1,2,210,,3.9629533439716105,6,210,179,
3,0.001,0.1,0.1,2,2445,,3.28662347694672,2,97,53,
3,0.001,0.1,0.1,2,2461,,3.7330506724270727,3,165,72,
3,0.001,0.1,0.1,2,2058,,3.646633147444239,3,169,113,
3,0.001,0.1,0.1,2,1609,,3.6893590832099705,8,317,137,
3,0.001,0.1,0.1,2,2428,,4.01183531148104,5,203,261,
3,0.001,0.1,0.1,2,2265,,3.7074939443604156,5,195,81,
3,0.001,0.1,0.1,2,2380,,4.212540031872477,4,228,167,
3,0.001,0.1,0.1,2,2417,,3.409563372974205,1,65,61,
3,0.001,0.1,0.1,2,1704,,4.300692564540408,7,330,294,
3,0.001,0.1,0.1,2,305,,3.785316343819551,10,353,298,
3,0.001,0.1,0.1,2,2424,,3.044522437723422,2,104,42,
3,0.001,0.1,0.1,2,2385,,2.890371757896165,4,209,48,
3,0.001,0.1,0.1,2,2483,,3.381726537884758,1,83,81,
3,0.001,0.1,0.1,2,2259,,3.8307468503904616,4,209,129,
3,0.001,0.1,0.1,2,882,,3.7852559787705715,9,292,223,
3,0.001,0.1,0.1,2,718,,3.9115448034584066,7,248,224,
3,0.001,0.1,0.1,2,2478,,3.1780538303479458,1,82,60,
3,0.001,0.1,0.1,2,490,,3.542769642179984,10,379,415,
3,0.001,0.1,0.1,2,36,,3.8015288750236813,7,246,263,
3,0.001,0.1,0.1,2,2290,,3.7411478826596927,5,259,144,
3,0.001,0.1,0.1,2,2182,,3.8624890703058705,4,237,160,
3,0.001,0.1,0.1,2,2109,,3.309624557775506,3,127,149,
3,0.001,0.1,0.1,2,4,,4.025457977603507,5,195,194,
3,0.001,0.1,0.1,2,32,,4.280595011212695,12,388,404,
3,0.001,0.1,0.1,2,2062,,4.09389839620038,5,229,157,
3,0.001,0.1,0.1,2,1755,,3.2643141746323536,4,233,44,
3,0.001,0.1,0.1,2,611,,3.306205852225924,6,268,213,
3,0.001,0.1,0.1,2,2432,,3.7419103684000263,8,280,192,
3,0.001,0.1,0.1,2,2357,,3.618733844747177,2,119,68,
3,0.001,0.1,0.1,2,123,,3.9187108316320103,12,417,304,
3,0.001,0.1,0.1,2,1436,,3.946563330680321,6,291,180,
3,0.001,0.1,0.1,2,2469,,2.730335245891645,2,96,33,
3,0.001,0.1,0.1,2,2386,,4.022111947080739,4,206,172,
3,0.001,0.1,0.1,2,352,,4.629157763326396,15,457,465,
3,0.001,0.1,0.1,2,88,,4.300751614195275,7,252,238,
3,0.001,0.1,0.1,2,34,,3.748135150323033,11,387,365,
3,0.001,0.1,0.1,2,2261,,3.804109141675082,5,220,74,
3,0.001,0.1,0.1,2,1865,,4.890771260972531,13,507,555,
3,0.001,0.1,0.1,2,2484,,2.9063568292694826,3,171,130,
3,0.001,0.1,0.1,2,167,,4.67089847526125,6,308,348,
3,0.001,0.1,0.1,2,2437,,4.186815916763271,3,178,101,
3,0.001,0.1,0.1,2,1941,,4.077225993657379,9,366,212,
3,0.001,0.1,0.1,2,2014,,3.7905575222009644,7,262,128,
3,0.001,0.1,0.1,2,1325,,4.076866652230764,8,300,294,
3,0.001,0.1,0.1,2,1719,,2.8384869225271534,1,67,39,
3,0.001,0.1,0.1,2,2485,,3.323928600871344,1,95,38,
3,0.001,0.1,0.1,2,2440,,3.7326525039965697,4,214,81,
3,0.001,0.1,0.1,2,2486,,3.7445804958232167,2,137,132,
3,0.001,0.1,0.1,2,1231,,4.0773780347818676,9,337,194,
3,0.001,0.1,0.1,2,59,,3.753870771274637,7,276,188,
3,0.001,0.1,0.1,2,1295,,3.967936199859663,5,218,212,
3,0.001,0.1,0.1,2,2381,,3.9277548453465614,3,156,155,
3,0.001,0.1,0.1,2,1309,,3.6028890062584136,6,243,140,
3,0.001,0.1,0.1,2,54,,3.7971276010059696,4,178,249,
3,0.001,0.1,0.1,2,956,,3.888603989052636,6,253,227,
3,0.001,0.1,0.1,2,39,,4.363857201504796,9,326,373,
3,0.001,0.1,0.1,2,2323,,3.8491160453753266,4,176,146,
3,0.001,0.1,0.1,2,2431,,3.3532176997740204,2,79,46,
3,0.001,0.1,0.1,2,1927,,3.825804605576867,4,201,177,
3,0.001,0.1,0.1,2,2348,,3.242844335863819,3,165,63,
3,0.001,0.1,0.1,2,2402,,3.3846875726983425,3,157,58,
3,0.001,0.1,0.1,2,2308,,3.9484926852095383,6,284,99,
3,0.001,0.1,0.1,2,2434,,3.588286527939584,3,150,116,
3,0.001,0.1,0.1,2,2350,,3.6281222128028183,4,173,101,
3,0.001,0.1,0.1,2,1011,,3.5171690773884112,5,186,149,
3,0.001,0.1,0.1,2,2487,,3.591884774064229,4,253,177,
