parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,65,0.6236168462307937,0.5563711304633708,0.03185512854347332,0.6258410522824537,0.4282899028496931,0.6792462056517933,0.01,0.05
1,2,246,0.5657328971367692,0.6025894939103638,0.07247763146893575,0.5710804915448865,0.30072780413786204,0.6828661664454282,0.01,0.05
