depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.05,0.05,0.01,0,5.010889186366081,0.0,1
3,0.05,0.05,0.01,1,4.091641660044814,0.6361343363187183,66
3,0.05,0.05,0.01,2,3.751702816038008,0.6520041401072244,229
